backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr_logged,block_psnr_replay,block_psnr_diff,random_psnr_logged,random_psnr_replay,random_psnr_diff,block_mae,random_mae
300M,chip_233_332_merged.tif,0.2,4,1353777486,39,38.309,38.309,0.0,35.0715,35.0715,-0.0,0.008602,0.0079
300M,chip_233_332_merged.tif,0.4,0,2009606714,78,38.1762,38.1762,0.0,38.885,38.885,0.0,0.008821,0.007469
300M,chip_233_332_merged.tif,0.4,1,1629000083,78,38.6544,38.6544,0.0,36.0568,36.0568,-0.0,0.008365,0.007922
300M,chip_233_332_merged.tif,0.4,2,1149054565,78,38.7597,38.7597,-0.0,38.9136,38.9136,-0.0,0.008309,0.007507
300M,chip_233_332_merged.tif,0.4,3,768447934,78,36.8264,36.8264,0.0,39.657,39.657,-0.0,0.010073,0.007262
300M,chip_233_332_merged.tif,0.4,4,288502416,78,36.8269,36.8269,0.0,39.5061,39.5061,-0.0,0.010073,0.007263
300M,chip_233_332_merged.tif,0.6,0,2071629357,117,37.8968,37.8968,0.0,37.2707,37.2707,-0.0,0.00893,0.007767
300M,chip_233_332_merged.tif,0.6,1,1691022726,117,38.834,38.834,-0.0,37.0744,37.0744,-0.0,0.008068,0.008054
300M,chip_233_332_merged.tif,0.6,2,1211077208,117,36.3528,36.3528,-0.0,38.9594,38.9594,0.0,0.008631,0.007486
300M,chip_233_332_merged.tif,0.6,3,830470577,117,35.6553,35.6553,0.0,37.2116,37.2116,-0.0,0.009903,0.007811
300M,chip_233_332_merged.tif,0.6,4,449863946,117,35.655,35.655,-0.0,39.5033,39.5033,-0.0,0.009903,0.00734
300M,chip_233_332_merged.tif,0.8,0,1688376048,156,37.2409,37.2409,0.0,36.6073,36.6073,0.0,0.009595,0.008517
300M,chip_233_332_merged.tif,0.8,1,1208430530,156,37.231,37.231,-0.0,36.8837,36.8837,0.0,0.009604,0.008272
300M,chip_233_332_merged.tif,0.8,2,827823899,156,37.2682,37.2682,-0.0,36.8012,36.8012,0.0,0.009599,0.008634
300M,chip_233_332_merged.tif,0.8,3,347878381,156,37.267,37.267,-0.0,36.8049,36.8049,-0.0,0.009601,0.008095
300M,chip_233_332_merged.tif,0.8,4,2114755398,156,36.491,36.491,-0.0,37.4947,37.4947,-0.0,0.008924,0.008222
300M,chip_233_478_merged.tif,0.2,0,1407943629,39,34.0633,34.0633,-0.0,35.3595,35.3595,0.0,0.012448,0.010462
300M,chip_233_478_merged.tif,0.2,1,1027336998,39,33.0788,33.0788,-0.0,35.4891,35.4891,0.0,0.014307,0.010306
300M,chip_233_478_merged.tif,0.2,2,646730367,39,33.0557,33.0557,-0.0,36.1852,36.1852,0.0,0.014197,0.009682
300M,chip_233_478_merged.tif,0.2,3,166784849,39,33.7741,33.7741,-0.0,36.2939,36.2939,-0.0,0.013445,0.009276
300M,chip_233_478_merged.tif,0.2,4,1933661866,39,33.0561,33.0561,0.0,36.5097,36.5097,0.0,0.014195,0.008941
300M,chip_233_478_merged.tif,0.4,0,1247328296,78,31.9867,31.9867,-0.0,36.1496,36.1496,0.0,0.015457,0.00966
300M,chip_233_478_merged.tif,0.4,1,866721665,78,32.5931,32.5931,-0.0,35.5127,35.5127,-0.0,0.015397,0.010344
300M,chip_233_478_merged.tif,0.4,2,386776147,78,32.4635,32.4635,-0.0,36.0106,36.0106,0.0,0.015681,0.009785
300M,chip_233_478_merged.tif,0.4,3,6169516,78,32.9735,32.9735,-0.0,35.1505,35.1505,-0.0,0.014673,0.010533
300M,chip_233_478_merged.tif,0.4,4,1773046533,78,32.693,32.693,-0.0,35.8969,35.8969,0.0,0.015054,0.009787
300M,chip_233_478_merged.tif,0.6,0,504030089,117,33.2083,33.2083,0.0,35.2596,35.2596,-0.0,0.014519,0.010968
300M,chip_233_478_merged.tif,0.6,1,123423458,117,33.203,33.203,0.0,35.2605,35.2605,0.0,0.014533,0.010746
300M,chip_233_478_merged.tif,0.6,2,1790961588,117,31.4772,31.4772,0.0,35.2669,35.2669,0.0,0.016622,0.01082
300M,chip_233_478_merged.tif,0.6,3,1410354957,117,31.8182,31.8182,0.0,34.3516,34.3516,-0.0,0.016947,0.011435
300M,chip_233_478_merged.tif,0.6,4,1029748326,117,33.2014,33.2014,0.0,35.1416,35.1416,-0.0,0.014515,0.010982
300M,chip_233_478_merged.tif,0.8,0,21437893,156,32.3013,32.3013,0.0,34.3024,34.3024,0.0,0.016225,0.012144
300M,chip_233_478_merged.tif,0.8,1,1788314910,156,30.8988,30.8988,0.0,33.5291,33.5291,0.0,0.018362,0.012696
300M,chip_233_478_merged.tif,0.8,2,1407708279,156,32.3164,32.3164,0.0,34.1438,34.1438,-0.0,0.016187,0.012476
300M,chip_233_478_merged.tif,0.8,3,927762761,156,30.9079,30.9079,0.0,34.5948,34.5948,-0.0,0.01834,0.011838
300M,chip_233_478_merged.tif,0.8,4,547156130,156,31.2298,31.2298,-0.0,34.4173,34.4173,-0.0,0.018236,0.012062
300M,chip_234_295_merged.tif,0.2,0,140359798,39,35.0203,35.0203,-0.0,38.0,38.0,0.0,0.012374,0.008245
300M,chip_234_295_merged.tif,0.2,1,1807897928,39,33.0034,33.0034,-0.0,37.3674,37.3674,0.0,0.01481,0.009178
300M,chip_234_295_merged.tif,0.2,2,1427291297,39,33.4789,33.4789,-0.0,38.7028,38.7028,0.0,0.01481,0.007945
300M,chip_234_295_merged.tif,0.2,3,947345779,39,35.7362,35.7362,0.0,36.3609,36.3609,0.0,0.011508,0.009608
300M,chip_234_295_merged.tif,0.2,4,566739148,39,33.5936,33.5936,-0.0,37.0723,37.0723,0.0,0.015552,0.008918
300M,chip_234_295_merged.tif,0.4,0,1222568376,78,33.583,33.583,0.0,38.1672,38.1672,-0.0,0.014484,0.008415
300M,chip_234_295_merged.tif,0.4,1,841961745,78,30.316,30.316,0.0,35.7795,35.7795,-0.0,0.022075,0.010418
300M,chip_234_295_merged.tif,0.4,2,362016227,78,34.9543,34.9543,-0.0,36.4816,36.4816,-0.0,0.012828,0.009586
300M,chip_234_295_merged.tif,0.4,3,2128893244,78,30.3175,30.3175,0.0,36.9143,36.9143,0.0,0.022071,0.009418
300M,chip_234_295_merged.tif,0.4,4,1648947726,78,32.8355,32.8355,-0.0,37.3286,37.3286,-0.0,0.015931,0.009014
300M,chip_234_295_merged.tif,0.6,0,1284591019,117,30.626,30.626,-0.0,34.7306,34.7306,0.0,0.020923,0.011813
300M,chip_234_295_merged.tif,0.6,1,903984388,117,30.4196,30.4196,0.0,35.9501,35.9501,-0.0,0.021359,0.010329
300M,chip_234_295_merged.tif,0.6,2,523377757,117,32.2659,32.2659,0.0,35.6046,35.6046,0.0,0.017794,0.010913
300M,chip_234_295_merged.tif,0.6,3,43432239,117,31.3984,31.3984,-0.0,36.1989,36.1989,-0.0,0.019033,0.010391
300M,chip_234_295_merged.tif,0.6,4,1810309256,117,31.0511,31.0511,-0.0,36.0838,36.0838,-0.0,0.019498,0.010483
300M,chip_234_295_merged.tif,0.8,0,901337710,156,31.9731,31.9731,0.0,33.16,33.16,-0.0,0.017893,0.014593
300M,chip_234_295_merged.tif,0.8,1,421392192,156,29.5853,29.5853,-0.0,32.8138,32.8138,0.0,0.023188,0.01529
300M,chip_234_295_merged.tif,0.8,2,40785561,156,29.6008,29.6008,-0.0,33.4977,33.4977,0.0,0.023167,0.014129
300M,chip_234_295_merged.tif,0.8,3,1708323691,156,31.0429,31.0429,-0.0,33.9729,33.9729,0.0,0.019492,0.013324
300M,chip_234_295_merged.tif,0.8,4,1327717060,156,31.9418,31.9418,-0.0,33.223,33.223,0.0,0.018129,0.014711
300M,chip_234_371_merged.tif,0.2,0,1346681032,39,31.5615,31.5615,-0.0,33.0615,33.0615,-0.0,0.018336,0.014312
300M,chip_234_371_merged.tif,0.2,1,966074401,39,32.0826,32.0826,0.0,34.3427,34.3427,-0.0,0.017686,0.012872
300M,chip_234_371_merged.tif,0.2,2,486128883,39,31.6064,31.6064,-0.0,33.9359,33.9359,-0.0,0.018109,0.013143
300M,chip_234_371_merged.tif,0.2,3,105522252,39,31.34,31.34,0.0,34.482,34.482,-0.0,0.019001,0.012982
300M,chip_234_371_merged.tif,0.2,4,1773060382,39,31.3394,31.3394,-0.0,34.0562,34.0562,-0.0,0.019002,0.01301
300M,chip_234_371_merged.tif,0.4,0,281405962,78,30.3971,30.3971,-0.0,33.6446,33.6446,-0.0,0.020955,0.013958
300M,chip_234_371_merged.tif,0.4,1,2048282979,78,30.0988,30.0988,0.0,33.6436,33.6436,-0.0,0.021269,0.013687
300M,chip_234_371_merged.tif,0.4,2,1667676348,78,30.4069,30.4069,-0.0,33.7074,33.7074,-0.0,0.020595,0.014067
300M,chip_234_371_merged.tif,0.4,3,1187730830,78,29.9733,29.9733,0.0,33.2759,33.2759,0.0,0.02195,0.014323
300M,chip_234_371_merged.tif,0.4,4,807124199,78,31.1486,31.1486,0.0,33.2565,33.2565,-0.0,0.019385,0.014306
300M,chip_234_371_merged.tif,0.6,0,442767492,117,30.5315,30.5315,0.0,32.8481,32.8481,0.0,0.02106,0.015202
300M,chip_234_371_merged.tif,0.6,1,2110305622,117,29.8037,29.8037,0.0,32.6863,32.6863,0.0,0.023024,0.015178
300M,chip_234_371_merged.tif,0.6,2,1729698991,117,30.0619,30.0619,-0.0,32.4472,32.4472,0.0,0.021574,0.015753
300M,chip_234_371_merged.tif,0.6,3,1349092360,117,30.0112,30.0112,-0.0,33.1479,33.1479,0.0,0.023082,0.014519
300M,chip_234_371_merged.tif,0.6,4,869146842,117,30.0961,30.0961,-0.0,32.4672,32.4672,0.0,0.021493,0.015637
300M,chip_234_371_merged.tif,0.8,0,2107658944,156,29.6627,29.6627,0.0,31.0519,31.0519,0.0,0.023778,0.018748
300M,chip_234_371_merged.tif,0.8,1,1727052313,156,30.0274,30.0274,0.0,32.0876,32.0876,-0.0,0.022896,0.016898
300M,chip_234_371_merged.tif,0.8,2,1247106795,156,29.6207,29.6207,-0.0,31.3709,31.3709,0.0,0.023982,0.017771
300M,chip_234_371_merged.tif,0.8,3,866500164,156,30.0186,30.0186,0.0,31.4278,31.4278,-0.0,0.022915,0.018101
300M,chip_234_371_merged.tif,0.8,4,386554646,156,29.6355,29.6355,0.0,31.442,31.442,0.0,0.023831,0.017759
300M,chip_234_444_merged.tif,0.2,0,1947428713,39,34.8712,34.8712,0.0,37.3938,37.3938,-0.0,0.011981,0.008037
300M,chip_234_444_merged.tif,0.2,1,1566822082,39,35.4539,35.4539,-0.0,37.9158,37.9158,-0.0,0.011674,0.00792
300M,chip_234_444_merged.tif,0.2,2,1086876564,39,35.3101,35.3101,-0.0,38.0205,38.0205,0.0,0.011739,0.007531
300M,chip_234_444_merged.tif,0.2,3,706269933,39,33.6995,33.6995,0.0,37.209,37.209,0.0,0.014005,0.008694
300M,chip_234_444_merged.tif,0.2,4,226324415,39,34.9777,34.9777,0.0,38.0098,38.0098,-0.0,0.010921,0.007817
300M,chip_234_444_merged.tif,0.4,0,981492530,78,34.8034,34.8034,0.0,37.2665,37.2665,-0.0,0.01161,0.008495
300M,chip_234_444_merged.tif,0.4,1,501547012,78,37.1103,37.1103,-0.0,38.0784,38.0784,-0.0,0.008163,0.00773
300M,chip_234_444_merged.tif,0.4,2,120940381,78,37.7167,37.7167,-0.0,37.3541,37.3541,-0.0,0.007759,0.008494
300M,chip_234_444_merged.tif,0.4,3,1788478511,78,35.655,35.655,0.0,36.6416,36.6416,-0.0,0.010309,0.008852
300M,chip_234_444_merged.tif,0.4,4,1407871880,78,34.8035,34.8035,-0.0,36.8305,36.8305,-0.0,0.011612,0.008951
300M,chip_234_444_merged.tif,0.6,0,1043515173,117,35.8512,35.8512,0.0,36.0546,36.0546,0.0,0.009724,0.009303
300M,chip_234_444_merged.tif,0.6,1,563569655,117,36.1574,36.1574,-0.0,36.8875,36.8875,-0.0,0.009374,0.008592
300M,chip_234_444_merged.tif,0.6,2,182963024,117,35.8127,35.8127,0.0,36.6679,36.6679,0.0,0.009646,0.009076
300M,chip_234_444_merged.tif,0.6,3,1949840041,117,36.1453,36.1453,0.0,36.7454,36.7454,-0.0,0.009386,0.008859
300M,chip_234_444_merged.tif,0.6,4,1469894523,117,35.8211,35.8211,-0.0,36.5967,36.5967,-0.0,0.009605,0.009125
300M,chip_234_444_merged.tif,0.8,0,560922977,156,30.9728,30.9728,-0.0,35.7909,35.7909,0.0,0.015676,0.009815
300M,chip_234_444_merged.tif,0.8,1,180316346,156,35.2422,35.2422,0.0,35.4551,35.4551,0.0,0.010503,0.010137
300M,chip_234_444_merged.tif,0.8,2,1847854476,156,35.4787,35.4787,0.0,35.5579,35.5579,-0.0,0.010191,0.009974
300M,chip_234_444_merged.tif,0.8,3,1467247845,156,35.4737,35.4737,-0.0,35.5774,35.5774,-0.0,0.010207,0.010042
300M,chip_234_444_merged.tif,0.8,4,987302327,156,33.8453,33.8453,-0.0,35.0424,35.0424,-0.0,0.012913,0.010741
300M,chip_234_445_merged.tif,0.2,0,1877270161,39,35.2014,35.2014,-0.0,36.3489,36.3489,0.0,0.010979,0.010058
300M,chip_234_445_merged.tif,0.2,1,1397324643,39,33.3326,33.3326,-0.0,36.6405,36.6405,-0.0,0.015144,0.009965
300M,chip_234_445_merged.tif,0.2,2,1016718012,39,33.8958,33.8958,-0.0,36.3641,36.3641,-0.0,0.014124,0.010218
300M,chip_234_445_merged.tif,0.2,3,636111381,39,35.2009,35.2009,0.0,36.309,36.309,0.0,0.01098,0.010314
300M,chip_234_445_merged.tif,0.2,4,156165863,39,33.3322,33.3322,0.0,36.7838,36.7838,0.0,0.015144,0.009823
300M,chip_234_445_merged.tif,0.4,0,811995091,78,35.0456,35.0456,-0.0,36.4681,36.4681,0.0,0.011378,0.010008
300M,chip_234_445_merged.tif,0.4,1,431388460,78,34.4373,34.4373,-0.0,36.4439,36.4439,-0.0,0.012093,0.009844
300M,chip_234_445_merged.tif,0.4,2,50781829,78,33.5869,33.5869,-0.0,36.4482,36.4482,-0.0,0.013937,0.010004
300M,chip_234_445_merged.tif,0.4,3,1718319959,78,35.0448,35.0448,-0.0,35.5432,35.5432,-0.0,0.011379,0.010752
300M,chip_234_445_merged.tif,0.4,4,1337713328,78,33.4711,33.4711,-0.0,35.1632,35.1632,0.0,0.013712,0.010939
300M,chip_234_445_merged.tif,0.6,0,973356621,117,33.2578,33.2578,-0.0,35.3561,35.3561,0.0,0.014139,0.01104
300M,chip_234_445_merged.tif,0.6,1,493411103,117,33.6285,33.6285,0.0,35.1201,35.1201,-0.0,0.013231,0.011453
300M,chip_234_445_merged.tif,0.6,2,112804472,117,33.3072,33.3072,-0.0,35.3259,35.3259,-0.0,0.014153,0.01091
300M,chip_234_445_merged.tif,0.6,3,1780342602,117,33.804,33.804,0.0,35.6343,35.6343,0.0,0.0136,0.010802
300M,chip_234_445_merged.tif,0.6,4,1399735971,117,33.8094,33.8094,0.0,35.891,35.891,-0.0,0.013599,0.010569
300M,chip_234_445_merged.tif,0.8,0,490764425,156,33.4133,33.4133,-0.0,33.7397,33.7397,0.0,0.013844,0.013134
300M,chip_234_445_merged.tif,0.8,1,10818907,156,33.5859,33.5859,-0.0,34.11,34.11,-0.0,0.013572,0.012788
300M,chip_234_445_merged.tif,0.8,2,1777695924,156,33.5807,33.5807,-0.0,34.556,34.556,-0.0,0.013579,0.012248
300M,chip_234_445_merged.tif,0.8,3,1397089293,156,33.1527,33.1527,0.0,34.8183,34.8183,0.0,0.014607,0.012327
300M,chip_234_445_merged.tif,0.8,4,917143775,156,33.7059,33.7059,-0.0,34.0267,34.0267,-0.0,0.013781,0.012578
300M,chip_234_591_merged.tif,0.2,0,1501366206,39,35.2472,35.2472,0.0,36.9013,36.9013,-0.0,0.010422,0.009237
300M,chip_234_591_merged.tif,0.2,1,1120759575,39,36.2943,36.2943,-0.0,36.8907,36.8907,-0.0,0.009569,0.009292
300M,chip_234_591_merged.tif,0.2,2,640814057,39,33.6477,33.6477,-0.0,37.4988,37.4988,0.0,0.013954,0.008692
300M,chip_234_591_merged.tif,0.2,3,260207426,39,32.0044,32.0044,0.0,36.0519,36.0519,-0.0,0.016287,0.010122
300M,chip_234_591_merged.tif,0.2,4,1927745556,39,36.3957,36.3957,-0.0,36.7437,36.7437,0.0,0.009522,0.009368
300M,chip_234_591_merged.tif,0.4,0,1340750873,78,33.0222,33.0222,0.0,35.9943,35.9943,-0.0,0.014637,0.010006
300M,chip_234_591_merged.tif,0.4,1,860805355,78,32.8805,32.8805,-0.0,36.549,36.549,-0.0,0.013712,0.009273
300M,chip_234_591_merged.tif,0.4,2,480198724,78,35.0821,35.0821,0.0,36.1831,36.1831,0.0,0.010739,0.009208
300M,chip_234_591_merged.tif,0.4,3,99592093,78,35.4339,35.4339,-0.0,36.2703,36.2703,0.0,0.010277,0.009802
300M,chip_234_591_merged.tif,0.4,4,1767130223,78,32.881,32.881,-0.0,36.7288,36.7288,-0.0,0.013712,0.009405
300M,chip_234_591_merged.tif,0.6,0,597452666,117,33.1725,33.1725,-0.0,35.0852,35.0852,-0.0,0.013661,0.010908
300M,chip_234_591_merged.tif,0.6,1,117507148,117,33.2149,33.2149,0.0,36.012,36.012,0.0,0.013602,0.009786
300M,chip_234_591_merged.tif,0.6,2,1884384165,117,34.7538,34.7538,0.0,35.8547,35.8547,0.0,0.011406,0.00985
300M,chip_234_591_merged.tif,0.6,3,1503777534,117,33.7603,33.7603,-0.0,35.6051,35.6051,-0.0,0.012681,0.010178
300M,chip_234_591_merged.tif,0.6,4,1023832016,117,34.1247,34.1247,-0.0,35.6519,35.6519,-0.0,0.012266,0.010105
300M,chip_234_591_merged.tif,0.8,0,114860470,156,34.3008,34.3008,-0.0,35.782,35.782,0.0,0.012018,0.010295
300M,chip_234_591_merged.tif,0.8,1,1881737487,156,34.4729,34.4729,0.0,34.7043,34.7043,0.0,0.011686,0.01123
300M,chip_234_591_merged.tif,0.8,2,1401791969,156,33.7435,33.7435,0.0,34.7428,34.7428,-0.0,0.012766,0.011123
300M,chip_234_591_merged.tif,0.8,3,1021185338,156,32.2122,32.2122,-0.0,35.1021,35.1021,-0.0,0.015095,0.01099
300M,chip_234_591_merged.tif,0.8,4,541239820,156,33.7319,33.7319,0.0,34.3558,34.3558,-0.0,0.012791,0.011609
300M,chip_236_284_merged.tif,0.2,0,2049212572,39,33.6795,33.6795,-0.0,38.1425,38.1425,-0.0,0.013716,0.008275
300M,chip_236_284_merged.tif,0.2,1,1668605941,39,34.0395,34.0395,-0.0,38.9465,38.9465,-0.0,0.011149,0.007214
300M,chip_236_284_merged.tif,0.2,2,1188660423,39,33.5932,33.5932,0.0,36.737,36.737,-0.0,0.012138,0.009819
300M,chip_236_284_merged.tif,0.2,3,808053792,39,33.9721,33.9721,0.0,38.0632,38.0632,0.0,0.013366,0.008472
300M,chip_236_284_merged.tif,0.2,4,328108274,39,32.8964,32.8964,-0.0,35.5283,35.5283,-0.0,0.01467,0.010119
300M,chip_236_284_merged.tif,0.4,0,1888597239,78,29.4279,29.4279,-0.0,36.5363,36.5363,0.0,0.019717,0.008865
300M,chip_236_284_merged.tif,0.4,1,1408651721,78,32.9862,32.9862,0.0,37.8829,37.8829,0.0,0.014233,0.008451
300M,chip_236_284_merged.tif,0.4,2,1028045090,78,29.9423,29.9423,-0.0,33.6153,33.6153,0.0,0.019835,0.010119
300M,chip_236_284_merged.tif,0.4,3,647438459,78,31.0182,31.0182,0.0,35.4531,35.4531,-0.0,0.019418,0.010357
300M,chip_236_284_merged.tif,0.4,4,167492941,78,33.3806,33.3806,-0.0,36.0186,36.0186,0.0,0.013289,0.009707
300M,chip_236_284_merged.tif,0.6,0,1145299032,117,32.6986,32.6986,-0.0,34.4126,34.4126,-0.0,0.015436,0.011687
300M,chip_236_284_merged.tif,0.6,1,665353514,117,32.1366,32.1366,0.0,33.3635,33.3635,-0.0,0.015966,0.010941
300M,chip_236_284_merged.tif,0.6,2,284746883,117,31.8395,31.8395,-0.0,33.4073,33.4073,0.0,0.016659,0.011125
300M,chip_236_284_merged.tif,0.6,3,2051623900,117,30.0484,30.0484,-0.0,34.4782,34.4782,0.0,0.018075,0.011274
300M,chip_236_284_merged.tif,0.6,4,1571678382,117,32.1359,32.1359,-0.0,35.5476,35.5476,0.0,0.015963,0.010353
300M,chip_236_284_merged.tif,0.8,0,662706836,156,30.6595,30.6595,-0.0,31.6989,31.6989,0.0,0.018339,0.014739
300M,chip_236_284_merged.tif,0.8,1,282100205,156,30.5027,30.5027,-0.0,31.254,31.254,0.0,0.017575,0.015167
300M,chip_236_284_merged.tif,0.8,2,1949638335,156,29.4925,29.4925,-0.0,31.7416,31.7416,-0.0,0.020848,0.015599
300M,chip_236_284_merged.tif,0.8,3,1569031704,156,30.6604,30.6604,-0.0,31.6663,31.6663,0.0,0.018346,0.014634
300M,chip_236_284_merged.tif,0.8,4,1089086186,156,30.4678,30.4678,-0.0,31.9084,31.9084,-0.0,0.020067,0.013929
300M,chip_236_367_merged.tif,0.2,0,631480386,39,32.7521,32.7521,-0.0,34.8774,34.8774,0.0,0.016505,0.012238
300M,chip_236_367_merged.tif,0.2,1,250873755,39,32.8858,32.8858,-0.0,34.6839,34.6839,0.0,0.016128,0.012607
300M,chip_236_367_merged.tif,0.2,2,1918411885,39,32.7306,32.7306,0.0,34.97,34.97,0.0,0.016254,0.012281
300M,chip_236_367_merged.tif,0.2,3,1537805254,39,32.3044,32.3044,-0.0,34.7588,34.7588,0.0,0.016786,0.012551
300M,chip_236_367_merged.tif,0.2,4,1057859736,39,32.4859,32.4859,-0.0,35.1597,35.1597,-0.0,0.016797,0.012027
300M,chip_236_367_merged.tif,0.4,0,1813027851,78,31.7447,31.7447,-0.0,34.31,34.31,0.0,0.018594,0.013323
300M,chip_236_367_merged.tif,0.4,1,1333082333,78,32.3354,32.3354,-0.0,34.0485,34.0485,-0.0,0.017208,0.013087
300M,chip_236_367_merged.tif,0.4,2,952475702,78,32.1163,32.1163,0.0,33.8042,33.8042,-0.0,0.017741,0.013799
300M,chip_236_367_merged.tif,0.4,3,472530184,78,32.2044,32.2044,-0.0,34.305,34.305,0.0,0.017432,0.013198
300M,chip_236_367_merged.tif,0.4,4,91923553,78,31.6377,31.6377,-0.0,34.6659,34.6659,0.0,0.01816,0.012777
300M,chip_236_367_merged.tif,0.6,0,1875050494,117,31.747,31.747,0.0,33.6873,33.6873,0.0,0.01818,0.014187
300M,chip_236_367_merged.tif,0.6,1,1395104976,117,32.1388,32.1388,-0.0,33.5264,33.5264,-0.0,0.017523,0.014488
300M,chip_236_367_merged.tif,0.6,2,1014498345,117,31.3503,31.3503,0.0,33.668,33.668,0.0,0.019214,0.014141
300M,chip_236_367_merged.tif,0.6,3,633891714,117,31.4688,31.4688,-0.0,33.7508,33.7508,0.0,0.019154,0.013987
300M,chip_236_367_merged.tif,0.6,4,153946196,117,31.5948,31.5948,-0.0,33.288,33.288,0.0,0.018412,0.014604
300M,chip_236_367_merged.tif,0.8,0,1392458298,156,30.9362,30.9362,-0.0,32.6386,32.6386,0.0,0.020325,0.016165
300M,chip_236_367_merged.tif,0.8,1,1011851667,156,31.2379,31.2379,0.0,32.3805,32.3805,0.0,0.019272,0.016898
300M,chip_236_367_merged.tif,0.8,2,531906149,156,31.3655,31.3655,-0.0,32.887,32.887,-0.0,0.018981,0.015451
300M,chip_236_367_merged.tif,0.8,3,151299518,156,31.2312,31.2312,0.0,32.4506,32.4506,0.0,0.019289,0.016268
300M,chip_236_367_merged.tif,0.8,4,1818837648,156,31.4918,31.4918,-0.0,32.6447,32.6447,-0.0,0.018757,0.016192
300M,chip_236_448_merged.tif,0.2,0,418740880,39,32.3939,32.3939,0.0,36.9116,36.9116,-0.0,0.016621,0.00933
300M,chip_236_448_merged.tif,0.2,1,38134249,39,34.5115,34.5115,-0.0,36.8572,36.8572,0.0,0.012595,0.009365
300M,chip_236_448_merged.tif,0.2,2,1705672379,39,30.9711,30.9711,-0.0,36.3461,36.3461,0.0,0.018461,0.010037
300M,chip_236_448_merged.tif,0.2,3,1325065748,39,32.0577,32.0577,-0.0,35.8805,35.8805,-0.0,0.017146,0.009684
300M,chip_236_448_merged.tif,0.2,4,944459117,39,32.6004,32.6004,0.0,37.0339,37.0339,0.0,0.016687,0.009298
300M,chip_236_448_merged.tif,0.4,0,1600288345,78,33.3493,33.3493,-0.0,35.628,35.628,0.0,0.013438,0.010331
300M,chip_236_448_merged.tif,0.4,1,1120342827,78,33.6392,33.6392,0.0,35.0365,35.0365,0.0,0.013641,0.010598
300M,chip_236_448_merged.tif,0.4,2,739736196,78,33.178,33.178,0.0,35.9132,35.9132,0.0,0.014495,0.010153
300M,chip_236_448_merged.tif,0.4,3,259790678,78,34.212,34.212,-0.0,35.7795,35.7795,0.0,0.01241,0.010214
300M,chip_236_448_merged.tif,0.4,4,2026667695,78,34.2673,34.2673,-0.0,36.3133,36.3133,-0.0,0.012646,0.009817
300M,chip_236_448_merged.tif,0.6,0,1662310988,117,33.4312,33.4312,0.0,34.6154,34.6154,0.0,0.013948,0.011378
300M,chip_236_448_merged.tif,0.6,1,1281704357,117,33.2932,33.2932,0.0,35.3412,35.3412,0.0,0.014298,0.010964
300M,chip_236_448_merged.tif,0.6,2,801758839,117,33.5831,33.5831,-0.0,35.7573,35.7573,-0.0,0.013995,0.010444
300M,chip_236_448_merged.tif,0.6,3,421152208,117,33.3547,33.3547,-0.0,34.5633,34.5633,0.0,0.01464,0.011531
300M,chip_236_448_merged.tif,0.6,4,2088690338,117,33.5667,33.5667,0.0,35.4382,35.4382,-0.0,0.014004,0.010756
300M,chip_236_448_merged.tif,0.8,0,1179718792,156,33.7797,33.7797,0.0,34.2865,34.2865,0.0,0.013552,0.012336
300M,chip_236_448_merged.tif,0.8,1,799112161,156,32.9987,32.9987,0.0,34.3327,34.3327,-0.0,0.015307,0.012545
300M,chip_236_448_merged.tif,0.8,2,319166643,156,33.034,33.034,0.0,33.9961,33.9961,0.0,0.014994,0.013285
300M,chip_236_448_merged.tif,0.8,3,2086043660,156,33.069,33.069,-0.0,34.3441,34.3441,0.0,0.014938,0.012139
300M,chip_236_448_merged.tif,0.8,4,1705437029,156,32.6146,32.6146,0.0,34.6753,34.6753,0.0,0.01591,0.011993
300M,chip_236_450_merged.tif,0.2,0,340061342,39,34.6032,34.6032,-0.0,36.1736,36.1736,0.0,0.011799,0.009837
300M,chip_236_450_merged.tif,0.2,1,2007599472,39,32.909,32.909,-0.0,35.969,35.969,0.0,0.014544,0.009919
300M,chip_236_450_merged.tif,0.2,2,1626992841,39,32.5457,32.5457,-0.0,35.9866,35.9866,0.0,0.015012,0.009751
300M,chip_236_450_merged.tif,0.2,3,1246386210,39,33.2622,33.2622,0.0,35.7442,35.7442,-0.0,0.015473,0.010533
300M,chip_236_450_merged.tif,0.2,4,766440692,39,33.143,33.143,-0.0,35.8517,35.8517,-0.0,0.014318,0.010262
300M,chip_236_450_merged.tif,0.4,0,179446009,78,33.4565,33.4565,0.0,36.1677,36.1677,0.0,0.013205,0.010086
300M,chip_236_450_merged.tif,0.4,1,1846984139,78,32.0285,32.0285,-0.0,35.5249,35.5249,0.0,0.015265,0.010228
300M,chip_236_450_merged.tif,0.4,2,1466377508,78,31.5631,31.5631,-0.0,35.098,35.098,0.0,0.016021,0.010866
300M,chip_236_450_merged.tif,0.4,3,986431990,78,33.3637,33.3637,0.0,35.4714,35.4714,0.0,0.014364,0.010348
300M,chip_236_450_merged.tif,0.4,4,605825359,78,33.1964,33.1964,-0.0,34.264,34.264,-0.0,0.01409,0.011686
300M,chip_236_450_merged.tif,0.6,0,1583631450,117,33.1055,33.1055,0.0,35.685,35.685,0.0,0.014256,0.010599
