backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
tiny,chip_092_214_merged.tif,0.8,4,548481275,156,30.4674,33.1165,2.649
tiny,chip_092_320_merged.tif,0.2,0,1633000527,39,30.1383,32.9451,2.8068
tiny,chip_092_320_merged.tif,0.2,1,1252393896,39,33.2715,33.4244,0.1529
tiny,chip_092_320_merged.tif,0.2,2,871787265,39,31.0934,33.6799,2.5865
tiny,chip_092_320_merged.tif,0.2,3,391841747,39,30.5739,33.2707,2.6967
tiny,chip_092_320_merged.tif,0.2,4,11235116,39,33.2752,33.7305,0.4553
tiny,chip_092_320_merged.tif,0.4,0,667064344,78,31.6081,33.5574,1.9493
tiny,chip_092_320_merged.tif,0.4,1,187118826,78,31.9941,33.4592,1.4651
tiny,chip_092_320_merged.tif,0.4,2,1953995843,78,31.4093,33.1617,1.7524
tiny,chip_092_320_merged.tif,0.4,3,1573389212,78,31.3241,33.5267,2.2026
tiny,chip_092_320_merged.tif,0.4,4,1093443694,78,30.836,33.0641,2.2281
tiny,chip_092_320_merged.tif,0.6,0,729086987,117,31.6323,33.3142,1.6819
tiny,chip_092_320_merged.tif,0.6,1,348480356,117,32.5743,33.1088,0.5345
tiny,chip_092_320_merged.tif,0.6,2,2016018486,117,29.8834,33.4827,3.5993
tiny,chip_092_320_merged.tif,0.6,3,1635411855,117,31.1635,33.2593,2.0959
tiny,chip_092_320_merged.tif,0.6,4,1155466337,117,31.3126,33.4509,2.1383
tiny,chip_092_320_merged.tif,0.8,0,246494791,156,31.4555,32.7507,1.2953
tiny,chip_092_320_merged.tif,0.8,1,2013371808,156,31.1557,32.7649,1.6092
tiny,chip_092_320_merged.tif,0.8,2,1632765177,156,30.8954,32.2925,1.3971
tiny,chip_092_320_merged.tif,0.8,3,1152819659,156,31.1813,32.4883,1.307
tiny,chip_092_320_merged.tif,0.8,4,772213028,156,31.8245,33.0873,1.2627
tiny,chip_092_322_merged.tif,0.2,0,1462314549,39,32.2117,32.8509,0.6391
tiny,chip_092_322_merged.tif,0.2,1,1081707918,39,29.9734,33.0287,3.0552
tiny,chip_092_322_merged.tif,0.2,2,601762400,39,30.8847,33.2044,2.3197
tiny,chip_092_322_merged.tif,0.2,3,221155769,39,31.5661,33.2286,1.6625
tiny,chip_092_322_merged.tif,0.2,4,1888693899,39,31.5665,32.9932,1.4267
tiny,chip_092_322_merged.tif,0.4,0,496378366,78,31.0728,33.0415,1.9687
tiny,chip_092_322_merged.tif,0.4,1,16432848,78,30.7743,33.4217,2.6474
tiny,chip_092_322_merged.tif,0.4,2,1783309865,78,30.6658,32.8934,2.2276
tiny,chip_092_322_merged.tif,0.4,3,1303364347,78,30.6954,33.5089,2.8135
tiny,chip_092_322_merged.tif,0.4,4,922757716,78,31.0073,33.5815,2.5742
tiny,chip_092_322_merged.tif,0.6,0,558401009,117,30.7454,32.6033,1.8579
tiny,chip_092_322_merged.tif,0.6,1,78455491,117,30.9085,32.6714,1.7629
tiny,chip_092_322_merged.tif,0.6,2,1845332508,117,30.9567,32.8003,1.8436
tiny,chip_092_322_merged.tif,0.6,3,1464725877,117,30.3554,33.0014,2.646
tiny,chip_092_322_merged.tif,0.6,4,984780359,117,30.923,32.5087,1.5856
tiny,chip_092_322_merged.tif,0.8,0,75808813,156,30.497,32.285,1.7881
tiny,chip_092_322_merged.tif,0.8,1,1842685830,156,31.2369,32.4708,1.2339
tiny,chip_092_322_merged.tif,0.8,2,1362740312,156,31.0193,31.9959,0.9766
tiny,chip_092_322_merged.tif,0.8,3,982133681,156,31.2341,32.3561,1.1219
tiny,chip_092_322_merged.tif,0.8,4,502188163,156,31.1994,32.3636,1.1642
tiny,chip_093_213_merged.tif,0.2,0,1818281797,39,32.1102,35.1456,3.0353
tiny,chip_093_213_merged.tif,0.2,1,1338336279,39,33.2831,35.7112,2.4281
tiny,chip_093_213_merged.tif,0.2,2,957729648,39,32.008,36.0435,4.0355
tiny,chip_093_213_merged.tif,0.2,3,577123017,39,32.6635,34.3032,1.6397
tiny,chip_093_213_merged.tif,0.2,4,97177499,39,32.0074,35.2549,3.2475
tiny,chip_093_213_merged.tif,0.4,0,1657666464,78,32.4156,35.2867,2.8711
tiny,chip_093_213_merged.tif,0.4,1,1177720946,78,29.6335,36.0449,6.4114
tiny,chip_093_213_merged.tif,0.4,2,797114315,78,32.4159,34.8946,2.4787
tiny,chip_093_213_merged.tif,0.4,3,317168797,78,32.0641,34.5729,2.5088
tiny,chip_093_213_merged.tif,0.4,4,2084045814,78,32.046,34.3755,2.3295
tiny,chip_093_213_merged.tif,0.6,0,914368257,117,32.0408,35.3694,3.3285
tiny,chip_093_213_merged.tif,0.6,1,434422739,117,31.6441,34.9076,3.2635
tiny,chip_093_213_merged.tif,0.6,2,53816108,117,32.3072,34.232,1.9247
tiny,chip_093_213_merged.tif,0.6,3,1721354238,117,29.126,34.6648,5.5388
tiny,chip_093_213_merged.tif,0.6,4,1340747607,117,32.0959,34.8992,2.8033
tiny,chip_093_213_merged.tif,0.8,0,431776061,156,30.4266,33.9758,3.5491
tiny,chip_093_213_merged.tif,0.8,1,2099314191,156,30.4193,33.3046,2.8854
tiny,chip_093_213_merged.tif,0.8,2,1718707560,156,31.861,33.6493,1.7883
tiny,chip_093_213_merged.tif,0.8,3,1338100929,156,31.8726,33.5356,1.663
tiny,chip_093_213_merged.tif,0.8,4,858155411,156,30.1075,32.9895,2.8821
tiny,chip_093_331_merged.tif,0.2,0,969221122,39,29.2156,33.6203,4.4048
tiny,chip_093_331_merged.tif,0.2,1,489275604,39,31.7903,33.6252,1.835
tiny,chip_093_331_merged.tif,0.2,2,108668973,39,32.2798,33.5563,1.2765
tiny,chip_093_331_merged.tif,0.2,3,1776207103,39,32.3414,34.4734,2.132
tiny,chip_093_331_merged.tif,0.2,4,1395600472,39,31.5625,33.6683,2.1058
tiny,chip_093_331_merged.tif,0.4,0,2051429700,78,30.979,33.2382,2.2592
tiny,chip_093_331_merged.tif,0.4,1,1670823069,78,31.3917,33.6864,2.2946
tiny,chip_093_331_merged.tif,0.4,2,1190877551,78,29.2852,33.8545,4.5693
tiny,chip_093_331_merged.tif,0.4,3,810270920,78,30.8922,33.031,2.1387
tiny,chip_093_331_merged.tif,0.4,4,330325402,78,31.3829,33.084,1.7011
tiny,chip_093_331_merged.tif,0.6,0,2113452343,117,31.0098,33.2307,2.2209
tiny,chip_093_331_merged.tif,0.6,1,1732845712,117,30.0402,33.3623,3.3221
tiny,chip_093_331_merged.tif,0.6,2,1352239081,117,30.7521,33.2785,2.5263
tiny,chip_093_331_merged.tif,0.6,3,872293563,117,29.1892,33.5831,4.394
tiny,chip_093_331_merged.tif,0.6,4,491686932,117,30.7324,33.0409,2.3085
tiny,chip_093_331_merged.tif,0.8,0,1730199034,156,30.3733,32.2294,1.8562
tiny,chip_093_331_merged.tif,0.8,1,1250253516,156,30.4536,32.3722,1.9185
tiny,chip_093_331_merged.tif,0.8,2,869646885,156,30.2368,32.3797,2.1429
tiny,chip_093_331_merged.tif,0.8,3,389701367,156,30.2543,32.9066,2.6523
tiny,chip_093_331_merged.tif,0.8,4,9094736,156,28.2241,32.4001,4.176
tiny,chip_093_355_merged.tif,0.2,0,1931291640,39,34.4141,34.9099,0.4957
tiny,chip_093_355_merged.tif,0.2,1,1550685009,39,34.7694,35.4563,0.687
tiny,chip_093_355_merged.tif,0.2,2,1170078378,39,34.4164,34.6105,0.1941
tiny,chip_093_355_merged.tif,0.2,3,690132860,39,33.4252,34.7176,1.2924
tiny,chip_093_355_merged.tif,0.2,4,309526229,39,33.2623,34.3831,1.1207
tiny,chip_093_355_merged.tif,0.4,0,1770676307,78,34.8984,35.3949,0.4965
tiny,chip_093_355_merged.tif,0.4,1,1390069676,78,34.161,35.0328,0.8717
tiny,chip_093_355_merged.tif,0.4,2,910124158,78,34.964,35.6608,0.6967
tiny,chip_093_355_merged.tif,0.4,3,529517527,78,34.8984,35.0082,0.1097
tiny,chip_093_355_merged.tif,0.4,4,148910896,78,33.9081,35.1817,1.2736
tiny,chip_093_355_merged.tif,0.6,0,1027378100,117,34.4428,34.9758,0.533
tiny,chip_093_355_merged.tif,0.6,1,646771469,117,33.8488,34.7328,0.884
tiny,chip_093_355_merged.tif,0.6,2,166825951,117,33.8092,35.1811,1.3719
tiny,chip_093_355_merged.tif,0.6,3,1933702968,117,33.1544,35.2326,2.0782
tiny,chip_093_355_merged.tif,0.6,4,1553096337,117,34.5449,34.8514,0.3065
tiny,chip_093_355_merged.tif,0.8,0,544785904,156,32.5049,34.8838,2.3789
tiny,chip_093_355_merged.tif,0.8,1,164179273,156,34.0178,34.5787,0.5609
tiny,chip_093_355_merged.tif,0.8,2,1931056290,156,34.4353,34.8761,0.4408
tiny,chip_093_355_merged.tif,0.8,3,1451110772,156,32.4868,35.1709,2.6841
tiny,chip_093_355_merged.tif,0.8,4,1070504141,156,34.5158,35.0651,0.5493
tiny,chip_094_329_merged.tif,0.2,0,608191789,39,31.4885,33.1241,1.6356
tiny,chip_094_329_merged.tif,0.2,1,128246271,39,32.5195,32.9954,0.4759
tiny,chip_094_329_merged.tif,0.2,2,1895123288,39,30.0206,32.8504,2.8298
tiny,chip_094_329_merged.tif,0.2,3,1514516657,39,29.6202,33.4743,3.8541
tiny,chip_094_329_merged.tif,0.2,4,1034571139,39,32.5198,32.7876,0.2678
tiny,chip_094_329_merged.tif,0.4,0,1690400367,78,27.4777,33.2882,5.8105
tiny,chip_094_329_merged.tif,0.4,1,1309793736,78,27.1263,33.0675,5.9412
tiny,chip_094_329_merged.tif,0.4,2,829848218,78,29.7011,32.6345,2.9334
tiny,chip_094_329_merged.tif,0.4,3,449241587,78,30.1508,33.0101,2.8594
tiny,chip_094_329_merged.tif,0.4,4,68634956,78,29.3076,32.3205,3.0128
tiny,chip_094_329_merged.tif,0.6,0,1851761897,117,29.6192,32.4999,2.8806
tiny,chip_094_329_merged.tif,0.6,1,1371816379,117,30.5768,32.3574,1.7806
tiny,chip_094_329_merged.tif,0.6,2,991209748,117,29.6949,32.6004,2.9056
tiny,chip_094_329_merged.tif,0.6,3,511264230,117,29.4239,32.8378,3.4139
tiny,chip_094_329_merged.tif,0.6,4,130657599,117,30.4324,32.1256,1.6932
tiny,chip_094_329_merged.tif,0.8,0,1369169701,156,29.5895,32.0201,2.4305
tiny,chip_094_329_merged.tif,0.8,1,889224183,156,29.876,31.9846,2.1086
tiny,chip_094_329_merged.tif,0.8,2,508617552,156,30.2842,31.6834,1.3992
tiny,chip_094_329_merged.tif,0.8,3,128010921,156,30.264,31.85,1.586
tiny,chip_094_329_merged.tif,0.8,4,1795549051,156,30.2399,31.5609,1.321
tiny,chip_095_323_merged.tif,0.2,0,1521709851,39,30.5131,33.3785,2.8654
tiny,chip_095_323_merged.tif,0.2,1,1141103220,39,33.256,33.7579,0.5019
tiny,chip_095_323_merged.tif,0.2,2,661157702,39,31.3456,34.0743,2.7288
tiny,chip_095_323_merged.tif,0.2,3,280551071,39,32.564,33.6088,1.0448
tiny,chip_095_323_merged.tif,0.2,4,1948089201,39,28.1484,33.5685,5.4201
tiny,chip_095_323_merged.tif,0.4,0,1361094518,78,32.573,33.2321,0.6591
tiny,chip_095_323_merged.tif,0.4,1,881149000,78,32.5427,33.378,0.8353
tiny,chip_095_323_merged.tif,0.4,2,500542369,78,32.5725,33.5689,0.9964
tiny,chip_095_323_merged.tif,0.4,3,20596851,78,30.9301,33.8914,2.9613
tiny,chip_095_323_merged.tif,0.4,4,1787473868,78,32.5733,33.5622,0.9889
tiny,chip_095_323_merged.tif,0.6,0,617796311,117,31.8652,33.4119,1.5467
tiny,chip_095_323_merged.tif,0.6,1,137850793,117,32.3401,32.875,0.5348
tiny,chip_095_323_merged.tif,0.6,2,1904727810,117,31.5312,33.3699,1.8386
tiny,chip_095_323_merged.tif,0.6,3,1424782292,117,31.893,33.5389,1.6459
tiny,chip_095_323_merged.tif,0.6,4,1044175661,117,32.6269,33.0463,0.4194
tiny,chip_095_323_merged.tif,0.8,0,135204115,156,30.3193,33.1315,2.8122
tiny,chip_095_323_merged.tif,0.8,1,1902081132,156,32.072,32.4971,0.4251
tiny,chip_095_323_merged.tif,0.8,2,1422135614,156,31.9,32.6917,0.7917
tiny,chip_095_323_merged.tif,0.8,3,1041528983,156,31.8579,32.5867,0.7288
tiny,chip_095_323_merged.tif,0.8,4,561583465,156,31.8387,32.7356,0.8969
tiny,chip_097_316_merged.tif,0.2,0,1848503277,39,30.1928,34.5207,4.3279
tiny,chip_097_316_merged.tif,0.2,1,1467896646,39,33.3473,34.3679,1.0205
tiny,chip_097_316_merged.tif,0.2,2,987951128,39,33.5109,34.7441,1.2333
tiny,chip_097_316_merged.tif,0.2,3,607344497,39,31.4311,35.3043,3.8732
tiny,chip_097_316_merged.tif,0.2,4,127398979,39,28.6533,35.3161,6.6628
tiny,chip_097_316_merged.tif,0.4,0,783228207,78,31.5451,34.6295,3.0844
tiny,chip_097_316_merged.tif,0.4,1,402621576,78,29.2505,35.0206,5.7701
tiny,chip_097_316_merged.tif,0.4,2,22014945,78,32.861,34.8929,2.0319
tiny,chip_097_316_merged.tif,0.4,3,1689553075,78,30.46,35.2843,4.8243
tiny,chip_097_316_merged.tif,0.4,4,1308946444,78,30.7617,34.9823,4.2206
tiny,chip_097_316_merged.tif,0.6,0,944589737,117,30.0557,34.6304,4.5748
tiny,chip_097_316_merged.tif,0.6,1,464644219,117,31.4461,34.827,3.3809
tiny,chip_097_316_merged.tif,0.6,2,84037588,117,30.4505,34.652,4.2015
tiny,chip_097_316_merged.tif,0.6,3,1751575718,117,31.4755,34.4547,2.9792
tiny,chip_097_316_merged.tif,0.6,4,1370969087,117,30.3528,34.405,4.0522
tiny,chip_097_316_merged.tif,0.8,0,461997541,156,30.1617,33.0927,2.931
tiny,chip_097_316_merged.tif,0.8,1,81390910,156,28.2669,32.6719,4.405
tiny,chip_097_316_merged.tif,0.8,2,1748929040,156,29.6223,32.8848,3.2626
tiny,chip_097_316_merged.tif,0.8,3,1368322409,156,30.1065,32.5222,2.4157
tiny,chip_097_316_merged.tif,0.8,4,888376891,156,28.3303,32.3865,4.0561
tiny,chip_097_328_merged.tif,0.2,0,926190713,39,29.921,33.6877,3.7667
tiny,chip_097_328_merged.tif,0.2,1,446245195,39,31.9229,32.6203,0.6974
tiny,chip_097_328_merged.tif,0.2,2,65638564,39,31.8,33.7359,1.9359
tiny,chip_097_328_merged.tif,0.2,3,1832515581,39,31.6248,33.4637,1.8388
tiny,chip_097_328_merged.tif,0.2,4,1352570063,39,31.9074,33.5059,1.5985
tiny,chip_097_328_merged.tif,0.4,0,765575380,78,30.3938,33.1798,2.786
tiny,chip_097_328_merged.tif,0.4,1,285629862,78,30.5749,33.0068,2.4319
tiny,chip_097_328_merged.tif,0.4,2,2052506879,78,30.6483,32.4528,1.8046
tiny,chip_097_328_merged.tif,0.4,3,1572561361,78,29.2465,32.9377,3.6912
tiny,chip_097_328_merged.tif,0.4,4,1191954730,78,29.8327,33.3597,3.527
tiny,chip_097_328_merged.tif,0.6,0,22277173,117,27.072,32.0819,5.0098
tiny,chip_097_328_merged.tif,0.6,1,1689815303,117,30.3466,31.9722,1.6256
tiny,chip_097_328_merged.tif,0.6,2,1309208672,117,30.4798,32.0649,1.585
tiny,chip_097_328_merged.tif,0.6,3,829263154,117,27.8557,31.6123,3.7566
tiny,chip_097_328_merged.tif,0.6,4,448656523,117,29.7505,32.0906,2.3401
tiny,chip_097_328_merged.tif,0.8,0,1687168625,156,29.4577,31.3854,1.9277
tiny,chip_097_328_merged.tif,0.8,1,1207223107,156,29.3552,31.3798,2.0247
tiny,chip_097_328_merged.tif,0.8,2,826616476,156,29.8695,31.0496,1.1801
tiny,chip_097_328_merged.tif,0.8,3,446009845,156,29.2762,31.3771,2.1009
tiny,chip_097_328_merged.tif,0.8,4,2113547975,156,28.2592,30.6286,2.3694
tiny,chip_097_356_merged.tif,0.2,0,2056404630,39,34.3879,34.1428,-0.2452
tiny,chip_097_356_merged.tif,0.2,1,1675797999,39,33.1742,35.6644,2.4903
tiny,chip_097_356_merged.tif,0.2,2,1195852481,39,34.595,34.7017,0.1068
tiny,chip_097_356_merged.tif,0.2,3,815245850,39,29.9944,35.4003,5.4059
tiny,chip_097_356_merged.tif,0.2,4,335300332,39,34.3895,35.0409,0.6514
tiny,chip_097_356_merged.tif,0.4,0,1895789297,78,29.7423,35.5922,5.8498
tiny,chip_097_356_merged.tif,0.4,1,1415843779,78,31.2734,35.2985,4.0251
tiny,chip_097_356_merged.tif,0.4,2,1035237148,78,30.8309,35.5646,4.7336
tiny,chip_097_356_merged.tif,0.4,3,654630517,78,33.4768,36.1557,2.6789
tiny,chip_097_356_merged.tif,0.4,4,174684999,78,34.8112,35.2901,0.4789
tiny,chip_097_356_merged.tif,0.6,0,1152491090,117,33.9594,35.4637,1.5043
tiny,chip_097_356_merged.tif,0.6,1,672545572,117,33.3037,35.7314,2.4277
tiny,chip_097_356_merged.tif,0.6,2,291938941,117,33.9904,34.6087,0.6182
tiny,chip_097_356_merged.tif,0.6,3,2058815958,117,32.5733,34.9156,2.3423
tiny,chip_097_356_merged.tif,0.6,4,1578870440,117,31.0302,35.1576,4.1274
tiny,chip_097_356_merged.tif,0.8,0,669898894,156,33.2733,34.8293,1.556
tiny,chip_097_356_merged.tif,0.8,1,289292263,156,33.3459,34.6819,1.336
tiny,chip_097_356_merged.tif,0.8,2,1956830393,156,33.4545,34.7977,1.3432
tiny,chip_097_356_merged.tif,0.8,3,1576223762,156,32.7088,34.6555,1.9467
tiny,chip_097_356_merged.tif,0.8,4,1096278244,156,32.6931,34.5806,1.8875
tiny,chip_099_310_merged.tif,0.2,0,1435595364,39,32.1034,34.1134,2.01
tiny,chip_099_310_merged.tif,0.2,1,955649846,39,32.665,34.5038,1.8388
tiny,chip_099_310_merged.tif,0.2,2,575043215,39,31.6224,33.767,2.1447
tiny,chip_099_310_merged.tif,0.2,3,194436584,39,30.6062,33.4693,2.8632
tiny,chip_099_310_merged.tif,0.2,4,1861974714,39,32.2951,34.0104,1.7154
tiny,chip_099_310_merged.tif,0.4,0,1274980031,78,29.9835,34.1391,4.1556
tiny,chip_099_310_merged.tif,0.4,1,795034513,78,31.5449,33.1776,1.6327
tiny,chip_099_310_merged.tif,0.4,2,414427882,78,30.5191,32.9839,2.4648
tiny,chip_099_310_merged.tif,0.4,3,2081966012,78,31.5207,33.4357,1.915
tiny,chip_099_310_merged.tif,0.4,4,1701359381,78,32.1861,33.154,0.9679
tiny,chip_099_310_merged.tif,0.6,0,531681824,117,31.0215,32.9643,1.9427
tiny,chip_099_310_merged.tif,0.6,1,51736306,117,28.7476,33.2215,4.4739
tiny,chip_099_310_merged.tif,0.6,2,1818613323,117,29.5219,32.8027,3.2807
tiny,chip_099_310_merged.tif,0.6,3,1338667805,117,32.0075,32.8742,0.8667
tiny,chip_099_310_merged.tif,0.6,4,958061174,117,31.7159,33.2328,1.5169
tiny,chip_099_310_merged.tif,0.8,0,49089628,156,31.7968,32.7445,0.9477
tiny,chip_099_310_merged.tif,0.8,1,1716627758,156,31.7508,32.5609,0.8101
tiny,chip_099_310_merged.tif,0.8,2,1336021127,156,31.8824,32.6921,0.8097
tiny,chip_099_310_merged.tif,0.8,3,955414496,156,31.309,31.9775,0.6685
tiny,chip_099_310_merged.tif,0.8,4,475468978,156,31.2143,32.0131,0.7988
tiny,chip_100_341_merged.tif,0.2,0,184546958,39,30.5757,35.3417,4.766
tiny,chip_100_341_merged.tif,0.2,1,1852085088,39,31.0632,33.9014,2.8382
tiny,chip_100_341_merged.tif,0.2,2,1471478457,39,30.5753,35.4592,4.8839
tiny,chip_100_341_merged.tif,0.2,3,991532939,39,29.6047,34.2086,4.6039
tiny,chip_100_341_merged.tif,0.2,4,610926308,39,32.0668,34.9714,2.9047
tiny,chip_100_341_merged.tif,0.4,0,1266755536,78,31.5697,34.6752,3.1055
tiny,chip_100_341_merged.tif,0.4,1,886148905,78,31.4175,34.9611,3.5435
tiny,chip_100_341_merged.tif,0.4,2,406203387,78,30.4425,34.3669,3.9244
tiny,chip_100_341_merged.tif,0.4,3,25596756,78,29.1294,33.5488,4.4194
tiny,chip_100_341_merged.tif,0.4,4,1693134886,78,31.0017,34.5006,3.4988
tiny,chip_100_341_merged.tif,0.6,0,1328778179,117,29.4978,33.621,4.1232
tiny,chip_100_341_merged.tif,0.6,1,948171548,117,31.1033,33.8536,2.7504
tiny,chip_100_341_merged.tif,0.6,2,567564917,117,30.4642,34.7743,4.3101
tiny,chip_100_341_merged.tif,0.6,3,87619399,117,31.2036,34.0669,2.8633
tiny,chip_100_341_merged.tif,0.6,4,1854496416,117,28.9641,33.7099,4.7458
tiny,chip_100_341_merged.tif,0.8,0,945524870,156,30.8791,33.291,2.4119
tiny,chip_100_341_merged.tif,0.8,1,465579352,156,30.6532,33.6617,3.0085
tiny,chip_100_341_merged.tif,0.8,2,84972721,156,30.6734,32.4381,1.7646
tiny,chip_100_341_merged.tif,0.8,3,1752510851,156,27.9113,32.7358,4.8245
tiny,chip_100_341_merged.tif,0.8,4,1371904220,156,29.0036,33.1677,4.164
tiny,chip_101_342_merged.tif,0.2,0,1062855777,39,30.4621,35.991,5.5289
tiny,chip_101_342_merged.tif,0.2,1,582910259,39,34.7547,35.6205,0.8659
tiny,chip_101_342_merged.tif,0.2,2,202303628,39,33.787,35.2127,1.4257
tiny,chip_101_342_merged.tif,0.2,3,1869841758,39,33.1549,33.3228,0.1679
tiny,chip_101_342_merged.tif,0.2,4,1489235127,39,33.6841,35.1,1.4158
tiny,chip_101_342_merged.tif,0.4,0,802901557,78,33.3382,35.8507,2.5125
tiny,chip_101_342_merged.tif,0.4,1,422294926,78,30.429,33.9823,3.5533
tiny,chip_101_342_merged.tif,0.4,2,2089833056,78,29.8528,34.5061,4.6533
tiny,chip_101_342_merged.tif,0.4,3,1709226425,78,33.1093,35.0929,1.9836
tiny,chip_101_342_merged.tif,0.4,4,1328619794,78,34.143,34.0386,-0.1044
tiny,chip_101_342_merged.tif,0.6,0,59603350,117,29.6364,34.229,4.5925
tiny,chip_101_342_merged.tif,0.6,1,1826480367,117,33.3009,33.8558,0.5549
tiny,chip_101_342_merged.tif,0.6,2,1445873736,117,30.1508,32.4739,2.3231
tiny,chip_101_342_merged.tif,0.6,3,965928218,117,29.4527,34.832,5.3792
tiny,chip_101_342_merged.tif,0.6,4,585321587,117,30.6444,33.6195,2.9752
tiny,chip_101_342_merged.tif,0.8,0,1823833689,156,30.2974,33.2354,2.938
tiny,chip_101_342_merged.tif,0.8,1,1343888171,156,31.2515,33.2062,1.9548
tiny,chip_101_342_merged.tif,0.8,2,963281540,156,31.0588,34.2621,3.2033
tiny,chip_101_342_merged.tif,0.8,3,483336022,156,31.495,34.201,2.706
tiny,chip_101_342_merged.tif,0.8,4,102729391,156,31.5051,33.715,2.2099
tiny,chip_103_320_merged.tif,0.2,0,1056330099,39,32.0493,33.7315,1.6822
tiny,chip_103_320_merged.tif,0.2,1,576384581,39,31.6,33.7643,2.1643
tiny,chip_103_320_merged.tif,0.2,2,195777950,39,25.9976,34.0327,8.0351
tiny,chip_103_320_merged.tif,0.2,3,1962654967,39,27.0825,34.7438,7.6613
tiny,chip_103_320_merged.tif,0.2,4,1482709449,39,26.1947,33.7474,7.5527
tiny,chip_103_320_merged.tif,0.4,0,2138538677,78,29.9664,33.7571,3.7908
tiny,chip_103_320_merged.tif,0.4,1,1757932046,78,30.1495,32.3806,2.2311
tiny,chip_103_320_merged.tif,0.4,2,1277986528,78,30.8983,32.5327,1.6344
tiny,chip_103_320_merged.tif,0.4,3,897379897,78,30.652,33.5892,2.9372
tiny,chip_103_320_merged.tif,0.4,4,516773266,78,27.2714,33.6105,6.3391
tiny,chip_103_320_merged.tif,0.6,0,152416559,117,28.8869,33.4187,4.5319
tiny,chip_103_320_merged.tif,0.6,1,1819954689,117,27.1582,33.213,6.0548
tiny,chip_103_320_merged.tif,0.6,2,1439348058,117,30.4672,32.3784,1.9113
tiny,chip_103_320_merged.tif,0.6,3,959402540,117,29.3577,32.046,2.6883
tiny,chip_103_320_merged.tif,0.6,4,578795909,117,28.9719,33.0219,4.05
tiny,chip_103_320_merged.tif,0.8,0,1817308011,156,29.097,31.7992,2.7022
tiny,chip_103_320_merged.tif,0.8,1,1337362493,156,29.7185,31.7875,2.069
tiny,chip_103_320_merged.tif,0.8,2,956755862,156,29.1313,31.1104,1.9791
tiny,chip_103_320_merged.tif,0.8,3,576149231,156,28.0679,31.0893,3.0214
tiny,chip_103_320_merged.tif,0.8,4,96203713,156,27.9126,31.9898,4.0772
tiny,chip_104_333_merged.tif,0.2,0,134230332,39,32.341,34.7363,2.3953
tiny,chip_104_333_merged.tif,0.2,1,1901107349,39,30.0857,34.4427,4.357
tiny,chip_104_333_merged.tif,0.2,2,1421161831,39,33.3407,34.2832,0.9425
tiny,chip_104_333_merged.tif,0.2,3,1040555200,39,33.3741,33.8664,0.4924
tiny,chip_104_333_merged.tif,0.2,4,560609682,39,33.5608,34.6178,1.0571
tiny,chip_104_333_merged.tif,0.4,0,2121098647,78,33.1292,34.3851,1.2558
tiny,chip_104_333_merged.tif,0.4,1,1641153129,78,33.1283,34.4349,1.3065
tiny,chip_104_333_merged.tif,0.4,2,1260546498,78,29.9203,34.6619,4.7416
tiny,chip_104_333_merged.tif,0.4,3,879939867,78,27.9435,34.0873,6.1439
tiny,chip_104_333_merged.tif,0.4,4,399994349,78,31.1692,34.8993,3.7301
tiny,chip_104_333_merged.tif,0.6,0,1377800440,117,31.3046,34.3263,3.0217
tiny,chip_104_333_merged.tif,0.6,1,897854922,117,33.1786,34.4882,1.3096
tiny,chip_104_333_merged.tif,0.6,2,517248291,117,30.0399,32.4581,2.4183
tiny,chip_104_333_merged.tif,0.6,3,136641660,117,28.7398,33.6606,4.9208
tiny,chip_104_333_merged.tif,0.6,4,1804179790,117,33.2373,33.4027,0.1654
tiny,chip_104_333_merged.tif,0.8,0,895208244,156,30.3262,33.8909,3.5647
tiny,chip_104_333_merged.tif,0.8,1,514601613,156,30.3089,31.9781,1.6692
tiny,chip_104_333_merged.tif,0.8,2,34656095,156,29.5235,31.4061,1.8826
tiny,chip_104_333_merged.tif,0.8,3,1801533112,156,30.8505,31.3017,0.4512
tiny,chip_104_333_merged.tif,0.8,4,1321587594,156,30.8785,32.2052,1.3267
tiny,chip_104_334_merged.tif,0.2,0,1482476820,39,33.4513,35.428,1.9767
tiny,chip_104_334_merged.tif,0.2,1,1002531302,39,36.854,34.7436,-2.1104
tiny,chip_104_334_merged.tif,0.2,2,621924671,39,35.103,35.6232,0.5202
tiny,chip_104_334_merged.tif,0.2,3,141979153,39,32.0438,36.2575,4.2137
tiny,chip_104_334_merged.tif,0.2,4,1908856170,39,30.169,34.7601,4.5911
tiny,chip_104_334_merged.tif,0.4,0,417201750,78,35.4947,35.0615,-0.4333
tiny,chip_104_334_merged.tif,0.4,1,36595119,78,29.5406,33.9656,4.425
tiny,chip_104_334_merged.tif,0.4,2,1704133249,78,34.6671,34.1518,-0.5153
tiny,chip_104_334_merged.tif,0.4,3,1323526618,78,36.3977,34.1326,-2.2651
tiny,chip_104_334_merged.tif,0.4,4,843581100,78,29.2818,35.3755,6.0937
tiny,chip_104_334_merged.tif,0.6,0,1821387191,117,30.2922,35.1814,4.8893
tiny,chip_104_334_merged.tif,0.6,1,1440780560,117,32.2164,35.0302,2.8139
tiny,chip_104_334_merged.tif,0.6,2,960835042,117,30.344,35.0558,4.7118
tiny,chip_104_334_merged.tif,0.6,3,580228411,117,34.3078,34.8537,0.5459
