chip,mask_ratio,100M,300M,600M,tiny,rank_tiny,rank_100M,rank_300M,rank_600M,metric
chip_226_328_merged.tif,0.2,39.14612,39.522800000000004,40.70498,36.79464,4.0,3.0,2.0,1.0,random_psnr
chip_226_328_merged.tif,0.4,39.15862,39.43076,40.78012,37.01344,4.0,3.0,2.0,1.0,random_psnr
chip_226_328_merged.tif,0.6,38.45928,38.85906,39.7555,36.78404,4.0,3.0,2.0,1.0,random_psnr
chip_226_328_merged.tif,0.8,36.98446,37.37922,38.065039999999996,35.5581,4.0,3.0,2.0,1.0,random_psnr
chip_227_293_merged.tif,0.2,37.72018,38.48634,39.697199999999995,36.59188,4.0,3.0,2.0,1.0,random_psnr
chip_227_293_merged.tif,0.4,36.72806,37.37838000000001,38.13146,36.076800000000006,4.0,3.0,2.0,1.0,random_psnr
chip_227_293_merged.tif,0.6,36.076139999999995,36.47056,36.50142,35.42934,4.0,3.0,2.0,1.0,random_psnr
chip_227_293_merged.tif,0.8,32.494659999999996,33.35786,33.05086,31.73356,4.0,3.0,1.0,2.0,random_psnr
chip_228_314_merged.tif,0.2,37.3855,37.32618,39.02272000000001,34.8452,4.0,2.0,3.0,1.0,random_psnr
chip_228_314_merged.tif,0.4,35.97224,36.45416,38.1163,34.41248,4.0,3.0,2.0,1.0,random_psnr
chip_228_314_merged.tif,0.6,35.238479999999996,35.9589,36.96512,33.57988,4.0,3.0,2.0,1.0,random_psnr
chip_228_314_merged.tif,0.8,33.01756,33.52162,34.322559999999996,32.22368,4.0,3.0,2.0,1.0,random_psnr
chip_230_282_merged.tif,0.2,41.24292,41.6137,41.56764,39.011,4.0,3.0,1.0,2.0,random_psnr
chip_230_282_merged.tif,0.4,39.75316,39.96898,41.94158,36.94626,4.0,3.0,2.0,1.0,random_psnr
chip_230_282_merged.tif,0.6,37.94758,38.30004,40.374900000000004,35.986000000000004,4.0,3.0,2.0,1.0,random_psnr
chip_230_282_merged.tif,0.8,37.02826,37.53824,36.95232,35.049040000000005,4.0,2.0,1.0,3.0,random_psnr
chip_230_302_merged.tif,0.2,37.48832,38.2165,39.41382,35.8443,4.0,3.0,2.0,1.0,random_psnr
chip_230_302_merged.tif,0.4,35.89704,36.858979999999995,37.915980000000005,34.75208,4.0,3.0,2.0,1.0,random_psnr
chip_230_302_merged.tif,0.6,35.604079999999996,36.26056,36.790980000000005,34.21994,4.0,3.0,2.0,1.0,random_psnr
chip_230_302_merged.tif,0.8,34.2281,34.571960000000004,34.611900000000006,32.762440000000005,4.0,3.0,2.0,1.0,random_psnr
chip_230_303_merged.tif,0.2,37.224059999999994,37.78192,38.726639999999996,35.14752,4.0,3.0,2.0,1.0,random_psnr
chip_230_303_merged.tif,0.4,35.59654,36.32444,37.92396,33.662060000000004,4.0,3.0,2.0,1.0,random_psnr
chip_230_303_merged.tif,0.6,35.006240000000005,35.47314,36.10768,33.5718,4.0,3.0,2.0,1.0,random_psnr
chip_230_303_merged.tif,0.8,33.220240000000004,33.6813,32.99884,31.050279999999997,4.0,2.0,1.0,3.0,random_psnr
chip_230_458_merged.tif,0.2,36.61492,36.89734,37.97674,34.9523,4.0,3.0,2.0,1.0,random_psnr
chip_230_458_merged.tif,0.4,36.19698,36.68414,37.53408,34.767759999999996,4.0,3.0,2.0,1.0,random_psnr
chip_230_458_merged.tif,0.6,35.1083,35.89298,36.85188,34.13878,4.0,3.0,2.0,1.0,random_psnr
chip_230_458_merged.tif,0.8,34.6945,35.43648,35.717420000000004,33.91124,4.0,3.0,2.0,1.0,random_psnr
chip_230_490_merged.tif,0.2,36.6203,37.54432,37.55184,35.2567,4.0,3.0,2.0,1.0,random_psnr
chip_230_490_merged.tif,0.4,36.822179999999996,37.30214,38.18416,35.30798,4.0,3.0,2.0,1.0,random_psnr
chip_230_490_merged.tif,0.6,35.589780000000005,35.97762,36.8673,34.28652,4.0,3.0,2.0,1.0,random_psnr
chip_230_490_merged.tif,0.8,34.01902,34.583,35.248540000000006,32.8284,4.0,3.0,2.0,1.0,random_psnr
chip_231_287_merged.tif,0.2,36.16344,36.61018,37.345060000000004,34.9002,4.0,3.0,2.0,1.0,random_psnr
chip_231_287_merged.tif,0.4,34.938300000000005,35.45738,36.26936,33.89568,4.0,3.0,2.0,1.0,random_psnr
chip_231_287_merged.tif,0.6,34.336580000000005,34.70776,35.16184,33.183440000000004,4.0,3.0,2.0,1.0,random_psnr
chip_231_287_merged.tif,0.8,32.20022,32.312619999999995,32.831579999999995,31.04602,4.0,3.0,2.0,1.0,random_psnr
chip_231_331_merged.tif,0.2,39.32004,39.62982,40.20664,37.3277,4.0,3.0,2.0,1.0,random_psnr
chip_231_331_merged.tif,0.4,39.160360000000004,39.28614,40.5933,37.01472,4.0,3.0,2.0,1.0,random_psnr
chip_231_331_merged.tif,0.6,38.13404,38.38264,39.83106,36.3247,4.0,3.0,2.0,1.0,random_psnr
chip_231_331_merged.tif,0.8,36.93052,37.211059999999996,38.281079999999996,35.440960000000004,4.0,3.0,2.0,1.0,random_psnr
chip_232_293_merged.tif,0.2,37.824380000000005,38.39586,39.20224,35.76514,4.0,3.0,2.0,1.0,random_psnr
chip_232_293_merged.tif,0.4,37.082679999999996,37.83202,38.73882,35.59834,4.0,3.0,2.0,1.0,random_psnr
chip_232_293_merged.tif,0.6,36.278319999999994,36.80888,37.60218,34.90036,4.0,3.0,2.0,1.0,random_psnr
chip_232_293_merged.tif,0.8,34.18094,34.6542,35.1929,32.84398,4.0,3.0,2.0,1.0,random_psnr
chip_232_372_merged.tif,0.2,33.75768,34.29756,34.73184,31.71304,4.0,3.0,2.0,1.0,random_psnr
chip_232_372_merged.tif,0.4,32.69934,33.12272,34.14504,31.02398,4.0,3.0,2.0,1.0,random_psnr
chip_232_372_merged.tif,0.6,32.0762,32.63590000000001,33.4812,30.61282,4.0,3.0,2.0,1.0,random_psnr
chip_232_372_merged.tif,0.8,30.519099999999998,31.03802,31.934620000000002,29.369979999999998,4.0,3.0,2.0,1.0,random_psnr
chip_232_596_merged.tif,0.2,37.095420000000004,37.51258,38.81174,35.2784,4.0,3.0,2.0,1.0,random_psnr
chip_232_596_merged.tif,0.4,36.93224,37.56222,38.668420000000005,35.63737999999999,4.0,3.0,2.0,1.0,random_psnr
chip_232_596_merged.tif,0.6,36.03414,36.68476,37.70656,34.74082,4.0,3.0,2.0,1.0,random_psnr
chip_232_596_merged.tif,0.8,34.122640000000004,34.72852,35.558479999999996,32.85284,4.0,3.0,2.0,1.0,random_psnr
chip_233_289_merged.tif,0.2,38.93476,39.735339999999994,40.26218,37.29022,4.0,3.0,2.0,1.0,random_psnr
chip_233_289_merged.tif,0.4,38.2024,38.45034,39.55782,36.829519999999995,4.0,3.0,2.0,1.0,random_psnr
chip_233_289_merged.tif,0.6,36.05126,37.01288,37.641059999999996,35.10278,4.0,3.0,2.0,1.0,random_psnr
chip_233_289_merged.tif,0.8,32.6696,33.19474,34.85924,31.842599999999997,4.0,3.0,2.0,1.0,random_psnr
chip_233_331_merged.tif,0.2,40.14302,40.12296,41.56932,37.778059999999996,4.0,2.0,3.0,1.0,random_psnr
chip_233_331_merged.tif,0.4,39.414139999999996,39.76732,41.77818,37.39298,4.0,3.0,2.0,1.0,random_psnr
chip_233_331_merged.tif,0.6,39.7335,39.898340000000005,40.76402,37.65556,4.0,3.0,2.0,1.0,random_psnr
chip_233_331_merged.tif,0.8,37.89728,38.158,38.55478,36.3267,4.0,3.0,2.0,1.0,random_psnr
chip_233_332_merged.tif,0.2,37.7928,37.796299999999995,39.86188,35.73316,4.0,3.0,2.0,1.0,random_psnr
chip_233_332_merged.tif,0.4,38.589279999999995,38.6037,39.77016,36.56968,4.0,3.0,2.0,1.0,random_psnr
chip_233_332_merged.tif,0.6,37.89736,38.003879999999995,38.22748,36.19076,4.0,3.0,2.0,1.0,random_psnr
chip_233_332_merged.tif,0.8,36.922520000000006,36.91836,37.60612,35.659479999999995,4.0,2.0,3.0,1.0,random_psnr
chip_233_478_merged.tif,0.2,35.50408,35.96748,37.0724,32.98026,4.0,3.0,2.0,1.0,random_psnr
chip_233_478_merged.tif,0.4,35.08074,35.744060000000005,36.57482,33.244659999999996,4.0,3.0,2.0,1.0,random_psnr
chip_233_478_merged.tif,0.6,34.40414,35.056039999999996,35.64622,32.54344,4.0,3.0,2.0,1.0,random_psnr
chip_233_478_merged.tif,0.8,33.66344,34.19748,34.031439999999996,31.84506,4.0,3.0,1.0,2.0,random_psnr
chip_234_295_merged.tif,0.2,37.32636,37.50068,38.55086,35.63302,4.0,3.0,2.0,1.0,random_psnr
chip_234_295_merged.tif,0.4,36.5634,36.93424,38.11134,35.273399999999995,4.0,3.0,2.0,1.0,random_psnr
chip_234_295_merged.tif,0.6,35.37048,35.7136,36.713260000000005,34.60896,4.0,3.0,2.0,1.0,random_psnr
chip_234_295_merged.tif,0.8,32.835860000000004,33.333479999999994,34.283159999999995,32.195679999999996,4.0,3.0,2.0,1.0,random_psnr
chip_234_371_merged.tif,0.2,33.59254,33.97566,34.99058,32.033460000000005,4.0,3.0,2.0,1.0,random_psnr
chip_234_371_merged.tif,0.4,32.91526,33.5056,34.62496,31.7335,4.0,3.0,2.0,1.0,random_psnr
chip_234_371_merged.tif,0.6,32.25338,32.71934,33.292320000000004,31.11388,4.0,3.0,2.0,1.0,random_psnr
chip_234_371_merged.tif,0.8,30.96542,31.47604,32.19226,29.908120000000004,4.0,3.0,2.0,1.0,random_psnr
chip_234_444_merged.tif,0.2,37.40576,37.70978,38.552620000000005,34.87206,4.0,3.0,2.0,1.0,random_psnr
chip_234_444_merged.tif,0.4,36.816179999999996,37.23422,37.89314,34.9597,4.0,3.0,2.0,1.0,random_psnr
chip_234_444_merged.tif,0.6,36.0926,36.59042,37.18054,34.04948,4.0,3.0,2.0,1.0,random_psnr
chip_234_444_merged.tif,0.8,35.14172,35.48474,36.78502,33.471140000000005,4.0,3.0,2.0,1.0,random_psnr
chip_234_445_merged.tif,0.2,35.74064,36.48926,36.99124,33.26452,4.0,3.0,2.0,1.0,random_psnr
chip_234_445_merged.tif,0.4,35.285039999999995,36.01332,36.92754,33.389779999999995,4.0,3.0,2.0,1.0,random_psnr
chip_234_445_merged.tif,0.6,34.791039999999995,35.46548,36.10056,32.906,4.0,3.0,2.0,1.0,random_psnr
chip_234_445_merged.tif,0.8,33.74636,34.25014,35.6082,32.34796,4.0,3.0,2.0,1.0,random_psnr
chip_234_591_merged.tif,0.2,36.375440000000005,36.81728,37.93722,34.07942,4.0,3.0,2.0,1.0,random_psnr
chip_234_591_merged.tif,0.4,35.76718,36.3451,37.36442,33.91066,4.0,3.0,2.0,1.0,random_psnr
chip_234_591_merged.tif,0.6,35.06476,35.64178,36.679719999999996,33.28348,4.0,3.0,2.0,1.0,random_psnr
chip_234_591_merged.tif,0.8,34.36816,34.937400000000004,35.67054,32.750479999999996,4.0,3.0,2.0,1.0,random_psnr
chip_236_284_merged.tif,0.2,36.937760000000004,37.48350000000001,37.404219999999995,35.355180000000004,4.0,3.0,1.0,2.0,random_psnr
chip_236_284_merged.tif,0.4,35.24762,35.901239999999994,35.3084,34.13418,4.0,3.0,1.0,2.0,random_psnr
chip_236_284_merged.tif,0.6,33.475739999999995,34.24184,36.113099999999996,32.567060000000005,4.0,3.0,2.0,1.0,random_psnr
chip_236_284_merged.tif,0.8,31.453960000000002,31.653840000000002,32.443039999999996,31.40068,4.0,3.0,2.0,1.0,random_psnr
chip_236_367_merged.tif,0.2,34.30366,34.88996,35.69864,31.984299999999998,4.0,3.0,2.0,1.0,random_psnr
chip_236_367_merged.tif,0.4,33.76246,34.22672,35.51998,32.02658,4.0,3.0,2.0,1.0,random_psnr
chip_236_367_merged.tif,0.6,32.815340000000006,33.5841,34.57114,31.38974,4.0,3.0,2.0,1.0,random_psnr
chip_236_367_merged.tif,0.8,31.870659999999997,32.60028,33.50052,30.6227,4.0,3.0,2.0,1.0,random_psnr
chip_236_448_merged.tif,0.2,36.30898,36.60586,37.000060000000005,34.013459999999995,4.0,3.0,2.0,1.0,random_psnr
chip_236_448_merged.tif,0.4,35.31954,35.7341,37.14674,33.35394,4.0,3.0,2.0,1.0,random_psnr
chip_236_448_merged.tif,0.6,34.53598,35.14308,36.15692,32.907799999999995,4.0,3.0,2.0,1.0,random_psnr
chip_236_448_merged.tif,0.8,33.87142,34.32694,34.89752,32.40752,4.0,3.0,2.0,1.0,random_psnr
chip_236_450_merged.tif,0.2,35.390679999999996,35.94502,36.40832,33.80088,4.0,3.0,2.0,1.0,random_psnr
chip_236_450_merged.tif,0.4,34.7581,35.3052,36.24426,33.029560000000004,4.0,3.0,2.0,1.0,random_psnr
chip_236_450_merged.tif,0.6,34.18506,34.69726,35.66512,32.6425,4.0,3.0,2.0,1.0,random_psnr
chip_236_450_merged.tif,0.8,33.18652,33.66718,34.58344,31.90702,4.0,3.0,2.0,1.0,random_psnr
chip_236_595_merged.tif,0.2,36.38532,36.7393,37.8921,34.55348,4.0,3.0,2.0,1.0,random_psnr
chip_236_595_merged.tif,0.4,35.83314,36.45882,37.557460000000006,34.166219999999996,4.0,3.0,2.0,1.0,random_psnr
chip_236_595_merged.tif,0.6,35.079860000000004,35.75246,36.45792,33.5944,4.0,3.0,2.0,1.0,random_psnr
chip_236_595_merged.tif,0.8,33.455380000000005,34.01486,34.95816,32.3604,4.0,3.0,2.0,1.0,random_psnr
chip_236_600_merged.tif,0.2,36.331779999999995,36.8941,38.02142,34.2955,4.0,3.0,2.0,1.0,random_psnr
chip_236_600_merged.tif,0.4,36.08556,36.64546,37.60004,34.40264,4.0,3.0,2.0,1.0,random_psnr
chip_236_600_merged.tif,0.6,35.2589,35.81198,36.657560000000004,33.566539999999996,4.0,3.0,2.0,1.0,random_psnr
chip_236_600_merged.tif,0.8,34.19968,34.96822,35.79782,32.839420000000004,4.0,3.0,2.0,1.0,random_psnr
chip_237_289_merged.tif,0.2,38.277339999999995,38.66868,40.24512,36.80778,4.0,3.0,2.0,1.0,random_psnr
chip_237_289_merged.tif,0.4,37.29218,37.64134,39.349419999999995,35.711,4.0,3.0,2.0,1.0,random_psnr
chip_237_289_merged.tif,0.6,35.72864,36.19936,37.5368,34.6047,4.0,3.0,2.0,1.0,random_psnr
chip_237_289_merged.tif,0.8,34.1322,33.88484,35.077819999999996,32.734539999999996,4.0,2.0,3.0,1.0,random_psnr
chip_237_335_merged.tif,0.2,40.07872,40.41722,42.07768,37.63742,4.0,3.0,2.0,1.0,random_psnr
chip_237_335_merged.tif,0.4,39.661,39.93718,41.95138,37.76406,4.0,3.0,2.0,1.0,random_psnr
chip_237_335_merged.tif,0.6,39.52614,39.8017,40.8757,37.7222,4.0,3.0,2.0,1.0,random_psnr
chip_237_335_merged.tif,0.8,38.37538,38.68788,39.651779999999995,36.85304,4.0,3.0,2.0,1.0,random_psnr
chip_237_472_merged.tif,0.2,35.75634,36.1786,35.76732,34.157259999999994,4.0,3.0,1.0,2.0,random_psnr
chip_237_472_merged.tif,0.4,34.552980000000005,35.129000000000005,36.14658,33.29858,4.0,3.0,2.0,1.0,random_psnr
chip_237_472_merged.tif,0.6,34.14946,34.56954,35.02776,33.063779999999994,4.0,3.0,2.0,1.0,random_psnr
chip_237_472_merged.tif,0.8,33.22522,33.558640000000004,34.02636,32.05824,4.0,3.0,2.0,1.0,random_psnr
chip_237_598_merged.tif,0.2,35.6816,35.60866,36.964980000000004,33.6262,4.0,2.0,3.0,1.0,random_psnr
chip_237_598_merged.tif,0.4,34.76872,35.14982,37.05302,33.08278,4.0,3.0,2.0,1.0,random_psnr
chip_237_598_merged.tif,0.6,34.33652,34.681439999999995,35.72632,33.06774,4.0,3.0,2.0,1.0,random_psnr
chip_237_598_merged.tif,0.8,33.1856,33.65636,34.66906,31.60822,4.0,3.0,2.0,1.0,random_psnr
chip_238_458_merged.tif,0.2,34.04254,34.42246,35.2456,32.742000000000004,4.0,3.0,2.0,1.0,random_psnr
chip_238_458_merged.tif,0.4,33.43444,34.03026,34.29362,31.98302,4.0,3.0,2.0,1.0,random_psnr
chip_238_458_merged.tif,0.6,32.89172,33.24988,33.93322,30.839679999999998,4.0,3.0,2.0,1.0,random_psnr
chip_238_458_merged.tif,0.8,31.66388,32.3512,32.58454,30.40162,4.0,3.0,2.0,1.0,random_psnr
chip_239_277_merged.tif,0.2,38.4907,38.69606,39.130520000000004,37.17504,4.0,3.0,2.0,1.0,random_psnr
chip_239_277_merged.tif,0.4,38.05376,38.416340000000005,39.6609,36.58034,4.0,3.0,2.0,1.0,random_psnr
chip_239_277_merged.tif,0.6,36.798,36.761199999999995,37.89406,35.8939,4.0,2.0,3.0,1.0,random_psnr
chip_239_277_merged.tif,0.8,33.96852,33.90988,35.15896,32.757279999999994,4.0,2.0,3.0,1.0,random_psnr
chip_239_281_merged.tif,0.2,38.89538,39.300920000000005,41.3855,37.1305,4.0,3.0,2.0,1.0,random_psnr
chip_239_281_merged.tif,0.4,37.97462,38.07304,40.17294,35.8654,4.0,3.0,2.0,1.0,random_psnr
chip_239_281_merged.tif,0.6,36.2776,36.782320000000006,37.9504,35.04754,4.0,3.0,2.0,1.0,random_psnr
chip_239_281_merged.tif,0.8,34.20494,34.676959999999994,35.89774,33.23396,4.0,3.0,2.0,1.0,random_psnr
chip_239_283_merged.tif,0.2,36.96545999999999,37.60906,38.066700000000004,35.34266,4.0,3.0,2.0,1.0,random_psnr
chip_239_283_merged.tif,0.4,36.5896,37.08428,37.142219999999995,35.02996,4.0,3.0,2.0,1.0,random_psnr
chip_239_283_merged.tif,0.6,35.216660000000005,35.94194,35.760400000000004,34.11678,4.0,3.0,1.0,2.0,random_psnr
chip_239_283_merged.tif,0.8,32.31642,32.89262,33.6452,32.12938,4.0,3.0,2.0,1.0,random_psnr
chip_239_336_merged.tif,0.2,39.54008,39.526740000000004,40.24372,37.20856,4.0,2.0,3.0,1.0,random_psnr
chip_239_336_merged.tif,0.4,39.3432,39.506119999999996,40.58086,37.213300000000004,4.0,3.0,2.0,1.0,random_psnr
chip_239_336_merged.tif,0.6,38.96904,39.13024,40.5192,37.05952,4.0,3.0,2.0,1.0,random_psnr
chip_239_336_merged.tif,0.8,38.50482,38.65796,39.62892,36.68674,4.0,3.0,2.0,1.0,random_psnr
chip_240_276_merged.tif,0.2,38.67604,38.869299999999996,39.5892,37.263099999999994,4.0,3.0,2.0,1.0,random_psnr
chip_240_276_merged.tif,0.4,37.70642,38.25502,38.378679999999996,36.562200000000004,4.0,3.0,2.0,1.0,random_psnr
chip_240_276_merged.tif,0.6,35.850880000000004,36.40116,37.50712,34.70309999999999,4.0,3.0,2.0,1.0,random_psnr
chip_240_276_merged.tif,0.8,34.61152,35.323220000000006,34.977959999999996,33.461879999999994,4.0,3.0,1.0,2.0,random_psnr
chip_240_588_merged.tif,0.2,33.7496,34.0115,35.6607,32.28194,4.0,3.0,2.0,1.0,random_psnr
chip_240_588_merged.tif,0.4,33.40316,33.84797999999999,35.29106,32.1988,4.0,3.0,2.0,1.0,random_psnr
chip_240_588_merged.tif,0.6,32.900760000000005,33.376639999999995,34.26256,31.8793,4.0,3.0,2.0,1.0,random_psnr
chip_240_588_merged.tif,0.8,31.93618,32.607240000000004,33.2975,31.249560000000002,4.0,3.0,2.0,1.0,random_psnr
chip_241_475_merged.tif,0.2,34.72538,35.15116,36.09828,32.90158,4.0,3.0,2.0,1.0,random_psnr
chip_241_475_merged.tif,0.4,34.32075999999999,34.778319999999994,35.69106000000001,32.56076,4.0,3.0,2.0,1.0,random_psnr
chip_241_475_merged.tif,0.6,33.40352,34.10116,35.1186,32.07088,4.0,3.0,2.0,1.0,random_psnr
chip_241_475_merged.tif,0.8,32.88588,33.48764,34.31418,31.144799999999996,4.0,3.0,2.0,1.0,random_psnr
chip_242_336_merged.tif,0.2,37.1656,37.753280000000004,38.30758,35.50412,4.0,3.0,2.0,1.0,random_psnr
chip_242_336_merged.tif,0.4,36.17208,36.709860000000006,37.734519999999996,34.787760000000006,4.0,3.0,2.0,1.0,random_psnr
chip_242_336_merged.tif,0.6,35.064679999999996,35.70482,36.21098,33.94332,4.0,3.0,2.0,1.0,random_psnr
chip_242_336_merged.tif,0.8,33.02126,33.496719999999996,33.9741,32.007400000000004,4.0,3.0,2.0,1.0,random_psnr
chip_243_452_merged.tif,0.2,32.78254,33.291160000000005,34.84776,30.86598,4.0,3.0,2.0,1.0,random_psnr
chip_243_452_merged.tif,0.4,32.596019999999996,33.32508,33.49932,30.75776,4.0,3.0,2.0,1.0,random_psnr
chip_243_452_merged.tif,0.6,31.68242,32.42706,33.0603,30.23292,4.0,3.0,2.0,1.0,random_psnr
chip_243_452_merged.tif,0.8,30.8519,31.440160000000002,32.24916,29.424400000000002,4.0,3.0,2.0,1.0,random_psnr
chip_243_589_merged.tif,0.2,34.36282,34.8189,35.74486,32.543240000000004,4.0,3.0,2.0,1.0,random_psnr
chip_243_589_merged.tif,0.4,33.6893,34.4153,35.53956,32.391200000000005,4.0,3.0,2.0,1.0,random_psnr
chip_243_589_merged.tif,0.6,33.22382,33.90074,34.6223,32.0726,4.0,3.0,2.0,1.0,random_psnr
chip_243_589_merged.tif,0.8,32.166,32.795,33.350739999999995,31.34552,4.0,3.0,2.0,1.0,random_psnr
chip_244_335_merged.tif,0.2,36.20424,36.57174,37.81152,34.58356,4.0,3.0,2.0,1.0,random_psnr
chip_244_335_merged.tif,0.4,36.109,36.568020000000004,38.11466,34.525400000000005,4.0,3.0,2.0,1.0,random_psnr
chip_244_335_merged.tif,0.6,34.75094,35.44686,36.57258,33.770179999999996,4.0,3.0,2.0,1.0,random_psnr
chip_244_335_merged.tif,0.8,33.15154,33.742219999999996,34.732600000000005,32.306799999999996,4.0,3.0,2.0,1.0,random_psnr
chip_244_446_merged.tif,0.2,33.437580000000004,33.9875,35.25412,31.305320000000002,4.0,3.0,2.0,1.0,random_psnr
chip_244_446_merged.tif,0.4,33.43053999999999,34.06362,34.55446,31.39026,4.0,3.0,2.0,1.0,random_psnr
chip_244_446_merged.tif,0.6,32.49338,32.82018,33.956540000000004,30.563499999999998,4.0,3.0,2.0,1.0,random_psnr
chip_244_446_merged.tif,0.8,31.33692,31.905540000000002,32.26746,29.876600000000003,4.0,3.0,2.0,1.0,random_psnr
chip_244_594_merged.tif,0.2,34.945460000000004,35.45226,36.25948,33.07036,4.0,3.0,2.0,1.0,random_psnr
chip_244_594_merged.tif,0.4,34.1118,34.91744,36.21912,32.55092,4.0,3.0,2.0,1.0,random_psnr
chip_244_594_merged.tif,0.6,33.54422,34.27726,35.21368,32.06658,4.0,3.0,2.0,1.0,random_psnr
chip_244_594_merged.tif,0.8,32.9342,33.50668,34.10874,31.62506,4.0,3.0,2.0,1.0,random_psnr
chip_245_593_merged.tif,0.2,33.2436,33.97374,35.20706,31.67244,4.0,3.0,2.0,1.0,random_psnr
chip_245_593_merged.tif,0.4,33.52158,34.05456,34.59212,31.94132,4.0,3.0,2.0,1.0,random_psnr
chip_245_593_merged.tif,0.6,32.43584,33.16318,33.87984,31.18556,4.0,3.0,2.0,1.0,random_psnr
chip_245_593_merged.tif,0.8,31.42512,31.915,32.45188,30.17676,4.0,3.0,2.0,1.0,random_psnr
chip_246_444_merged.tif,0.2,33.38582,34.07732,34.82854,31.20016,4.0,3.0,2.0,1.0,random_psnr
chip_246_444_merged.tif,0.4,32.8831,33.623360000000005,34.60228,30.97708,4.0,3.0,2.0,1.0,random_psnr
chip_246_444_merged.tif,0.6,32.238060000000004,32.83522000000001,33.68392,30.51112,4.0,3.0,2.0,1.0,random_psnr
chip_246_444_merged.tif,0.8,31.441879999999998,31.88992,32.584320000000005,29.40754,4.0,3.0,2.0,1.0,random_psnr
chip_246_583_merged.tif,0.2,34.70946,35.17102,36.22058,32.92014,4.0,3.0,2.0,1.0,random_psnr
chip_246_583_merged.tif,0.4,34.657259999999994,35.04376,35.94552,33.06938,4.0,3.0,2.0,1.0,random_psnr
chip_246_583_merged.tif,0.6,33.996480000000005,34.40944,35.51956,32.56774,4.0,3.0,2.0,1.0,random_psnr
chip_246_583_merged.tif,0.8,33.56323999999999,33.92172,34.85368,32.429739999999995,4.0,3.0,2.0,1.0,random_psnr
chip_246_592_merged.tif,0.2,35.54752,35.791160000000005,37.36488,33.7895,4.0,3.0,2.0,1.0,random_psnr
chip_246_592_merged.tif,0.4,34.823719999999994,35.19846,35.95398,33.39532,4.0,3.0,2.0,1.0,random_psnr
chip_246_592_merged.tif,0.6,34.09346,34.64022,35.00826,32.92032,4.0,3.0,2.0,1.0,random_psnr
chip_246_592_merged.tif,0.8,33.03766,33.63456,33.42638,31.685000000000002,4.0,3.0,1.0,2.0,random_psnr
chip_248_445_merged.tif,0.2,33.369060000000005,33.94682,34.61884,31.17174,4.0,3.0,2.0,1.0,random_psnr
chip_248_445_merged.tif,0.4,32.745979999999996,33.41224,34.567719999999994,30.850720000000003,4.0,3.0,2.0,1.0,random_psnr
chip_248_445_merged.tif,0.6,32.31708,33.019,33.68732,30.67234,4.0,3.0,2.0,1.0,random_psnr
chip_248_445_merged.tif,0.8,31.68362,32.523559999999996,32.96116,30.02982,4.0,3.0,2.0,1.0,random_psnr
chip_248_585_merged.tif,0.2,33.929680000000005,34.5253,35.31758,32.32336,4.0,3.0,2.0,1.0,random_psnr
chip_248_585_merged.tif,0.4,32.956920000000004,33.59738,34.78496,31.666359999999997,4.0,3.0,2.0,1.0,random_psnr
chip_248_585_merged.tif,0.6,31.61536,32.38132,33.649739999999994,30.657040000000002,4.0,3.0,2.0,1.0,random_psnr
chip_248_585_merged.tif,0.8,31.08044,31.67072,32.2568,30.2502,4.0,3.0,2.0,1.0,random_psnr
chip_248_589_merged.tif,0.2,33.576859999999996,34.10458,34.41482,31.76698,4.0,3.0,2.0,1.0,random_psnr
chip_248_589_merged.tif,0.4,32.7516,33.32912,34.1927,31.424799999999998,4.0,3.0,2.0,1.0,random_psnr
chip_248_589_merged.tif,0.6,32.037800000000004,32.63958,33.39418,30.92144,4.0,3.0,2.0,1.0,random_psnr
chip_248_589_merged.tif,0.8,30.682979999999997,31.253359999999997,32.01826,29.617259999999998,4.0,3.0,2.0,1.0,random_psnr
chip_249_270_merged.tif,0.2,37.80968,38.25174,38.953739999999996,36.21394,4.0,3.0,2.0,1.0,random_psnr
chip_249_270_merged.tif,0.4,36.212019999999995,36.34236,37.51374,35.1005,4.0,3.0,2.0,1.0,random_psnr
chip_249_270_merged.tif,0.6,32.75804,33.110339999999994,36.070460000000004,32.251,4.0,3.0,2.0,1.0,random_psnr
chip_249_270_merged.tif,0.8,31.71956,31.8776,32.62894,30.92548,4.0,3.0,2.0,1.0,random_psnr
chip_250_270_merged.tif,0.2,36.77086,37.788239999999995,39.64698,35.25864,4.0,3.0,2.0,1.0,random_psnr
chip_250_270_merged.tif,0.4,36.741020000000006,37.56172,38.49224,36.02948,4.0,3.0,2.0,1.0,random_psnr
chip_250_270_merged.tif,0.6,34.9068,34.87666,37.06714,33.52654,4.0,2.0,3.0,1.0,random_psnr
chip_250_270_merged.tif,0.8,33.04904,33.76706,34.354060000000004,31.720460000000003,4.0,3.0,2.0,1.0,random_psnr
chip_250_446_merged.tif,0.2,34.77488,35.35492,36.1081,32.86806,4.0,3.0,2.0,1.0,random_psnr
chip_250_446_merged.tif,0.4,34.050940000000004,34.8306,35.7882,32.62504,4.0,3.0,2.0,1.0,random_psnr
chip_250_446_merged.tif,0.6,33.07518,33.66164,34.65148000000001,31.603379999999998,4.0,3.0,2.0,1.0,random_psnr
chip_250_446_merged.tif,0.8,32.28466,32.72054,32.90056,30.78086,4.0,3.0,2.0,1.0,random_psnr
chip_250_585_merged.tif,0.2,37.26974,37.35416,38.24572,35.33156,4.0,3.0,2.0,1.0,random_psnr
