backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr_logged,block_psnr_replay,block_psnr_diff,random_psnr_logged,random_psnr_replay,random_psnr_diff,block_mae,random_mae
600M,chip_047_106_merged.tif,0.2,2,679488211,50,35.9262,35.9262,0.0,38.9486,38.9486,0.0,0.011085,0.007501
600M,chip_047_106_merged.tif,0.2,3,199542693,50,37.7074,37.7074,-0.0,40.0966,40.0966,-0.0,0.008479,0.006853
600M,chip_047_106_merged.tif,0.2,4,1966419710,50,36.5749,36.5749,-0.0,39.5537,39.5537,-0.0,0.010035,0.00733
600M,chip_047_106_merged.tif,0.4,0,1280086140,100,37.5578,37.5578,0.0,40.4831,40.4831,-0.0,0.009214,0.006625
600M,chip_047_106_merged.tif,0.4,1,899479509,100,33.0978,33.0978,0.0,39.4307,39.4307,0.0,0.013741,0.007073
600M,chip_047_106_merged.tif,0.4,2,419533991,100,33.3824,33.3824,-0.0,38.3731,38.3731,-0.0,0.012878,0.007694
600M,chip_047_106_merged.tif,0.4,3,38927360,100,35.8314,35.8314,0.0,39.9441,39.9441,0.0,0.010854,0.006984
600M,chip_047_106_merged.tif,0.4,4,1805804377,100,33.382,33.382,-0.0,39.6789,39.6789,-0.0,0.012878,0.007178
600M,chip_047_106_merged.tif,0.6,0,536787933,154,34.0024,34.0024,0.0,39.2302,39.2302,0.0,0.01324,0.007384
600M,chip_047_106_merged.tif,0.6,1,156181302,154,35.543,35.543,0.0,38.1085,38.1085,0.0,0.010788,0.007957
600M,chip_047_106_merged.tif,0.6,2,1923058319,154,34.0001,34.0001,0.0,38.8442,38.8442,-0.0,0.013243,0.007565
600M,chip_047_106_merged.tif,0.6,3,1443112801,154,32.7101,32.7101,-0.0,39.4081,39.4081,-0.0,0.014454,0.007165
600M,chip_047_106_merged.tif,0.6,4,1062506170,154,33.9167,33.9167,0.0,39.4905,39.4905,-0.0,0.01368,0.00723
600M,chip_047_106_merged.tif,0.8,0,153534624,208,32.6388,32.6388,-0.0,36.7703,36.7703,-0.0,0.015255,0.008971
600M,chip_047_106_merged.tif,0.8,1,1821072754,208,32.6366,32.6366,0.0,37.2887,37.2887,0.0,0.015259,0.008715
600M,chip_047_106_merged.tif,0.8,2,1440466123,208,31.9487,31.9487,-0.0,37.4472,37.4472,0.0,0.01814,0.009038
600M,chip_047_106_merged.tif,0.8,3,960520605,208,33.2968,33.2968,-0.0,37.2918,37.2918,0.0,0.014578,0.008825
600M,chip_047_106_merged.tif,0.8,4,579913974,208,32.6388,32.6388,0.0,37.6645,37.6645,0.0,0.015255,0.008525
600M,chip_051_235_merged.tif,0.2,0,1828844630,50,31.9598,31.9598,0.0,38.5017,38.5017,0.0,0.014915,0.00755
600M,chip_051_235_merged.tif,0.2,1,1448237999,50,32.6142,32.6142,0.0,38.935,38.935,-0.0,0.013374,0.007078
600M,chip_051_235_merged.tif,0.2,2,968292481,50,37.8147,37.8147,0.0,39.1427,39.1427,0.0,0.008481,0.00672
600M,chip_051_235_merged.tif,0.2,3,587685850,50,35.2726,35.2726,-0.0,40.2552,40.2552,-0.0,0.010416,0.006537
600M,chip_051_235_merged.tif,0.2,4,107740332,50,33.7056,33.7056,-0.0,39.7417,39.7417,0.0,0.012328,0.006568
600M,chip_051_235_merged.tif,0.4,0,763569560,100,35.3202,35.3202,0.0,38.6623,38.6623,-0.0,0.010186,0.007032
600M,chip_051_235_merged.tif,0.4,1,382962929,100,34.0712,34.0712,0.0,38.4107,38.4107,0.0,0.012183,0.007246
600M,chip_051_235_merged.tif,0.4,2,2356298,100,32.6234,32.6234,0.0,38.1602,38.1602,-0.0,0.014483,0.00738
600M,chip_051_235_merged.tif,0.4,3,1669894428,100,35.6327,35.6327,0.0,38.931,38.931,0.0,0.009905,0.006939
600M,chip_051_235_merged.tif,0.4,4,1289287797,100,33.0403,33.0403,-0.0,38.247,38.247,-0.0,0.013531,0.007502
600M,chip_051_235_merged.tif,0.6,0,924931090,154,32.5639,32.5639,0.0,36.3253,36.3253,-0.0,0.01513,0.008817
600M,chip_051_235_merged.tif,0.6,1,444985572,154,33.8739,33.8739,-0.0,36.9343,36.9343,0.0,0.012766,0.008278
600M,chip_051_235_merged.tif,0.6,2,64378941,154,33.9909,33.9909,0.0,37.2548,37.2548,-0.0,0.01196,0.008065
600M,chip_051_235_merged.tif,0.6,3,1831255958,154,33.874,33.874,0.0,36.8594,36.8594,0.0,0.012766,0.008629
600M,chip_051_235_merged.tif,0.6,4,1351310440,154,34.5222,34.5222,0.0,38.1205,38.1205,0.0,0.011633,0.00759
600M,chip_051_235_merged.tif,0.8,0,442338894,208,32.176,32.176,-0.0,35.957,35.957,-0.0,0.015962,0.00962
600M,chip_051_235_merged.tif,0.8,1,61732263,208,31.9984,31.9984,0.0,36.2103,36.2103,-0.0,0.016157,0.009106
600M,chip_051_235_merged.tif,0.8,2,1729270393,208,32.2553,32.2553,0.0,35.2506,35.2506,0.0,0.016175,0.010132
600M,chip_051_235_merged.tif,0.8,3,1348663762,208,32.1757,32.1757,0.0,33.4538,33.4538,-0.0,0.015962,0.012008
600M,chip_051_235_merged.tif,0.8,4,868718244,208,31.9992,31.9992,-0.0,35.5473,35.5473,0.0,0.016155,0.009671
600M,chip_053_176_merged.tif,0.2,0,1908118620,50,44.3557,44.3557,-0.0,43.1695,43.1695,0.0,0.004342,0.004499
600M,chip_053_176_merged.tif,0.2,1,1428173102,50,42.4469,42.4469,-0.0,43.0674,43.0674,0.0,0.005028,0.004678
600M,chip_053_176_merged.tif,0.2,2,1047566471,50,41.0758,41.0758,0.0,44.1308,44.1308,-0.0,0.00564,0.004328
600M,chip_053_176_merged.tif,0.2,3,567620953,50,40.7068,40.7068,0.0,42.8509,42.8509,-0.0,0.006018,0.004764
600M,chip_053_176_merged.tif,0.2,4,187014322,50,39.199,39.199,0.0,43.9947,43.9947,-0.0,0.00748,0.004329
600M,chip_053_176_merged.tif,0.4,0,1648164400,100,41.5191,41.5191,-0.0,43.4558,43.4558,-0.0,0.005676,0.004515
600M,chip_053_176_merged.tif,0.4,1,1267557769,100,41.087,41.087,0.0,43.298,43.298,0.0,0.005909,0.004657
600M,chip_053_176_merged.tif,0.4,2,886951138,100,40.341,40.341,-0.0,42.4954,42.4954,-0.0,0.00649,0.004793
600M,chip_053_176_merged.tif,0.4,3,407005620,100,41.6015,41.6015,-0.0,43.6723,43.6723,-0.0,0.005565,0.004355
600M,chip_053_176_merged.tif,0.4,4,26398989,100,40.8218,40.8218,-0.0,42.804,42.804,-0.0,0.006035,0.004638
600M,chip_053_176_merged.tif,0.6,0,904866193,154,39.399,39.399,0.0,42.5381,42.5381,-0.0,0.007252,0.004722
600M,chip_053_176_merged.tif,0.6,1,524259562,154,41.1905,41.1905,0.0,42.0353,42.0353,0.0,0.005749,0.004976
600M,chip_053_176_merged.tif,0.6,2,143652931,154,39.8526,39.8526,0.0,40.7326,40.7326,0.0,0.006701,0.005374
600M,chip_053_176_merged.tif,0.6,3,1811191061,154,39.4011,39.4011,-0.0,43.0531,43.0531,-0.0,0.007251,0.004579
600M,chip_053_176_merged.tif,0.6,4,1430584430,154,41.6413,41.6413,-0.0,43.2391,43.2391,0.0,0.005597,0.004608
600M,chip_053_176_merged.tif,0.8,0,521612884,208,37.6226,37.6226,-0.0,41.213,41.213,0.0,0.008732,0.005548
600M,chip_053_176_merged.tif,0.8,1,41667366,208,36.3316,36.3316,0.0,40.1565,40.1565,0.0,0.007968,0.005986
600M,chip_053_176_merged.tif,0.8,2,1808544383,208,36.3317,36.3317,0.0,40.877,40.877,0.0,0.007969,0.00568
600M,chip_053_176_merged.tif,0.8,3,1328598865,208,37.6226,37.6226,0.0,38.4257,38.4257,-0.0,0.008731,0.006373
600M,chip_053_176_merged.tif,0.8,4,947992234,208,37.6224,37.6224,-0.0,41.13,41.13,0.0,0.008731,0.005466
600M,chip_054_264_merged.tif,0.2,0,547178488,50,38.2379,38.2379,0.0,38.9254,38.9254,0.0,0.008724,0.007709
600M,chip_054_264_merged.tif,0.2,1,67232970,50,37.5435,37.5435,0.0,39.9349,39.9349,-0.0,0.008762,0.006867
600M,chip_054_264_merged.tif,0.2,2,1834109987,50,33.9907,33.9907,-0.0,39.6292,39.6292,-0.0,0.011348,0.007057
600M,chip_054_264_merged.tif,0.2,3,1354164469,50,40.4517,40.4517,0.0,39.6888,39.6888,0.0,0.00688,0.007204
600M,chip_054_264_merged.tif,0.2,4,973557838,50,36.3536,36.3536,-0.0,38.8746,38.8746,-0.0,0.009901,0.007567
600M,chip_054_264_merged.tif,0.4,0,287224268,100,35.7068,35.7068,-0.0,39.5309,39.5309,0.0,0.009862,0.00701
600M,chip_054_264_merged.tif,0.4,1,2054101285,100,38.715,38.715,0.0,39.1045,39.1045,-0.0,0.00814,0.00737
600M,chip_054_264_merged.tif,0.4,2,1673494654,100,37.4565,37.4565,-0.0,39.0672,39.0672,-0.0,0.008602,0.007284
600M,chip_054_264_merged.tif,0.4,3,1193549136,100,37.1529,37.1529,-0.0,39.805,39.805,0.0,0.008613,0.006921
600M,chip_054_264_merged.tif,0.4,4,812942505,100,39.189,39.189,0.0,39.1951,39.1951,-0.0,0.007745,0.007222
600M,chip_054_264_merged.tif,0.6,0,1691409709,154,32.6776,32.6776,0.0,38.842,38.842,-0.0,0.013608,0.007626
600M,chip_054_264_merged.tif,0.6,1,1310803078,154,37.1559,37.1559,-0.0,38.7026,38.7026,-0.0,0.009358,0.007625
600M,chip_054_264_merged.tif,0.6,2,930196447,154,36.9754,36.9754,-0.0,38.301,38.301,0.0,0.009006,0.007719
600M,chip_054_264_merged.tif,0.6,3,450250929,154,34.6151,34.6151,0.0,38.6655,38.6655,-0.0,0.011037,0.007799
600M,chip_054_264_merged.tif,0.6,4,69644298,154,36.478,36.478,0.0,38.2649,38.2649,-0.0,0.009829,0.007946
600M,chip_054_264_merged.tif,0.8,0,1308156400,208,34.2225,34.2225,-0.0,36.2156,36.2156,0.0,0.012248,0.00959
600M,chip_054_264_merged.tif,0.8,1,828210882,208,34.2217,34.2217,-0.0,37.3938,37.3938,0.0,0.012249,0.008648
600M,chip_054_264_merged.tif,0.8,2,447604251,208,34.222,34.222,-0.0,37.4889,37.4889,-0.0,0.012248,0.008372
600M,chip_054_264_merged.tif,0.8,3,2115142381,208,32.3243,32.3243,0.0,38.0069,38.0069,-0.0,0.014858,0.008415
600M,chip_054_264_merged.tif,0.8,4,1734535750,208,36.0466,36.0466,-0.0,37.1361,37.1361,0.0,0.010271,0.008962
600M,chip_055_200_merged.tif,0.2,0,2141417232,50,39.7211,39.7211,0.0,42.7776,42.7776,-0.0,0.00698,0.005261
600M,chip_055_200_merged.tif,0.2,1,1661471714,50,40.6708,40.6708,0.0,42.4174,42.4174,-0.0,0.006645,0.005301
600M,chip_055_200_merged.tif,0.2,2,1280865083,50,40.4302,40.4302,-0.0,42.7795,42.7795,-0.0,0.006669,0.004999
600M,chip_055_200_merged.tif,0.2,3,800919565,50,40.0115,40.0115,0.0,42.5392,42.5392,0.0,0.007085,0.005197
600M,chip_055_200_merged.tif,0.2,4,420312934,50,41.6497,41.6497,-0.0,42.5458,42.5458,-0.0,0.006122,0.005287
600M,chip_055_200_merged.tif,0.4,0,1076142162,100,39.6136,39.6136,0.0,42.4404,42.4404,0.0,0.007392,0.005249
600M,chip_055_200_merged.tif,0.4,1,695535531,100,39.5943,39.5943,-0.0,42.1086,42.1086,0.0,0.006995,0.0054
600M,chip_055_200_merged.tif,0.4,2,215590013,100,39.9005,39.9005,-0.0,42.0723,42.0723,0.0,0.006827,0.005474
600M,chip_055_200_merged.tif,0.4,3,1982467030,100,39.909,39.909,-0.0,42.3166,42.3166,-0.0,0.006939,0.005303
600M,chip_055_200_merged.tif,0.4,4,1502521512,100,39.0686,39.0686,-0.0,42.1646,42.1646,-0.0,0.007644,0.005402
600M,chip_055_200_merged.tif,0.6,0,1138164805,154,40.2625,40.2625,0.0,41.1423,41.1423,-0.0,0.006604,0.005477
600M,chip_055_200_merged.tif,0.6,1,757558174,154,40.1195,40.1195,0.0,41.7922,41.7922,-0.0,0.006744,0.005533
600M,chip_055_200_merged.tif,0.6,2,277612656,154,40.3196,40.3196,0.0,41.6689,41.6689,-0.0,0.006649,0.005616
600M,chip_055_200_merged.tif,0.6,3,2044489673,154,38.7582,38.7582,0.0,42.6012,42.6012,0.0,0.007652,0.005202
600M,chip_055_200_merged.tif,0.6,4,1663883042,154,40.1593,40.1593,-0.0,42.0599,42.0599,0.0,0.00662,0.005483
600M,chip_055_200_merged.tif,0.8,0,754911496,208,39.3772,39.3772,0.0,40.939,40.939,0.0,0.007079,0.006165
600M,chip_055_200_merged.tif,0.8,1,274965978,208,37.9431,37.9431,-0.0,39.8822,39.8822,0.0,0.0085,0.006549
600M,chip_055_200_merged.tif,0.8,2,2041842995,208,38.8499,38.8499,0.0,40.4434,40.4434,-0.0,0.007587,0.006104
600M,chip_055_200_merged.tif,0.8,3,1561897477,208,38.2624,38.2624,0.0,40.2833,40.2833,-0.0,0.008015,0.006278
600M,chip_055_200_merged.tif,0.8,4,1181290846,208,37.9427,37.9427,0.0,40.1638,40.1638,-0.0,0.008501,0.006478
600M,chip_055_202_merged.tif,0.2,0,505808435,50,41.2672,41.2672,-0.0,42.4304,42.4304,-0.0,0.005895,0.004934
600M,chip_055_202_merged.tif,0.2,1,25862917,50,39.2284,39.2284,0.0,43.125,43.125,0.0,0.007218,0.004703
600M,chip_055_202_merged.tif,0.2,2,1792739934,50,42.2585,42.2585,-0.0,43.7236,43.7236,-0.0,0.005257,0.004435
600M,chip_055_202_merged.tif,0.2,3,1412133303,50,42.9502,42.9502,-0.0,42.4502,42.4502,-0.0,0.004851,0.004785
600M,chip_055_202_merged.tif,0.2,4,932187785,50,41.8977,41.8977,0.0,42.4079,42.4079,-0.0,0.005792,0.005113
600M,chip_055_202_merged.tif,0.4,0,345193102,100,38.6726,38.6726,-0.0,42.3904,42.3904,-0.0,0.007881,0.004883
600M,chip_055_202_merged.tif,0.4,1,2012731232,100,39.742,39.742,-0.0,42.951,42.951,-0.0,0.006786,0.004499
600M,chip_055_202_merged.tif,0.4,2,1632124601,100,38.6932,38.6932,0.0,42.5707,42.5707,-0.0,0.00844,0.004927
600M,chip_055_202_merged.tif,0.4,3,1152179083,100,39.5705,39.5705,0.0,42.9744,42.9744,-0.0,0.007198,0.004638
600M,chip_055_202_merged.tif,0.4,4,771572452,100,39.4452,39.4452,0.0,42.6563,42.6563,0.0,0.007062,0.004805
600M,chip_055_202_merged.tif,0.6,0,1749378543,154,38.8895,38.8895,-0.0,42.7309,42.7309,0.0,0.007203,0.004823
600M,chip_055_202_merged.tif,0.6,1,1269433025,154,32.439,32.439,0.0,42.6574,42.6574,-0.0,0.01672,0.004847
600M,chip_055_202_merged.tif,0.6,2,888826394,154,40.0831,40.0831,-0.0,42.2179,42.2179,-0.0,0.006466,0.005011
600M,chip_055_202_merged.tif,0.6,3,408880876,154,37.2705,37.2705,-0.0,42.3631,42.3631,-0.0,0.00875,0.004947
600M,chip_055_202_merged.tif,0.6,4,28274245,154,38.2136,38.2136,-0.0,42.2396,42.2396,0.0,0.007788,0.004902
600M,chip_055_202_merged.tif,0.8,0,1266786347,208,37.4526,37.4526,0.0,41.381,41.381,-0.0,0.00817,0.005507
600M,chip_055_202_merged.tif,0.8,1,786840829,208,37.4536,37.4536,0.0,41.2729,41.2729,-0.0,0.008169,0.005526
600M,chip_055_202_merged.tif,0.8,2,406234198,208,32.5494,32.5494,-0.0,41.6433,41.6433,0.0,0.015407,0.00538
600M,chip_055_202_merged.tif,0.8,3,25627567,208,37.454,37.454,-0.0,41.5857,41.5857,-0.0,0.008169,0.005442
600M,chip_055_202_merged.tif,0.8,4,1693165697,208,36.8395,36.8395,0.0,40.7525,40.7525,-0.0,0.00881,0.005773
600M,chip_057_118_merged.tif,0.2,0,1253468612,50,38.2454,38.2454,-0.0,39.8611,39.8611,-0.0,0.007738,0.006907
600M,chip_057_118_merged.tif,0.2,1,773523094,50,36.3462,36.3462,-0.0,39.8832,39.8832,-0.0,0.009148,0.006905
600M,chip_057_118_merged.tif,0.2,2,392916463,50,36.4718,36.4718,0.0,38.8472,38.8472,-0.0,0.009626,0.006926
600M,chip_057_118_merged.tif,0.2,3,12309832,50,35.6789,35.6789,0.0,38.8515,38.8515,0.0,0.010966,0.007575
600M,chip_057_118_merged.tif,0.2,4,1679847962,50,33.2427,33.2427,0.0,38.4819,38.4819,-0.0,0.013819,0.007375
600M,chip_057_118_merged.tif,0.4,0,1092853279,100,35.128,35.128,0.0,39.3146,39.3146,0.0,0.011184,0.007093
600M,chip_057_118_merged.tif,0.4,1,612907761,100,32.5164,32.5164,-0.0,38.3649,38.3649,0.0,0.015255,0.007485
600M,chip_057_118_merged.tif,0.4,2,232301130,100,35.063,35.063,-0.0,39.3671,39.3671,0.0,0.011422,0.007172
600M,chip_057_118_merged.tif,0.4,3,1899839260,100,35.2429,35.2429,-0.0,39.4138,39.4138,0.0,0.011032,0.006717
600M,chip_057_118_merged.tif,0.4,4,1519232629,100,34.187,34.187,0.0,38.9605,38.9605,-0.0,0.012049,0.007275
600M,chip_057_118_merged.tif,0.6,0,349555072,154,32.953,32.953,0.0,38.4875,38.4875,-0.0,0.01407,0.007622
600M,chip_057_118_merged.tif,0.6,1,2017093202,154,34.4192,34.4192,0.0,38.2798,38.2798,0.0,0.012284,0.007619
600M,chip_057_118_merged.tif,0.6,2,1636486571,154,34.1977,34.1977,0.0,36.2656,36.2656,-0.0,0.011253,0.008652
600M,chip_057_118_merged.tif,0.6,3,1156541053,154,34.4891,34.4891,-0.0,37.4355,37.4355,0.0,0.012218,0.007594
600M,chip_057_118_merged.tif,0.6,4,775934422,154,32.7487,32.7487,0.0,38.0672,38.0672,0.0,0.012902,0.007953
600M,chip_057_118_merged.tif,0.8,0,2014446524,208,31.6537,31.6537,-0.0,35.3717,35.3717,-0.0,0.017094,0.009272
600M,chip_057_118_merged.tif,0.8,1,1534501006,208,29.963,29.963,-0.0,35.4135,35.4135,-0.0,0.020464,0.010232
600M,chip_057_118_merged.tif,0.8,2,1153894375,208,29.9634,29.9634,-0.0,35.312,35.312,-0.0,0.020462,0.00977
600M,chip_057_118_merged.tif,0.8,3,773287744,208,32.7852,32.7852,-0.0,36.0466,36.0466,0.0,0.014232,0.00943
600M,chip_057_118_merged.tif,0.8,4,293342226,208,30.1698,30.1698,-0.0,35.6791,35.6791,-0.0,0.020023,0.009832
600M,chip_058_191_merged.tif,0.2,0,1951246814,50,35.8167,35.8167,0.0,43.2638,43.2638,-0.0,0.010792,0.004546
600M,chip_058_191_merged.tif,0.2,1,1570640183,50,40.5967,40.5967,0.0,43.0525,43.0525,-0.0,0.006412,0.004665
600M,chip_058_191_merged.tif,0.2,2,1090694665,50,40.9899,40.9899,-0.0,42.0331,42.0331,0.0,0.006429,0.005014
600M,chip_058_191_merged.tif,0.2,3,710088034,50,39.1511,39.1511,-0.0,43.6223,43.6223,-0.0,0.007215,0.004603
600M,chip_058_191_merged.tif,0.2,4,329481403,50,40.6053,40.6053,0.0,43.6181,43.6181,-0.0,0.0064,0.004602
600M,chip_058_191_merged.tif,0.4,0,1790631481,100,40.7811,40.7811,-0.0,40.8339,40.8339,-0.0,0.00642,0.005324
600M,chip_058_191_merged.tif,0.4,1,1410024850,100,36.1993,36.1993,0.0,43.3148,43.3148,-0.0,0.009818,0.004607
600M,chip_058_191_merged.tif,0.4,2,930079332,100,38.8483,38.8483,-0.0,43.6457,43.6457,0.0,0.006975,0.004496
600M,chip_058_191_merged.tif,0.4,3,549472701,100,36.3869,36.3869,0.0,43.1488,43.1488,0.0,0.009492,0.004698
600M,chip_058_191_merged.tif,0.4,4,69527183,100,37.9315,37.9315,0.0,43.7342,43.7342,-0.0,0.008237,0.004537
600M,chip_058_191_merged.tif,0.6,0,1047333274,154,35.603,35.603,0.0,42.2979,42.2979,-0.0,0.010479,0.00506
600M,chip_058_191_merged.tif,0.6,1,666726643,154,36.7026,36.7026,0.0,41.6259,41.6259,0.0,0.009039,0.005212
600M,chip_058_191_merged.tif,0.6,2,186781125,154,35.6032,35.6032,-0.0,41.1272,41.1272,-0.0,0.010479,0.005263
600M,chip_058_191_merged.tif,0.6,3,1953658142,154,33.8883,33.8883,-0.0,43.0809,43.0809,-0.0,0.01194,0.004789
600M,chip_058_191_merged.tif,0.6,4,1473712624,154,36.4475,36.4475,0.0,41.8735,41.8735,-0.0,0.009186,0.005241
600M,chip_058_191_merged.tif,0.8,0,564741078,208,32.9109,32.9109,0.0,38.8866,38.8866,0.0,0.013163,0.006774
600M,chip_058_191_merged.tif,0.8,1,184134447,208,32.6789,32.6789,-0.0,37.8004,37.8004,0.0,0.012689,0.007472
600M,chip_058_191_merged.tif,0.8,2,1851672577,208,32.8011,32.8011,-0.0,37.4168,37.4168,-0.0,0.015462,0.008301
600M,chip_058_191_merged.tif,0.8,3,1471065946,208,32.9115,32.9115,-0.0,39.2208,39.2208,0.0,0.013162,0.00674
600M,chip_058_191_merged.tif,0.8,4,1090459315,208,32.9111,32.9111,0.0,40.1999,40.1999,0.0,0.013163,0.006361
600M,chip_059_190_merged.tif,0.2,0,1308400236,50,42.1489,42.1489,-0.0,45.7449,45.7449,0.0,0.005513,0.003597
600M,chip_059_190_merged.tif,0.2,1,927793605,50,40.2378,40.2378,0.0,45.163,45.163,0.0,0.006493,0.003762
600M,chip_059_190_merged.tif,0.2,2,447848087,50,32.7121,32.7121,0.0,44.2089,44.2089,0.0,0.013201,0.003939
600M,chip_059_190_merged.tif,0.2,3,67241456,50,43.7663,43.7663,0.0,45.0822,45.0822,-0.0,0.00466,0.003805
600M,chip_059_190_merged.tif,0.2,4,1834118473,50,40.3972,40.3972,0.0,45.3681,45.3681,0.0,0.006827,0.003762
600M,chip_059_190_merged.tif,0.4,0,342464053,100,42.6286,42.6286,0.0,45.5331,45.5331,0.0,0.00536,0.003682
600M,chip_059_190_merged.tif,0.4,1,2010002183,100,34.9764,34.9764,-0.0,44.6943,44.6943,-0.0,0.010042,0.003933
600M,chip_059_190_merged.tif,0.4,2,1629395552,100,34.9763,34.9763,0.0,44.9611,44.9611,-0.0,0.010042,0.003847
600M,chip_059_190_merged.tif,0.4,3,1149450034,100,42.3865,42.3865,0.0,45.0564,45.0564,0.0,0.005369,0.003773
600M,chip_059_190_merged.tif,0.4,4,768843403,100,39.633,39.633,-0.0,46.0807,46.0807,0.0,0.007284,0.00346
600M,chip_059_190_merged.tif,0.6,0,404486696,154,36.6349,36.6349,0.0,43.5761,43.5761,-0.0,0.008031,0.004374
600M,chip_059_190_merged.tif,0.6,1,23880065,154,42.0887,42.0887,0.0,44.1158,44.1158,0.0,0.005707,0.004084
600M,chip_059_190_merged.tif,0.6,2,1691418195,154,40.0651,40.0651,-0.0,44.0946,44.0946,0.0,0.0069,0.004122
600M,chip_059_190_merged.tif,0.6,3,1310811564,154,39.8158,39.8158,0.0,43.8428,43.8428,0.0,0.006895,0.00424
600M,chip_059_190_merged.tif,0.6,4,830866046,154,39.2391,39.2391,-0.0,44.3907,44.3907,0.0,0.007579,0.004029
600M,chip_059_190_merged.tif,0.8,0,2069378148,208,37.4188,37.4188,-0.0,41.2454,41.2454,-0.0,0.009124,0.005359
600M,chip_059_190_merged.tif,0.8,1,1688771517,208,37.4172,37.4172,-0.0,40.7449,40.7449,-0.0,0.009126,0.005856
600M,chip_059_190_merged.tif,0.8,2,1208825999,208,37.4184,37.4184,-0.0,42.0469,42.0469,0.0,0.009125,0.005311
600M,chip_059_190_merged.tif,0.8,3,828219368,208,36.3872,36.3872,-0.0,41.142,41.142,-0.0,0.009836,0.005856
600M,chip_059_190_merged.tif,0.8,4,447612737,208,37.459,37.459,0.0,41.347,41.347,-0.0,0.009426,0.005535
600M,chip_060_083_merged.tif,0.2,0,1486563561,50,32.5112,32.5112,-0.0,37.7464,37.7464,0.0,0.014765,0.008089
600M,chip_060_083_merged.tif,0.2,1,1105956930,50,32.1747,32.1747,0.0,38.0706,38.0706,-0.0,0.013945,0.007646
600M,chip_060_083_merged.tif,0.2,2,626011412,50,30.9827,30.9827,0.0,38.3159,38.3159,-0.0,0.017747,0.007614
600M,chip_060_083_merged.tif,0.2,3,245404781,50,35.3533,35.3533,0.0,38.6757,38.6757,-0.0,0.010406,0.007662
600M,chip_060_083_merged.tif,0.2,4,1912942911,50,33.8466,33.8466,-0.0,38.6131,38.6131,-0.0,0.012234,0.007634
600M,chip_060_083_merged.tif,0.4,0,520627378,100,30.9904,30.9904,-0.0,38.3423,38.3423,-0.0,0.017134,0.00785
600M,chip_060_083_merged.tif,0.4,1,40681860,100,32.9956,32.9956,0.0,38.8243,38.8243,-0.0,0.012633,0.007408
600M,chip_060_083_merged.tif,0.4,2,1807558877,100,32.9137,32.9137,0.0,36.0198,36.0198,-0.0,0.013811,0.008128
600M,chip_060_083_merged.tif,0.4,3,1327613359,100,33.1257,33.1257,-0.0,38.3356,38.3356,0.0,0.014551,0.007862
600M,chip_060_083_merged.tif,0.4,4,947006728,100,35.9453,35.9453,0.0,38.3006,38.3006,-0.0,0.0099,0.007923
600M,chip_060_083_merged.tif,0.6,0,582650021,154,34.0942,34.0942,-0.0,36.9004,36.9004,-0.0,0.011396,0.008671
600M,chip_060_083_merged.tif,0.6,1,102704503,154,34.0939,34.0939,0.0,37.2776,37.2776,-0.0,0.011396,0.008219
600M,chip_060_083_merged.tif,0.6,2,1869581520,154,34.0856,34.0856,0.0,35.8464,35.8464,0.0,0.01179,0.009242
600M,chip_060_083_merged.tif,0.6,3,1488974889,154,34.0933,34.0933,-0.0,37.8764,37.8764,-0.0,0.011396,0.007948
600M,chip_060_083_merged.tif,0.6,4,1009029371,154,33.8997,33.8997,-0.0,36.5584,36.5584,0.0,0.01283,0.009106
600M,chip_060_083_merged.tif,0.8,0,100057825,208,30.9927,30.9927,-0.0,36.1774,36.1774,-0.0,0.015337,0.009503
600M,chip_060_083_merged.tif,0.8,1,1866934842,208,31.0233,31.0233,-0.0,32.8854,32.8854,0.0,0.015626,0.012541
600M,chip_060_083_merged.tif,0.8,2,1386989324,208,31.8378,31.8378,-0.0,34.8107,34.8107,-0.0,0.014699,0.010326
600M,chip_060_083_merged.tif,0.8,3,1006382693,208,31.0236,31.0236,0.0,35.3691,35.3691,0.0,0.015625,0.010405
600M,chip_060_083_merged.tif,0.8,4,526437175,208,30.9899,30.9899,0.0,36.3256,36.3256,-0.0,0.015684,0.009326
600M,chip_060_117_merged.tif,0.2,0,360470457,50,35.7006,35.7006,0.0,40.5025,40.5025,-0.0,0.010559,0.006459
600M,chip_060_117_merged.tif,0.2,1,2028008587,50,42.0801,42.0801,0.0,40.9836,40.9836,0.0,0.005348,0.006078
600M,chip_060_117_merged.tif,0.2,2,1647401956,50,42.7605,42.7605,-0.0,40.1685,40.1685,-0.0,0.005109,0.006287
600M,chip_060_117_merged.tif,0.2,3,1167456438,50,37.9794,37.9794,-0.0,40.322,40.322,0.0,0.00865,0.006133
600M,chip_060_117_merged.tif,0.2,4,786849807,50,36.9337,36.9337,0.0,38.3802,38.3802,-0.0,0.010062,0.006939
600M,chip_060_117_merged.tif,0.4,0,100516237,100,37.7382,37.7382,0.0,39.8938,39.8938,0.0,0.008505,0.006259
600M,chip_060_117_merged.tif,0.4,1,1867393254,100,37.6876,37.6876,0.0,40.7529,40.7529,0.0,0.008779,0.006138
600M,chip_060_117_merged.tif,0.4,2,1387447736,100,38.7439,38.7439,0.0,40.4403,40.4403,-0.0,0.007788,0.006263
600M,chip_060_117_merged.tif,0.4,3,1006841105,100,38.9516,38.9516,-0.0,40.8235,40.8235,-0.0,0.007498,0.006146
