chip,rank,role,ratio,mask_type,trial,global_ratio,psnr
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,32,0.2005,31.0692
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,32,0.2005,32.9132
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,33,0.2005,32.508
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,33,0.2005,33.2329
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,34,0.2005,25.3768
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,34,0.2005,33.3241
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,35,0.2005,25.5255
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,35,0.2005,33.4166
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,36,0.2005,25.5256
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,36,0.2005,34.0564
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,37,0.2005,31.1396
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,37,0.2005,31.8312
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,38,0.2005,25.5254
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,38,0.2005,34.2216
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,39,0.2005,31.0704
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,39,0.2005,33.9274
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,40,0.2005,25.7055
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,40,0.2005,32.3152
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,41,0.2005,25.7055
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,41,0.2005,34.5439
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,42,0.2005,32.8731
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,42,0.2005,33.1096
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,43,0.2005,25.6607
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,43,0.2005,33.665
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,44,0.2005,25.7054
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,44,0.2005,33.6582
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,45,0.2005,25.3268
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,45,0.2005,33.4806
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,46,0.2005,25.3762
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,46,0.2005,34.5332
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,47,0.2005,31.0706
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,47,0.2005,33.7891
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,48,0.2005,29.1446
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,48,0.2005,33.6497
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,block,49,0.2005,29.1937
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.6,random,49,0.2005,32.6278
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,0,0.2708,28.6757
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,0,0.2708,30.7433
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,1,0.2708,25.1614
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,1,0.2708,30.4993
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,2,0.2708,28.6767
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,2,0.2708,30.1439
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,3,0.2708,25.4526
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,3,0.2708,29.6596
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,4,0.2708,25.4523
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,4,0.2708,28.9076
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,5,0.2708,25.0666
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,5,0.2708,30.6292
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,6,0.2708,25.4527
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,6,0.2708,26.8117
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,7,0.2708,25.0665
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,7,0.2708,32.2117
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,8,0.2708,25.0663
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,8,0.2708,28.9587
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,9,0.2708,25.4526
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,9,0.2708,30.3669
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,10,0.2708,25.162
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,10,0.2708,29.4661
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,11,0.2708,25.1616
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,11,0.2708,29.5235
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,12,0.2708,25.0665
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,12,0.2708,30.2396
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,13,0.2708,25.4521
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,13,0.2708,30.6914
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,14,0.2708,25.0663
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,14,0.2708,31.3594
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,15,0.2708,28.6757
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,15,0.2708,28.8057
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,16,0.2708,25.1616
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,16,0.2708,26.4719
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,17,0.2708,25.0664
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,17,0.2708,29.8851
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,18,0.2708,25.4525
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,18,0.2708,29.8664
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,19,0.2708,25.162
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,19,0.2708,30.3807
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,20,0.2708,25.0666
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,20,0.2708,29.0442
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,21,0.2708,25.1617
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,21,0.2708,28.8665
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,22,0.2708,25.1611
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,22,0.2708,31.1234
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,23,0.2708,25.0663
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,23,0.2708,30.4951
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,24,0.2708,25.4524
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,24,0.2708,28.8278
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,25,0.2708,28.6762
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,25,0.2708,30.4421
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,26,0.2708,25.1612
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,26,0.2708,31.3832
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,27,0.2708,25.0665
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,27,0.2708,27.1502
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,28,0.2708,25.1614
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,28,0.2708,29.5377
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,29,0.2708,25.1611
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,29,0.2708,28.3146
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,30,0.2708,25.1616
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,30,0.2708,29.0534
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,31,0.2708,25.4522
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,31,0.2708,30.1737
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,32,0.2708,25.0666
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,32,0.2708,29.7569
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,33,0.2708,28.6763
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,33,0.2708,28.8229
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,34,0.2708,25.1615
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,34,0.2708,27.5009
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,35,0.2708,25.1616
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,35,0.2708,30.3801
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,36,0.2708,25.1614
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,36,0.2708,29.7669
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,37,0.2708,25.0665
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,37,0.2708,27.5238
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,38,0.2708,25.1615
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,38,0.2708,31.5935
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,39,0.2708,25.1617
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,39,0.2708,29.2276
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,40,0.2708,25.4525
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,40,0.2708,27.6351
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,41,0.2708,28.6763
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,41,0.2708,30.3808
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,42,0.2708,25.4522
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,42,0.2708,28.5848
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,43,0.2708,28.6763
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,43,0.2708,30.6941
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,44,0.2708,28.6768
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,44,0.2708,29.5399
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,45,0.2708,25.0665
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,45,0.2708,30.9022
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,46,0.2708,25.1615
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,46,0.2708,31.5706
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,47,0.2708,25.0666
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,47,0.2708,27.7332
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,48,0.2708,28.676
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,48,0.2708,30.9194
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,block,49,0.2708,25.4525
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.8,random,49,0.2708,29.9608
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,0,0.0651,44.5077
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,0,0.0651,44.8192
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,1,0.0651,45.764
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,1,0.0651,43.4345
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,2,0.0651,46.1915
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,2,0.0651,43.1656
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,3,0.0651,45.976
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,3,0.0651,42.6268
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,4,0.0651,46.8691
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,4,0.0651,45.6199
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,5,0.0651,46.3765
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,5,0.0651,43.9448
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,6,0.0651,40.2213
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,6,0.0651,44.4922
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,7,0.0651,41.6101
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,7,0.0651,45.1483
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,8,0.0651,44.9588
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,8,0.0651,45.9122
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,9,0.0651,46.1763
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,9,0.0651,45.601
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,10,0.0651,34.3265
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,10,0.0651,42.2325
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,11,0.0651,44.4778
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,11,0.0651,44.2112
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,12,0.0651,36.655
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,12,0.0651,39.2331
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,13,0.0651,44.9413
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,13,0.0651,37.3644
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,14,0.0651,41.61
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,14,0.0651,45.9496
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,15,0.0651,46.1926
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,15,0.0651,45.2873
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,16,0.0651,44.2484
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,16,0.0651,41.057
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,17,0.0651,41.6095
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,17,0.0651,39.3859
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,18,0.0651,45.9756
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,18,0.0651,44.532
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,19,0.0651,40.9708
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,19,0.0651,43.6519
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,20,0.0651,45.9753
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,20,0.0651,39.2129
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,21,0.0651,37.4017
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,21,0.0651,45.6929
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,22,0.0651,34.3275
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,22,0.0651,43.4023
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,23,0.0651,45.7338
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,23,0.0651,47.3574
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,24,0.0651,45.6304
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,24,0.0651,45.3144
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,25,0.0651,45.9204
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,25,0.0651,44.7426
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,26,0.0651,44.9861
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,26,0.0651,37.7562
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,27,0.0651,45.2444
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,27,0.0651,45.8704
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,28,0.0651,45.8811
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,28,0.0651,39.2476
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,29,0.0651,44.9863
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,29,0.0651,40.3699
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,30,0.0651,44.4773
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,30,0.0651,44.3737
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,31,0.0651,45.7462
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,31,0.0651,44.8221
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,32,0.0651,45.7331
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,32,0.0651,46.8779
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,33,0.0651,46.1928
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,33,0.0651,44.1383
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,34,0.0651,45.2208
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,34,0.0651,46.1485
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,35,0.0651,45.8806
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,35,0.0651,43.5191
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,36,0.0651,44.6521
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,36,0.0651,42.4138
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,37,0.0651,44.265
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,37,0.0651,47.7138
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,38,0.0651,44.6528
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,38,0.0651,42.742
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,39,0.0651,43.8822
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,39,0.0651,45.4813
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,40,0.0651,34.9153
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,40,0.0651,43.8492
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,41,0.0651,45.1396
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,41,0.0651,42.3265
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,42,0.0651,44.2667
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,42,0.0651,46.6441
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,43,0.0651,44.8553
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,43,0.0651,46.2853
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,44,0.0651,41.3948
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,44,0.0651,44.8067
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,45,0.0651,38.9125
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,45,0.0651,47.1834
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,46,0.0651,45.2327
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,46,0.0651,42.7969
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,47,0.0651,44.2655
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,47,0.0651,44.4306
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,48,0.0651,45.9198
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,48,0.0651,43.2381
chip_105_452_merged.tif,500,simple_rank500_original,0.2,block,49,0.0651,45.6858
chip_105_452_merged.tif,500,simple_rank500_original,0.2,random,49,0.0651,43.501
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,0,0.1302,41.5115
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,0,0.1302,40.1271
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,1,0.1302,42.1259
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,1,0.1302,40.1734
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,2,0.1302,41.7734
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,2,0.1302,40.3205
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,3,0.1302,41.7679
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,3,0.1302,39.2106
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,4,0.1302,39.8538
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,4,0.1302,39.8578
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,5,0.1302,41.3073
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,5,0.1302,41.6165
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,6,0.1302,32.391
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,6,0.1302,40.0888
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,7,0.1302,41.897
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,7,0.1302,40.9755
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,8,0.1302,41.3072
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,8,0.1302,41.8215
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,9,0.1302,41.7577
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,9,0.1302,40.8321
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,10,0.1302,32.3912
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,10,0.1302,40.0051
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,11,0.1302,40.9942
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,11,0.1302,41.6909
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,12,0.1302,31.0385
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,12,0.1302,38.4112
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,13,0.1302,41.4465
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,13,0.1302,36.0545
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,14,0.1302,41.0806
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,14,0.1302,39.8539
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,15,0.1302,41.5816
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,15,0.1302,41.2938
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,16,0.1302,41.1044
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,16,0.1302,38.1534
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,17,0.1302,39.5233
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,17,0.1302,36.8263
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,18,0.1302,41.598
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,18,0.1302,41.9727
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,19,0.1302,30.9083
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,19,0.1302,38.0596
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,20,0.1302,41.8526
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,20,0.1302,37.7412
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,21,0.1302,31.0385
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,21,0.1302,40.387
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,22,0.1302,31.735
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,22,0.1302,40.8376
chip_105_452_merged.tif,500,simple_rank500_original,0.4,block,23,0.1302,41.8529
chip_105_452_merged.tif,500,simple_rank500_original,0.4,random,23,0.1302,39.592
