tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,36,0.111638956,0.11845931,18.528616
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,37,0.12850504,0.13486028,17.402319
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,38,0.1439047,0.15282708,16.315992
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,39,0.10207384,0.108323455,19.30555
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,40,0.114656396,0.12001855,18.415033
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,41,0.13433225,0.13912259,17.132046
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,42,0.13500081,0.14122051,17.002045
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,43,0.10878582,0.116077706,18.705023
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,44,0.13671924,0.14394364,16.836151
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,45,0.13445127,0.14218338,16.943024
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,46,0.13714266,0.1436317,16.854994
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,47,0.13362879,0.14071658,17.033094
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,48,0.11941941,0.12693863,17.928123
PACE_OCI.20240911T131402.L1B.V3_image_142,scattered,0.05,49,0.14787059,0.1561157,16.13107
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,0,0.019128801,0.028648881,30.857847
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,1,0.018806241,0.028470583,30.912073
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,2,0.024846653,0.029700458,30.544737
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,3,0.024109636,0.029558918,30.586231
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,4,0.019544661,0.028537508,30.891678
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,5,0.019739155,0.029095268,30.723553
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,6,0.019802058,0.029173505,30.700228
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,7,0.019783445,0.02679396,31.439262
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,8,0.019221384,0.028720992,30.836012
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,9,0.022421375,0.027288623,31.280367
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,10,0.021178061,0.02757211,31.190601
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,11,0.019070558,0.028663151,30.853521
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,12,0.019408869,0.02827506,30.97193
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,13,0.020560471,0.029911578,30.483212
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,14,0.024054259,0.033937056,29.386517
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,15,0.021624073,0.031553235,30.019121
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,16,0.018180445,0.027376916,31.25231
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,17,0.018294146,0.02740912,31.2421
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,18,0.023281652,0.02846582,30.913527
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,19,0.021386253,0.031191198,30.11936
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,20,0.018421615,0.027687015,31.154478
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,21,0.019827617,0.029747903,30.530872
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,22,0.025713881,0.03589292,28.899824
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,23,0.019884015,0.029035809,30.741322
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,24,0.0234117,0.03353531,29.489954
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,25,0.03841244,0.045688655,26.803833
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,26,0.019492958,0.026910307,31.401627
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,27,0.019362655,0.02826811,30.974064
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,28,0.019585993,0.02897241,30.760307
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,29,0.022796217,0.028441977,30.920803
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,30,0.020544002,0.030158095,30.411922
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,31,0.022454232,0.027323334,31.269325
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,32,0.02443138,0.03391432,29.392338
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,33,0.01979558,0.0268002,31.43724
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,34,0.018999517,0.028603142,30.871725
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,35,0.021966865,0.03233501,29.80654
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,36,0.019394081,0.028896896,30.782976
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,37,0.022080708,0.03243045,29.780941
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,38,0.019892668,0.029042874,30.739208
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,39,0.02552739,0.035946663,28.88683
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,40,0.018801948,0.028445946,30.919592
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,41,0.025181375,0.03501705,29.114408
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,42,0.019427843,0.028925112,30.7745
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,43,0.021030422,0.03037422,30.3499
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,44,0.021909766,0.03203416,29.887733
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,45,0.02330543,0.029223468,30.685366
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,46,0.020066539,0.02925784,30.675156
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,47,0.02086237,0.030151788,30.413738
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,48,0.023796149,0.029558923,30.586227
PACE_OCI.20250320T001144.L1B.V3_image_203,contiguous,0.05,49,0.022292584,0.03265289,29.721567
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,0,0.018631313,0.027270054,31.28628
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,1,0.019629763,0.028966498,30.762081
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,2,0.019093959,0.027565466,31.192694
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,3,0.018647509,0.026547808,31.519428
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,4,0.020097876,0.028732609,30.832499
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,5,0.020556457,0.029479252,30.609669
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,6,0.019838322,0.028797803,30.812813
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,7,0.019155877,0.027885344,31.09248
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,8,0.019656392,0.028534558,30.892578
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,9,0.02052745,0.028958037,30.764618
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,10,0.019341076,0.028576922,30.87969
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,11,0.019363044,0.027135694,31.329182
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,12,0.019642495,0.028830007,30.803106
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,13,0.01863094,0.027552595,31.196749
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,14,0.019944265,0.02954632,30.589931
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,15,0.02041546,0.028934034,30.77182
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,16,0.01938531,0.027967187,31.067024
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,17,0.019643653,0.028205547,30.993309
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,18,0.021802604,0.031600054,30.006245
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,19,0.019417228,0.028600592,30.8725
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,20,0.018671256,0.027553763,31.196383
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,21,0.01884309,0.028416198,30.92868
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,22,0.020106686,0.029855223,30.499594
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,23,0.019780371,0.028781638,30.81769
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,24,0.019081984,0.028290655,30.96714
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,25,0.020382768,0.029136296,30.711311
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,26,0.018391173,0.026486222,31.5396
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,27,0.019219045,0.028232064,30.985147
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,28,0.019304981,0.028147694,31.011143
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,29,0.019090984,0.027545154,31.199095
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,30,0.01855034,0.027278412,31.283619
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,31,0.018903676,0.027164182,31.320066
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,32,0.020174991,0.029042844,30.739216
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,33,0.020038541,0.029044092,30.738846
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,34,0.01847146,0.027170029,31.318197
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,35,0.020111546,0.02924773,30.678158
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,36,0.020247588,0.029005883,30.750278
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,37,0.020465612,0.029476501,30.610481
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,38,0.020848803,0.030948626,30.187172
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,39,0.02025752,0.02955446,30.58754
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,40,0.01918615,0.027898185,31.088482
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,41,0.018937849,0.027708456,31.147755
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,42,0.019605374,0.02800094,31.056547
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,43,0.020380804,0.029728372,30.536577
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,44,0.019055504,0.028404536,30.932245
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,45,0.02038756,0.028625151,30.865044
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,46,0.019181788,0.028421944,30.926924
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,47,0.020862088,0.029273925,30.67038
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,48,0.019626083,0.027124723,31.332693
PACE_OCI.20250320T001144.L1B.V3_image_203,scattered,0.05,49,0.019359633,0.027725043,31.142557
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,0,0.012753174,0.017454894,35.161655
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,1,0.023495095,0.027199773,31.308693
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,2,0.012035088,0.017148016,35.315723
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,3,0.01161424,0.016179424,35.82074
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,4,0.0130362455,0.016508741,35.64572
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,5,0.011972444,0.017187562,35.295715
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,6,0.012562466,0.01779554,34.99378
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,7,0.015293164,0.020533018,33.750946
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,8,0.011808828,0.016912697,35.435745
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,9,0.011940973,0.017070593,35.355026
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,10,0.014041654,0.019501112,34.198814
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,11,0.010592751,0.014131021,36.99653
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,12,0.011377946,0.01610269,35.86203
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,13,0.012002254,0.017149895,35.31477
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,14,0.011596789,0.016251594,35.78208
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,15,0.014140521,0.019219616,34.325108
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,16,0.011477064,0.016075345,35.876793
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,17,0.012671408,0.017868161,34.958405
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,18,0.014169349,0.019320443,34.27966
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,19,0.011226794,0.015711432,36.075684
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,20,0.019384159,0.02469795,32.146782
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,21,0.010428371,0.013645751,37.30005
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,22,0.011612327,0.016153764,35.834526
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,23,0.012591218,0.017884953,34.950245
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,24,0.012663007,0.017970508,34.908794
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,25,0.015277975,0.0205194,33.756706
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,26,0.018855792,0.024263013,32.301105
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,27,0.013017635,0.018360011,34.72254
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,28,0.013415132,0.01883313,34.50155
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,29,0.011608232,0.016365102,35.721626
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,30,0.01249737,0.01782297,34.9804
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,31,0.013058957,0.018314093,34.744293
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,32,0.0156071065,0.01909846,34.38003
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,33,0.0139545705,0.019497475,34.20043
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,34,0.01147406,0.016212914,35.80278
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,35,0.011717067,0.016789664,35.49916
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,36,0.011868542,0.016974246,35.40419
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,37,0.013702205,0.019162185,34.351097
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,38,0.011693417,0.016242469,35.78696
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,39,0.011812017,0.016713714,35.53854
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,40,0.011772249,0.015028807,36.46151
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,41,0.011373958,0.01615431,35.834232
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,42,0.010478758,0.014098277,37.016678
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,43,0.01249693,0.01780216,34.990547
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,44,0.0140665015,0.019197399,34.33515
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,45,0.011673724,0.016729724,35.530224
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,46,0.015280508,0.020523183,33.755104
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,47,0.01990974,0.025248248,31.955376
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,48,0.010855166,0.014242101,36.928516
PACE_OCI.20250320T001144.L1B.V3_image_059,contiguous,0.05,49,0.01223278,0.017504677,35.136917
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,0,0.011835371,0.016726032,35.532143
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,1,0.01159861,0.01659649,35.599674
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,2,0.013463348,0.018867662,34.485638
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,3,0.012797514,0.017914442,34.935936
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,4,0.013587705,0.019187214,34.33976
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,5,0.012585593,0.017615987,35.08186
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,6,0.0123812845,0.017182183,35.29843
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,7,0.012998482,0.018062802,34.864296
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,8,0.013221764,0.018157197,34.819023
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,9,0.013359975,0.018623767,34.598648
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,10,0.0115545,0.016430039,35.687225
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,11,0.012800768,0.017866496,34.959213
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,12,0.012873543,0.018158147,34.81857
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,13,0.012185531,0.017320432,35.228825
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,14,0.013585702,0.019276073,34.29963
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,15,0.012839946,0.01853217,34.641476
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,16,0.012954978,0.01817021,34.8128
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,17,0.011977373,0.01689927,35.442642
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,18,0.012027654,0.016687157,35.552353
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,19,0.012251446,0.0171202,35.329823
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,20,0.013241406,0.018445384,34.682243
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,21,0.012919725,0.018169304,34.813236
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,22,0.013142319,0.018166637,34.81451
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,23,0.013157931,0.018664666,34.579597
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,24,0.013550646,0.018599564,34.609943
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,25,0.011819542,0.016712222,35.539318
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,26,0.013623154,0.018562034,34.62749
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,27,0.012528492,0.017904038,34.94098
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,28,0.012227551,0.017181221,35.29892
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,29,0.01180947,0.01683851,35.473927
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,30,0.014040552,0.019460963,34.216713
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,31,0.012586138,0.017496496,35.14098
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,32,0.012453854,0.017313685,35.23221
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,33,0.012705506,0.017793026,34.995003
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,34,0.0138155185,0.018897297,34.472004
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,35,0.012330183,0.01724223,35.26813
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,36,0.012353272,0.017378226,35.19989
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,37,0.012878048,0.01766004,35.060165
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,38,0.012002005,0.016854795,35.46553
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,39,0.013387927,0.01860644,34.606735
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,40,0.013721322,0.018729914,34.549286
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,41,0.012218542,0.01701024,35.385788
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,42,0.013024563,0.01847477,34.66842
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,43,0.012841499,0.017955504,34.916046
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,44,0.012179454,0.01734246,35.217785
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,45,0.0146108335,0.01970604,34.108013
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,46,0.012227117,0.01740984,35.184105
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,47,0.012679208,0.017674962,35.05283
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,48,0.013273537,0.018577876,34.62008
PACE_OCI.20250320T001144.L1B.V3_image_059,scattered,0.05,49,0.013828426,0.018888414,34.47609
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,0,0.039463732,0.0454711,26.845291
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,1,0.16397358,0.16815147,15.485987
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,2,0.17032795,0.17436422,15.170852
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,3,0.10193948,0.10835638,19.30291
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,4,0.17061798,0.17466609,15.155828
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,5,0.05344571,0.058539875,24.650965
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,6,0.08089956,0.08682664,21.22694
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,7,0.13929278,0.14380477,16.844534
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,8,0.048114315,0.06416833,23.853586
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,9,0.15823762,0.16268553,15.773021
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,10,0.1492102,0.15372239,16.265257
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,11,0.09385775,0.10022964,19.980076
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,12,0.07756162,0.083610706,21.55476
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,13,0.12132214,0.12829478,17.835821
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,14,0.13895912,0.1454686,16.744616
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,15,0.16045116,0.16544273,15.627046
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,16,0.098223865,0.10518826,19.560654
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,17,0.14172663,0.14650297,16.683071
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,18,0.033238553,0.040317345,27.89016
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,19,0.1515553,0.15651359,16.10896
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,20,0.020827223,0.026499724,31.535172
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,21,0.13059965,0.13610907,17.322258
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,22,0.11343811,0.11973014,18.43593
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,23,0.16290055,0.16723987,15.533204
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,24,0.058996417,0.064485624,23.810741
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,25,0.040170178,0.046279386,26.692247
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,26,0.14366664,0.14958583,16.502192
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,27,0.113487296,0.11997372,18.418278
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,28,0.1538871,0.15825322,16.012949
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,29,0.10792866,0.1147302,18.806444
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,30,0.056836672,0.06804667,23.343864
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,31,0.16113296,0.16554545,15.6216545
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,32,0.03974935,0.04650458,26.650085
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,33,0.13041097,0.13805132,17.19919
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,34,0.15521383,0.15938558,15.951019
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,35,0.13891844,0.14542654,16.747128
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,36,0.15487808,0.16182706,15.818977
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,37,0.077503115,0.08355577,21.56047
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,38,0.1416297,0.14641128,16.688509
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,39,0.025853379,0.032756634,29.694014
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,40,0.12517677,0.13242956,17.560303
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,41,0.040126044,0.04624748,26.698238
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,42,0.16815056,0.17225921,15.276351
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,43,0.06708483,0.07374383,22.645485
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,44,0.037623372,0.044459138,27.04078
PACE_OCI.20240911T132402.L1B.V3_image_194,contiguous,0.05,45,0.1556186,0.15978825,15.929103
