tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,3,0.06510575728943027,0.07553956853269635,22.436510002138167
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,4,0.039616509125448486,0.05051250205744636,25.93202237719721
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,5,0.059007384894930875,0.06883781434262068,23.243458546671143
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,6,0.04669715333556893,0.06964666690787387,23.14199325691957
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,7,0.06510575728943027,0.07553956853269635,22.436510002138167
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,8,0.054594528440271656,0.06706608618735646,23.469940745657482
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,9,0.05767950747069025,0.06766678352075078,23.392489336412705
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,0,0.015464451813659208,0.04260280213602865,27.411236697667547
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,1,0.016207658070644372,0.037341173032367975,28.556240865669906
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,2,0.03886720292719316,0.38566232138011175,8.275855779382681
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,3,0.012885728058517548,0.034618066294602776,29.21394389445688
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,4,0.04056328523805871,0.2420197339998858,12.322984414454348
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,5,0.011883759331780612,0.0321960834105878,29.843939122992815
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,6,0.015893942600942023,0.041581913148402,27.621910660514295
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,7,0.010657510262857736,0.030883792164201805,30.205387576782844
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,8,0.014257576509349935,0.03917978679819488,28.138758632072932
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.8,9,0.017579685092487054,0.041300776107794195,27.68083574354732
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,0,0.0054343616321664,0.0065074817825010334,43.731740780226545
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,1,0.005275285178802319,0.010351473150205615,39.69995680031799
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,2,0.0037042184926060285,0.006526921528065762,43.70583217424928
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,3,0.015775125196955137,0.017199582399068224,35.28964195020018
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,4,0.012049599838998601,0.01363402806747793,37.30751632566245
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,5,0.005176455115465673,0.006175818586773426,44.1861093956757
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,6,0.01236981598775077,0.013628590622253727,37.31098107351328
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,7,0.0037850618703992455,0.006495983709951975,43.74710145700892
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,8,0.012921901390069147,0.014189667703697732,36.960555496263076
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.2,9,0.002928812056759481,0.005137180427241431,45.7855036157088
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,0,0.0005103714260260638,0.002223882044165326,53.05776503358604
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,1,0.0009049373155291111,0.004561686463096202,46.81749136508331
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,2,0.0011358886242869186,0.003063402519882287,50.27591869476381
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,3,0.0014026456901583507,0.009024051598215194,40.89196860241841
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,4,0.0006655924964200879,0.0020499545334399026,53.76511542371549
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,5,0.000485058893805488,0.001920019271696222,54.33388824312357
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,6,0.0010401982486890212,0.008047994412521573,41.886246676110595
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,7,0.0006201339971154404,0.002078744287138477,53.64397862621356
