tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,9,0.027000723,0.033917945,29.391407
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,10,0.017052917,0.021710586,33.266567
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,11,0.02363227,0.0298316,30.50647
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,12,0.036129337,0.04434969,27.06219
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,13,0.016674351,0.021215355,33.466995
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,14,0.037224717,0.045600254,26.820656
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,15,0.021486485,0.026507387,31.532661
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,16,0.03197559,0.039617084,28.04235
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,17,0.021508392,0.02652972,31.525347
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,18,0.018104974,0.023011584,32.76107
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,19,0.021339228,0.026931137,31.394905
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,20,0.03622875,0.044367246,27.058752
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,21,0.036637727,0.044229463,27.085766
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,22,0.027444046,0.03448715,29.246855
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,23,0.016663073,0.021202877,33.472103
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,24,0.022631042,0.028612493,30.868885
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,25,0.039244458,0.046823025,26.590809
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,26,0.016429912,0.0207435,33.66236
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,27,0.038231436,0.045960765,26.752254
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,28,0.02263013,0.028612714,30.868818
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,29,0.056446195,0.060465436,24.369858
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,30,0.038013767,0.04582346,26.778242
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,31,0.026999153,0.032189555,29.8457
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,32,0.022513771,0.02828489,30.96891
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,33,0.01896966,0.024082374,32.366013
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,34,0.0361519,0.04437132,27.057953
