backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
600M,chip_181_353_merged.tif,0.8,4,1954933122,208,32.7526,35.2392,2.4866
600M,chip_181_413_merged.tif,0.2,0,212822301,50,39.3676,41.4514,2.0838
600M,chip_181_413_merged.tif,0.2,1,1979699318,50,40.9618,40.6641,-0.2977
600M,chip_181_413_merged.tif,0.2,2,1599092687,50,39.8478,40.6061,0.7583
600M,chip_181_413_merged.tif,0.2,3,1119147169,50,40.8269,41.0835,0.2566
600M,chip_181_413_merged.tif,0.2,4,738540538,50,37.9691,40.8796,2.9105
600M,chip_181_413_merged.tif,0.4,0,1394369766,100,39.4926,40.4409,0.9484
600M,chip_181_413_merged.tif,0.4,1,1013763135,100,39.4834,41.4791,1.9957
600M,chip_181_413_merged.tif,0.4,2,533817617,100,39.4814,41.4342,1.9528
600M,chip_181_413_merged.tif,0.4,3,153210986,100,39.6314,41.1004,1.4691
600M,chip_181_413_merged.tif,0.4,4,1820749116,100,39.0556,41.0353,1.9797
600M,chip_181_413_merged.tif,0.6,0,1456392409,154,39.2839,40.7345,1.4506
600M,chip_181_413_merged.tif,0.6,1,1075785778,154,38.6305,40.3803,1.7498
600M,chip_181_413_merged.tif,0.6,2,595840260,154,39.2567,40.7956,1.5389
600M,chip_181_413_merged.tif,0.6,3,215233629,154,39.6833,40.4807,0.7975
600M,chip_181_413_merged.tif,0.6,4,1982110646,154,39.2565,40.4223,1.1657
600M,chip_181_413_merged.tif,0.8,0,973800213,208,38.9648,39.9172,0.9524
600M,chip_181_413_merged.tif,0.8,1,593193582,208,38.8018,39.7924,0.9906
600M,chip_181_413_merged.tif,0.8,2,212586951,208,38.8004,39.4367,0.6363
600M,chip_181_413_merged.tif,0.8,3,1880125081,208,38.9655,39.8384,0.8729
600M,chip_181_413_merged.tif,0.8,4,1499518450,208,38.0068,39.6923,1.6855
600M,chip_181_605_merged.tif,0.2,0,1024188357,50,32.6465,35.2976,2.6511
600M,chip_181_605_merged.tif,0.2,1,643581726,50,32.1298,35.9801,3.8503
600M,chip_181_605_merged.tif,0.2,2,262975095,50,28.1944,36.1005,7.9061
600M,chip_181_605_merged.tif,0.2,3,1930513225,50,31.9539,35.3464,3.3925
600M,chip_181_605_merged.tif,0.2,4,1549906594,50,32.2162,35.2517,3.0355
600M,chip_181_605_merged.tif,0.4,0,863573024,100,30.9133,35.2323,4.3189
600M,chip_181_605_merged.tif,0.4,1,482966393,100,31.4161,35.7475,4.3314
600M,chip_181_605_merged.tif,0.4,2,3020875,100,30.5331,35.1083,4.5752
600M,chip_181_605_merged.tif,0.4,3,1769897892,100,29.3978,35.5695,6.1716
600M,chip_181_605_merged.tif,0.4,4,1389291261,100,30.8889,35.3667,4.4778
600M,chip_181_605_merged.tif,0.6,0,120274817,154,27.5021,34.5218,7.0197
600M,chip_181_605_merged.tif,0.6,1,1887151834,154,27.5183,33.3736,5.8553
600M,chip_181_605_merged.tif,0.6,2,1407206316,154,29.5389,33.9555,4.4165
600M,chip_181_605_merged.tif,0.6,3,1026599685,154,30.7318,34.3868,3.655
600M,chip_181_605_merged.tif,0.6,4,645993054,154,27.5014,34.4012,6.8998
600M,chip_181_605_merged.tif,0.8,0,1785166269,208,30.5443,32.5588,2.0145
600M,chip_181_605_merged.tif,0.8,1,1404559638,208,28.5862,32.9689,4.3827
600M,chip_181_605_merged.tif,0.8,2,1023953007,208,29.9701,32.9651,2.995
600M,chip_181_605_merged.tif,0.8,3,544007489,208,28.5853,32.7442,4.1589
600M,chip_181_605_merged.tif,0.8,4,163400858,208,27.8255,32.5281,4.7026
600M,chip_181_606_merged.tif,0.2,0,2076460143,50,31.1021,36.3836,5.2815
600M,chip_181_606_merged.tif,0.2,1,1596514625,50,34.407,35.467,1.06
600M,chip_181_606_merged.tif,0.2,2,1215907994,50,34.8177,37.5647,2.7471
600M,chip_181_606_merged.tif,0.2,3,735962476,50,34.0683,36.7398,2.6715
600M,chip_181_606_merged.tif,0.2,4,355355845,50,34.6212,36.7875,2.1663
600M,chip_181_606_merged.tif,0.4,0,1816505923,100,35.23,34.5644,-0.6657
600M,chip_181_606_merged.tif,0.4,1,1435899292,100,31.4979,36.0659,4.5679
600M,chip_181_606_merged.tif,0.4,2,955953774,100,35.23,36.1843,0.9543
600M,chip_181_606_merged.tif,0.4,3,575347143,100,33.9367,35.9135,1.9768
600M,chip_181_606_merged.tif,0.4,4,194740512,100,32.253,35.4787,3.2258
600M,chip_181_606_merged.tif,0.6,0,1073207716,154,32.7553,35.4313,2.676
600M,chip_181_606_merged.tif,0.6,1,692601085,154,32.351,34.2731,1.9221
600M,chip_181_606_merged.tif,0.6,2,212655567,154,32.2148,35.5725,3.3577
600M,chip_181_606_merged.tif,0.6,3,1979532584,154,32.193,35.1261,2.9331
600M,chip_181_606_merged.tif,0.6,4,1598925953,154,32.2657,33.9217,1.656
600M,chip_181_606_merged.tif,0.8,0,689954407,208,31.1861,32.6671,1.481
600M,chip_181_606_merged.tif,0.8,1,210008889,208,31.9018,33.3739,1.4721
600M,chip_181_606_merged.tif,0.8,2,1976885906,208,30.8439,33.4096,2.5657
600M,chip_181_606_merged.tif,0.8,3,1496940388,208,31.1868,33.4702,2.2834
600M,chip_181_606_merged.tif,0.8,4,1116333757,208,31.9017,33.406,1.5043
600M,chip_182_579_merged.tif,0.2,0,330493835,50,39.4178,41.7298,2.312
600M,chip_182_579_merged.tif,0.2,1,2097370852,50,37.4359,41.7996,4.3636
600M,chip_182_579_merged.tif,0.2,2,1617425334,50,39.366,41.9843,2.6183
600M,chip_182_579_merged.tif,0.2,3,1236818703,50,38.2122,42.0989,3.8867
600M,chip_182_579_merged.tif,0.2,4,856212072,50,38.9604,41.7489,2.7885
600M,chip_182_579_merged.tif,0.4,0,169878502,100,39.5191,41.6429,2.1237
600M,chip_182_579_merged.tif,0.4,1,1936755519,100,39.3378,41.3924,2.0546
600M,chip_182_579_merged.tif,0.4,2,1456810001,100,37.714,41.6572,3.9432
600M,chip_182_579_merged.tif,0.4,3,1076203370,100,39.3398,41.9564,2.6166
600M,chip_182_579_merged.tif,0.4,4,596257852,100,37.9628,41.5424,3.5796
600M,chip_182_579_merged.tif,0.6,0,1574063943,154,38.5392,40.593,2.0538
600M,chip_182_579_merged.tif,0.6,1,1193457312,154,37.836,41.7406,3.9045
600M,chip_182_579_merged.tif,0.6,2,713511794,154,38.54,41.0016,2.4616
600M,chip_182_579_merged.tif,0.6,3,332905163,154,38.917,41.316,2.399
600M,chip_182_579_merged.tif,0.6,4,2000443293,154,38.5836,41.2892,2.7056
600M,chip_182_579_merged.tif,0.8,0,1091471747,208,38.3751,40.4474,2.0723
600M,chip_182_579_merged.tif,0.8,1,710865116,208,38.3752,40.3039,1.9286
600M,chip_182_579_merged.tif,0.8,2,230919598,208,38.4365,40.0606,1.6241
600M,chip_182_579_merged.tif,0.8,3,1997796615,208,38.4366,40.5478,2.1112
600M,chip_182_579_merged.tif,0.8,4,1617189984,208,38.3755,39.972,1.5965
600M,chip_182_606_merged.tif,0.2,0,601028834,50,33.7998,35.1885,1.3887
600M,chip_182_606_merged.tif,0.2,1,121083316,50,32.0575,36.2627,4.2053
600M,chip_182_606_merged.tif,0.2,2,1887960333,50,35.4727,35.6352,0.1625
600M,chip_182_606_merged.tif,0.2,3,1408014815,50,33.1852,36.2078,3.0226
600M,chip_182_606_merged.tif,0.2,4,1027408184,50,35.062,35.1918,0.1298
600M,chip_182_606_merged.tif,0.4,0,1683237412,100,33.5127,35.5802,2.0675
600M,chip_182_606_merged.tif,0.4,1,1302630781,100,32.2349,35.1335,2.8986
600M,chip_182_606_merged.tif,0.4,2,822685263,100,31.3745,34.8237,3.4491
600M,chip_182_606_merged.tif,0.4,3,442078632,100,31.8882,35.1825,3.2943
600M,chip_182_606_merged.tif,0.4,4,2109616762,100,30.8832,35.2985,4.4153
600M,chip_182_606_merged.tif,0.6,0,1745260055,154,33.778,34.7839,1.0059
600M,chip_182_606_merged.tif,0.6,1,1364653424,154,32.6975,35.088,2.3906
600M,chip_182_606_merged.tif,0.6,2,984046793,154,33.7783,34.5154,0.737
600M,chip_182_606_merged.tif,0.6,3,504101275,154,32.0342,35.1759,3.1417
600M,chip_182_606_merged.tif,0.6,4,123494644,154,32.6973,34.928,2.2306
600M,chip_182_606_merged.tif,0.8,0,1362006746,208,32.2068,33.9754,1.7686
600M,chip_182_606_merged.tif,0.8,1,882061228,208,31.9728,34.1406,2.1678
600M,chip_182_606_merged.tif,0.8,2,501454597,208,32.6233,34.0503,1.427
600M,chip_182_606_merged.tif,0.8,3,21509079,208,32.6229,33.6671,1.0443
600M,chip_182_606_merged.tif,0.8,4,1788386096,208,32.695,33.8722,1.1771
600M,chip_183_237_merged.tif,0.2,0,301300323,50,32.2668,34.6642,2.3974
600M,chip_183_237_merged.tif,0.2,1,1968838453,50,30.9702,34.1513,3.1811
600M,chip_183_237_merged.tif,0.2,2,1588231822,50,31.9382,35.1967,3.2585
600M,chip_183_237_merged.tif,0.2,3,1108286304,50,30.9415,34.9004,3.959
600M,chip_183_237_merged.tif,0.2,4,727679673,50,32.5857,35.2647,2.679
600M,chip_183_237_merged.tif,0.4,0,41346103,100,32.2246,34.2769,2.0523
600M,chip_183_237_merged.tif,0.4,1,1808223120,100,31.8677,34.4402,2.5724
600M,chip_183_237_merged.tif,0.4,2,1427616489,100,31.9301,33.8339,1.9038
600M,chip_183_237_merged.tif,0.4,3,947670971,100,32.2252,33.9577,1.7325
600M,chip_183_237_merged.tif,0.4,4,567064340,100,32.2244,34.4295,2.2051
600M,chip_183_237_merged.tif,0.6,0,1445531544,154,32.0633,34.2675,2.2042
600M,chip_183_237_merged.tif,0.6,1,1064924913,154,31.9384,34.1617,2.2233
600M,chip_183_237_merged.tif,0.6,2,684318282,154,31.3854,33.752,2.3665
600M,chip_183_237_merged.tif,0.6,3,204372764,154,31.4941,33.8385,2.3445
600M,chip_183_237_merged.tif,0.6,4,1971249781,154,31.938,33.6604,1.7224
600M,chip_183_237_merged.tif,0.8,0,1062278235,208,31.7721,32.6056,0.8335
600M,chip_183_237_merged.tif,0.8,1,582332717,208,30.8305,32.7899,1.9594
600M,chip_183_237_merged.tif,0.8,2,201726086,208,31.7724,33.0394,1.2671
600M,chip_183_237_merged.tif,0.8,3,1869264216,208,30.8307,32.8373,2.0066
600M,chip_183_237_merged.tif,0.8,4,1488657585,208,31.3894,32.4292,1.0398
600M,chip_183_520_merged.tif,0.2,0,1046718164,50,36.7256,38.7427,2.0171
600M,chip_183_520_merged.tif,0.2,1,666111533,50,36.9048,38.3977,1.4929
600M,chip_183_520_merged.tif,0.2,2,186166015,50,36.5192,38.8499,2.3307
600M,chip_183_520_merged.tif,0.2,3,1953043032,50,37.72,37.7352,0.0152
600M,chip_183_520_merged.tif,0.2,4,1473097514,50,36.5355,37.9031,1.3676
600M,chip_183_520_merged.tif,0.4,0,80781981,100,36.4604,38.1647,1.7043
600M,chip_183_520_merged.tif,0.4,1,1748320111,100,36.2725,38.1967,1.9242
600M,chip_183_520_merged.tif,0.4,2,1367713480,100,35.7227,38.1987,2.476
600M,chip_183_520_merged.tif,0.4,3,887767962,100,36.2191,38.591,2.372
600M,chip_183_520_merged.tif,0.4,4,507161331,100,36.3851,39.1057,2.7205
600M,chip_183_520_merged.tif,0.6,0,995743487,154,36.1119,37.4811,1.3692
600M,chip_183_520_merged.tif,0.6,1,515797969,154,36.6224,38.0509,1.4285
600M,chip_183_520_merged.tif,0.6,2,135191338,154,36.5265,38.2714,1.7449
600M,chip_183_520_merged.tif,0.6,3,1802729468,154,35.7638,38.0246,2.2608
600M,chip_183_520_merged.tif,0.6,4,1422122837,154,35.6351,37.853,2.2179
600M,chip_183_520_merged.tif,0.8,0,1807696076,208,35.5255,37.0046,1.4791
600M,chip_183_520_merged.tif,0.8,1,1427089445,208,35.2604,36.4753,1.215
600M,chip_183_520_merged.tif,0.8,2,947143927,208,35.2322,36.3411,1.1088
600M,chip_183_520_merged.tif,0.8,3,566537296,208,35.2605,36.8072,1.5467
600M,chip_183_520_merged.tif,0.8,4,86591778,208,35.5249,36.8577,1.3328
600M,chip_183_606_merged.tif,0.2,0,1416120627,50,34.7689,36.8711,2.1022
600M,chip_183_606_merged.tif,0.2,1,936175109,50,34.3165,36.721,2.4046
600M,chip_183_606_merged.tif,0.2,2,555568478,50,34.8697,36.6732,1.8034
600M,chip_183_606_merged.tif,0.2,3,75622960,50,36.2107,36.5554,0.3447
600M,chip_183_606_merged.tif,0.2,4,1842499977,50,34.9847,37.0646,2.08
600M,chip_183_606_merged.tif,0.4,0,350845557,100,31.8806,36.2735,4.393
600M,chip_183_606_merged.tif,0.4,1,2117722574,100,34.2062,36.6035,2.3973
600M,chip_183_606_merged.tif,0.4,2,1637777056,100,33.1387,37.1686,4.0299
600M,chip_183_606_merged.tif,0.4,3,1257170425,100,34.2043,36.9749,2.7706
600M,chip_183_606_merged.tif,0.4,4,777224907,100,33.8659,36.0329,2.167
600M,chip_183_606_merged.tif,0.6,0,412868200,154,33.9823,35.3759,1.3936
600M,chip_183_606_merged.tif,0.6,1,32261569,154,33.7894,35.1827,1.3932
600M,chip_183_606_merged.tif,0.6,2,1799138586,154,31.7584,35.0371,3.2788
600M,chip_183_606_merged.tif,0.6,3,1319193068,154,33.5607,35.421,1.8603
600M,chip_183_606_merged.tif,0.6,4,938586437,154,32.3926,35.3319,2.9393
600M,chip_183_606_merged.tif,0.8,0,29614891,208,31.6764,34.5724,2.8961
600M,chip_183_606_merged.tif,0.8,1,1697153021,208,31.3598,34.4588,3.099
600M,chip_183_606_merged.tif,0.8,2,1316546390,208,31.9726,34.8589,2.8862
600M,chip_183_606_merged.tif,0.8,3,836600872,208,31.6764,34.4197,2.7433
600M,chip_183_606_merged.tif,0.8,4,455994241,208,31.6758,34.2845,2.6087
600M,chip_185_305_merged.tif,0.2,0,526614663,50,37.8876,39.4281,1.5404
600M,chip_185_305_merged.tif,0.2,1,46669145,50,38.443,39.8749,1.432
600M,chip_185_305_merged.tif,0.2,2,1813546162,50,37.7233,39.0925,1.3692
600M,chip_185_305_merged.tif,0.2,3,1333600644,50,38.2421,40.2006,1.9585
600M,chip_185_305_merged.tif,0.2,4,952994013,50,37.7228,40.0463,2.3235
600M,chip_185_305_merged.tif,0.4,0,1608823241,100,37.9001,38.4292,0.5291
600M,chip_185_305_merged.tif,0.4,1,1228216610,100,36.6579,39.5291,2.8712
600M,chip_185_305_merged.tif,0.4,2,748271092,100,36.9749,39.9145,2.9396
600M,chip_185_305_merged.tif,0.4,3,367664461,100,36.455,38.7694,2.3144
600M,chip_185_305_merged.tif,0.4,4,2035202591,100,35.519,38.7212,3.2022
600M,chip_185_305_merged.tif,0.6,0,1670845884,154,36.2587,38.7339,2.4752
600M,chip_185_305_merged.tif,0.6,1,1290239253,154,35.279,39.2005,3.9215
600M,chip_185_305_merged.tif,0.6,2,909632622,154,35.0337,38.8647,3.831
600M,chip_185_305_merged.tif,0.6,3,429687104,154,35.4751,37.8662,2.3911
600M,chip_185_305_merged.tif,0.6,4,49080473,154,35.2782,39.0271,3.749
600M,chip_185_305_merged.tif,0.8,0,1287592575,208,33.3571,37.6142,4.2571
600M,chip_185_305_merged.tif,0.8,1,807647057,208,34.3872,36.9072,2.52
600M,chip_185_305_merged.tif,0.8,2,427040426,208,33.5463,37.1314,3.5852
600M,chip_185_305_merged.tif,0.8,3,2094578556,208,33.3574,36.8221,3.4646
600M,chip_185_305_merged.tif,0.8,4,1713971925,208,34.1591,36.5079,2.3488
600M,chip_185_368_merged.tif,0.2,0,828646403,50,32.409,35.4361,3.0271
600M,chip_185_368_merged.tif,0.2,1,448039772,50,32.5333,35.6524,3.1191
600M,chip_185_368_merged.tif,0.2,2,2115577902,50,33.0064,35.34,2.3336
600M,chip_185_368_merged.tif,0.2,3,1734971271,50,31.661,35.0902,3.4292
600M,chip_185_368_merged.tif,0.2,4,1354364640,50,33.245,35.0911,1.8461
600M,chip_185_368_merged.tif,0.4,0,2010193868,100,32.5889,35.0602,2.4713
600M,chip_185_368_merged.tif,0.4,1,1530248350,100,31.8609,34.7181,2.8572
600M,chip_185_368_merged.tif,0.4,2,1149641719,100,32.2185,34.8113,2.5928
600M,chip_185_368_merged.tif,0.4,3,669696201,100,32.3269,35.5148,3.1879
600M,chip_185_368_merged.tif,0.4,4,289089570,100,32.2627,35.0584,2.7957
600M,chip_185_368_merged.tif,0.6,0,2072216511,154,32.3803,34.3254,1.945
600M,chip_185_368_merged.tif,0.6,1,1691609880,154,31.8746,34.0389,2.1643
600M,chip_185_368_merged.tif,0.6,2,1211664362,154,31.9948,33.9924,1.9977
600M,chip_185_368_merged.tif,0.6,3,831057731,154,32.0402,33.9476,1.9073
600M,chip_185_368_merged.tif,0.6,4,351112213,154,32.0403,34.1657,2.1255
600M,chip_185_368_merged.tif,0.8,0,1589624315,208,32.4486,33.4529,1.0043
600M,chip_185_368_merged.tif,0.8,1,1209017684,208,32.2267,32.9255,0.6987
600M,chip_185_368_merged.tif,0.8,2,729072166,208,32.2263,32.8397,0.6133
600M,chip_185_368_merged.tif,0.8,3,348465535,208,32.2273,33.0457,0.8184
600M,chip_185_368_merged.tif,0.8,4,2016003665,208,31.4377,33.0454,1.6077
600M,chip_185_399_merged.tif,0.2,0,922592459,50,33.9085,35.732,1.8236
600M,chip_185_399_merged.tif,0.2,1,442646941,50,33.2938,36.0776,2.7838
600M,chip_185_399_merged.tif,0.2,2,62040310,50,34.4635,35.6926,1.2291
600M,chip_185_399_merged.tif,0.2,3,1729578440,50,32.4436,36.4624,4.0188
600M,chip_185_399_merged.tif,0.2,4,1348971809,50,32.9644,36.2728,3.3084
600M,chip_185_399_merged.tif,0.4,0,662638239,100,31.8847,35.2408,3.3562
600M,chip_185_399_merged.tif,0.4,1,282031608,100,33.1541,35.445,2.2909
600M,chip_185_399_merged.tif,0.4,2,2048908625,100,33.5083,35.3471,1.8388
600M,chip_185_399_merged.tif,0.4,3,1568963107,100,32.5053,34.7064,2.2011
600M,chip_185_399_merged.tif,0.4,4,1188356476,100,33.5824,36.0896,2.5072
600M,chip_185_399_merged.tif,0.6,0,2066823680,154,31.6956,34.9692,3.2736
600M,chip_185_399_merged.tif,0.6,1,1686217049,154,31.9287,34.8981,2.9694
600M,chip_185_399_merged.tif,0.6,2,1305610418,154,32.0745,35.2354,3.1609
600M,chip_185_399_merged.tif,0.6,3,825664900,154,32.5923,34.5161,1.9238
600M,chip_185_399_merged.tif,0.6,4,445058269,154,31.182,35.0491,3.8671
600M,chip_185_399_merged.tif,0.8,0,1683570371,208,31.7703,33.465,1.6947
600M,chip_185_399_merged.tif,0.8,1,1203624853,208,32.7503,34.0472,1.297
600M,chip_185_399_merged.tif,0.8,2,823018222,208,31.7702,33.2343,1.4641
600M,chip_185_399_merged.tif,0.8,3,343072704,208,31.77,33.8712,2.1012
600M,chip_185_399_merged.tif,0.8,4,2109949721,208,32.7507,33.8987,1.1481
600M,chip_185_408_merged.tif,0.2,0,1733070820,50,40.2069,40.284,0.0771
600M,chip_185_408_merged.tif,0.2,1,1352464189,50,36.3093,38.9556,2.6463
600M,chip_185_408_merged.tif,0.2,2,971857558,50,35.3787,40.4841,5.1054
600M,chip_185_408_merged.tif,0.2,3,491912040,50,38.8596,40.3391,1.4795
600M,chip_185_408_merged.tif,0.2,4,111305409,50,39.682,40.3382,0.6562
600M,chip_185_408_merged.tif,0.4,0,1572455487,100,38.5733,39.5385,0.9652
600M,chip_185_408_merged.tif,0.4,1,1191848856,100,40.1803,39.9173,-0.263
600M,chip_185_408_merged.tif,0.4,2,711903338,100,39.9231,40.1921,0.2689
600M,chip_185_408_merged.tif,0.4,3,331296707,100,36.832,40.2465,3.4145
600M,chip_185_408_merged.tif,0.4,4,2098173724,100,38.7646,40.4909,1.7264
600M,chip_185_408_merged.tif,0.6,0,829157280,154,39.4376,40.3399,0.9023
600M,chip_185_408_merged.tif,0.6,1,448550649,154,39.2873,39.707,0.4197
600M,chip_185_408_merged.tif,0.6,2,2116088779,154,39.5218,39.4907,-0.0311
600M,chip_185_408_merged.tif,0.6,3,1735482148,154,37.8519,38.937,1.0851
600M,chip_185_408_merged.tif,0.6,4,1354875517,154,39.2878,40.0556,0.7679
600M,chip_185_408_merged.tif,0.8,0,346565084,208,36.4565,37.7525,1.296
600M,chip_185_408_merged.tif,0.8,1,2113442101,208,37.47,36.8868,-0.5832
600M,chip_185_408_merged.tif,0.8,2,1732835470,208,36.4567,38.3887,1.932
600M,chip_185_408_merged.tif,0.8,3,1252889952,208,37.8665,39.1636,1.2971
600M,chip_185_408_merged.tif,0.8,4,872283321,208,37.4711,39.2733,1.8022
600M,chip_186_265_merged.tif,0.2,0,111381097,50,35.6056,38.6971,3.0915
600M,chip_186_265_merged.tif,0.2,1,1878258114,50,35.23,39.2721,4.0421
600M,chip_186_265_merged.tif,0.2,2,1497651483,50,35.6399,39.7568,4.1169
600M,chip_186_265_merged.tif,0.2,3,1017705965,50,32.1718,39.483,7.3112
600M,chip_186_265_merged.tif,0.2,4,637099334,50,32.4846,39.6764,7.1918
600M,chip_186_265_merged.tif,0.4,0,2098249412,100,33.8654,37.9578,4.0924
600M,chip_186_265_merged.tif,0.4,1,1717642781,100,33.4472,37.6552,4.208
600M,chip_186_265_merged.tif,0.4,2,1237697263,100,33.5857,38.6179,5.0323
600M,chip_186_265_merged.tif,0.4,3,857090632,100,33.3211,37.7449,4.4238
600M,chip_186_265_merged.tif,0.4,4,377145114,100,33.865,38.6953,4.8304
600M,chip_186_265_merged.tif,0.6,0,1354951205,154,33.9673,37.9305,3.9632
600M,chip_186_265_merged.tif,0.6,1,974344574,154,33.5814,37.6413,4.0598
600M,chip_186_265_merged.tif,0.6,2,494399056,154,32.9473,38.1046,5.1573
600M,chip_186_265_merged.tif,0.6,3,113792425,154,32.458,37.0319,4.574
600M,chip_186_265_merged.tif,0.6,4,1781330555,154,33.6908,36.6346,2.9438
600M,chip_186_265_merged.tif,0.8,0,872359009,208,32.0308,33.9486,1.9177
600M,chip_186_265_merged.tif,0.8,1,491752378,208,30.5962,34.6608,4.0645
600M,chip_186_265_merged.tif,0.8,2,111145747,208,32.8813,35.2516,2.3703
600M,chip_186_265_merged.tif,0.8,3,1778683877,208,30.5969,34.8041,4.2072
600M,chip_186_265_merged.tif,0.8,4,1398077246,208,32.7259,34.8499,2.124
600M,chip_186_488_merged.tif,0.2,0,276088817,50,34.5517,36.3377,1.7861
600M,chip_186_488_merged.tif,0.2,1,1943626947,50,34.7594,37.2538,2.4944
600M,chip_186_488_merged.tif,0.2,2,1563020316,50,34.1602,36.752,2.5918
600M,chip_186_488_merged.tif,0.2,3,1083074798,50,34.1768,36.0385,1.8618
600M,chip_186_488_merged.tif,0.2,4,702468167,50,34.3247,36.9994,2.6747
600M,chip_186_488_merged.tif,0.4,0,16134597,100,33.049,36.7178,3.6688
600M,chip_186_488_merged.tif,0.4,1,1783011614,100,33.6374,36.668,3.0306
600M,chip_186_488_merged.tif,0.4,2,1402404983,100,30.8221,36.0501,5.228
600M,chip_186_488_merged.tif,0.4,3,922459465,100,33.0485,36.4132,3.3647
600M,chip_186_488_merged.tif,0.4,4,541852834,100,32.5077,36.3542,3.8465
600M,chip_186_488_merged.tif,0.6,0,1420320038,154,31.4701,35.0776,3.6075
600M,chip_186_488_merged.tif,0.6,1,1039713407,154,32.2123,34.8886,2.6763
600M,chip_186_488_merged.tif,0.6,2,659106776,154,32.2115,35.5955,3.384
600M,chip_186_488_merged.tif,0.6,3,179161258,154,31.4703,35.3252,3.8549
600M,chip_186_488_merged.tif,0.6,4,1946038275,154,32.9711,35.1806,2.2095
600M,chip_186_488_merged.tif,0.8,0,1037066729,208,31.7473,33.9864,2.2391
600M,chip_186_488_merged.tif,0.8,1,557121211,208,32.359,34.1219,1.7629
600M,chip_186_488_merged.tif,0.8,2,176514580,208,32.3591,34.0392,1.6801
600M,chip_186_488_merged.tif,0.8,3,1844052710,208,32.4745,33.527,1.0525
600M,chip_186_488_merged.tif,0.8,4,1463446079,208,31.7466,34.1409,2.3943
600M,chip_188_404_merged.tif,0.2,0,215703053,50,39.1317,41.4511,2.3194
600M,chip_188_404_merged.tif,0.2,1,1982580070,50,40.5691,41.2164,0.6473
600M,chip_188_404_merged.tif,0.2,2,1502634552,50,41.147,41.1012,-0.0458
600M,chip_188_404_merged.tif,0.2,3,1122027921,50,39.65,40.8395,1.1895
600M,chip_188_404_merged.tif,0.2,4,642082403,50,39.6033,41.2414,1.6381
600M,chip_188_404_merged.tif,0.4,0,55087720,100,39.3363,41.2018,1.8656
600M,chip_188_404_merged.tif,0.4,1,1722625850,100,40.1533,41.3217,1.1684
600M,chip_188_404_merged.tif,0.4,2,1342019219,100,39.319,41.3017,1.9827
600M,chip_188_404_merged.tif,0.4,3,862073701,100,40.4287,41.3495,0.9209
600M,chip_188_404_merged.tif,0.4,4,481467070,100,40.1413,41.3795,1.2382
600M,chip_188_404_merged.tif,0.6,0,1459273161,154,39.1903,40.7808,1.5904
600M,chip_188_404_merged.tif,0.6,1,979327643,154,39.1888,40.9036,1.7148
600M,chip_188_404_merged.tif,0.6,2,598721012,154,39.6876,40.9673,1.2798
600M,chip_188_404_merged.tif,0.6,3,118775494,154,39.5528,41.254,1.7013
600M,chip_188_404_merged.tif,0.6,4,1885652511,154,39.414,40.244,0.83
600M,chip_188_404_merged.tif,0.8,0,976680965,208,38.9569,39.8526,0.8958
600M,chip_188_404_merged.tif,0.8,1,496735447,208,38.6035,40.0786,1.475
600M,chip_188_404_merged.tif,0.8,2,116128816,208,38.6581,40.2866,1.6286
600M,chip_188_404_merged.tif,0.8,3,1883005833,208,38.9575,39.2828,0.3253
600M,chip_188_404_merged.tif,0.8,4,1403060315,208,38.6586,39.7716,1.113
600M,chip_191_403_merged.tif,0.2,0,241049410,50,33.9153,36.4156,2.5003
600M,chip_191_403_merged.tif,0.2,1,2007926427,50,34.1529,36.504,2.351
600M,chip_191_403_merged.tif,0.2,2,1527980909,50,33.6154,36.3019,2.6866
600M,chip_191_403_merged.tif,0.2,3,1147374278,50,34.2276,36.5118,2.2842
600M,chip_191_403_merged.tif,0.2,4,766767647,50,33.4511,36.2216,2.7705
600M,chip_191_403_merged.tif,0.4,0,80434077,100,33.015,36.1574,3.1424
600M,chip_191_403_merged.tif,0.4,1,1847311094,100,32.8008,36.2548,3.454
600M,chip_191_403_merged.tif,0.4,2,1367365576,100,33.4079,35.6218,2.2139
600M,chip_191_403_merged.tif,0.4,3,986758945,100,33.3086,36.2311,2.9225
600M,chip_191_403_merged.tif,0.4,4,506813427,100,33.1154,36.3707,3.2553
600M,chip_191_403_merged.tif,0.6,0,1484619518,154,32.5893,35.5389,2.9496
600M,chip_191_403_merged.tif,0.6,1,1104012887,154,32.807,35.4506,2.6437
600M,chip_191_403_merged.tif,0.6,2,624067369,154,32.6224,35.5576,2.9352
600M,chip_191_403_merged.tif,0.6,3,243460738,154,33.1511,35.6419,2.4907
600M,chip_191_403_merged.tif,0.6,4,1910998868,154,33.1508,35.5142,2.3634
600M,chip_191_403_merged.tif,0.8,0,1002027322,208,32.5131,33.9662,1.4531
600M,chip_191_403_merged.tif,0.8,1,621420691,208,32.5127,34.0489,1.5362
600M,chip_191_403_merged.tif,0.8,2,141475173,208,32.5853,34.4209,1.8356
600M,chip_191_403_merged.tif,0.8,3,1908352190,208,32.5849,33.7822,1.1973
600M,chip_191_403_merged.tif,0.8,4,1527745559,208,32.5124,34.2238,1.7114
600M,chip_193_311_merged.tif,0.2,0,2097058233,50,36.9822,37.1827,0.2006
