backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
100M,chip_151_240_merged.tif,0.6,2,1502092947,9,13,0.597,0.018661,31.6984,0.8582,0.02388,30.6777,0.823
100M,chip_151_240_merged.tif,0.6,3,1121486316,9,13,0.597,0.017827,31.8273,0.866,0.025533,30.1102,0.8163
100M,chip_151_240_merged.tif,0.6,4,740879685,9,13,0.597,0.019172,31.331,0.8571,0.02625,30.0099,0.8088
100M,chip_151_240_merged.tif,0.8,0,1979391787,12,13,0.796,0.028261,29.1642,0.7744,0.031129,28.7033,0.754
100M,chip_151_240_merged.tif,0.8,1,1499446269,12,13,0.796,0.028838,29.1802,0.7661,0.031282,28.7412,0.749
100M,chip_151_240_merged.tif,0.8,2,1118839638,12,13,0.796,0.02752,29.2857,0.7659,0.031486,28.5884,0.7361
100M,chip_151_240_merged.tif,0.8,3,638894120,12,13,0.796,0.027864,29.4891,0.7805,0.030506,29.0227,0.7579
100M,chip_151_240_merged.tif,0.8,4,258287489,12,13,0.796,0.027757,29.3084,0.7761,0.030234,28.8902,0.7599
100M,chip_193_314_merged.tif,0.2,0,46476166,3,13,0.199,0.004339,38.2973,0.971,0.016836,31.8343,0.8862
100M,chip_193_314_merged.tif,0.2,1,1813353183,3,13,0.199,0.003473,42.5326,0.9733,0.011337,37.1801,0.9087
100M,chip_193_314_merged.tif,0.2,2,1333407665,3,13,0.199,0.003757,41.4018,0.9717,0.013818,35.571,0.8879
100M,chip_193_314_merged.tif,0.2,3,952801034,3,13,0.199,0.003346,42.5989,0.9767,0.012635,36.7675,0.9098
100M,chip_193_314_merged.tif,0.2,4,472855516,3,13,0.199,0.004364,38.5531,0.9703,0.018239,31.9395,0.8728
100M,chip_193_314_merged.tif,0.4,0,2033344481,6,13,0.398,0.007794,37.9297,0.9441,0.015259,35.2274,0.8891
100M,chip_193_314_merged.tif,0.4,1,1553398963,6,13,0.398,0.008207,37.518,0.9401,0.016151,34.4648,0.8774
100M,chip_193_314_merged.tif,0.4,2,1172792332,6,13,0.398,0.007803,37.961,0.9397,0.013696,35.7325,0.8905
100M,chip_193_314_merged.tif,0.4,3,692846814,6,13,0.398,0.008065,37.4732,0.9398,0.013474,35.5512,0.902
100M,chip_193_314_merged.tif,0.4,4,312240183,6,13,0.398,0.00935,35.3548,0.9357,0.018164,32.0296,0.8785
100M,chip_193_314_merged.tif,0.6,0,1290046274,9,13,0.597,0.014848,32.901,0.8858,0.021224,31.1192,0.8426
100M,chip_193_314_merged.tif,0.6,1,810100756,9,13,0.597,0.017828,31.4605,0.8741,0.026182,29.5083,0.8178
100M,chip_193_314_merged.tif,0.6,2,429494125,9,13,0.597,0.014862,33.2092,0.8866,0.018719,32.1594,0.86
100M,chip_193_314_merged.tif,0.6,3,2097032255,9,13,0.597,0.015373,34.1492,0.8881,0.020706,33.025,0.8532
100M,chip_193_314_merged.tif,0.6,4,1716425624,9,13,0.597,0.017532,31.9194,0.8677,0.023057,30.6471,0.8277
100M,chip_193_314_merged.tif,0.8,0,807454078,12,13,0.796,0.03069,28.4762,0.7733,0.0327,28.0703,0.757
100M,chip_193_314_merged.tif,0.8,1,426847447,12,13,0.796,0.027228,28.7551,0.7904,0.030839,28.035,0.7674
100M,chip_193_314_merged.tif,0.8,2,2094385577,12,13,0.796,0.029561,28.3745,0.7824,0.032625,27.7856,0.7607
100M,chip_193_314_merged.tif,0.8,3,1713778946,12,13,0.796,0.025295,30.2022,0.8055,0.028335,29.6454,0.7912
100M,chip_193_314_merged.tif,0.8,4,1233833428,12,13,0.796,0.026526,29.4577,0.804,0.030728,28.6775,0.7746
100M,chip_116_346_merged.tif,0.2,0,1359155121,3,13,0.199,0.002977,43.4953,0.9749,0.010478,37.9732,0.9125
100M,chip_116_346_merged.tif,0.2,1,978548490,3,13,0.199,0.002992,43.8739,0.9767,0.010275,38.0908,0.9168
100M,chip_116_346_merged.tif,0.2,2,498602972,3,13,0.199,0.003483,41.8738,0.9717,0.011448,36.1957,0.9103
100M,chip_116_346_merged.tif,0.2,3,117996341,3,13,0.199,0.002964,43.7948,0.9757,0.010524,37.9067,0.9073
100M,chip_116_346_merged.tif,0.2,4,1785534471,3,13,0.199,0.003108,42.1615,0.9757,0.012558,35.6535,0.8958
100M,chip_116_346_merged.tif,0.4,0,1198539788,6,13,0.398,0.006388,40.0767,0.9462,0.010875,37.7467,0.9078
100M,chip_116_346_merged.tif,0.4,1,718594270,6,13,0.398,0.005658,40.9924,0.9557,0.009652,39.2828,0.9248
100M,chip_116_346_merged.tif,0.4,2,337987639,6,13,0.398,0.005818,41.0016,0.9512,0.010294,38.8796,0.9162
100M,chip_116_346_merged.tif,0.4,3,2005525769,6,13,0.398,0.006342,39.4375,0.9463,0.011893,36.2883,0.8978
100M,chip_116_346_merged.tif,0.4,4,1624919138,6,13,0.398,0.00577,40.8666,0.9571,0.010086,38.7713,0.9246
100M,chip_116_346_merged.tif,0.6,0,455241581,9,13,0.597,0.010782,37.1017,0.9048,0.013496,36.0278,0.8843
100M,chip_116_346_merged.tif,0.6,1,2122779711,9,13,0.597,0.010431,37.4887,0.9097,0.012637,36.9874,0.8906
100M,chip_116_346_merged.tif,0.6,2,1742173080,9,13,0.597,0.010632,37.0002,0.9047,0.01268,36.7239,0.8887
100M,chip_116_346_merged.tif,0.6,3,1262227562,9,13,0.597,0.010422,37.5981,0.9053,0.012704,37.1239,0.8849
100M,chip_116_346_merged.tif,0.6,4,881620931,9,13,0.597,0.010319,37.4398,0.9106,0.012504,36.7805,0.8888
100M,chip_116_346_merged.tif,0.8,0,2120133033,12,13,0.796,0.015233,35.1394,0.8575,0.016683,34.6173,0.8445
100M,chip_116_346_merged.tif,0.8,1,1739526402,12,13,0.796,0.016185,34.6678,0.8525,0.017586,34.1786,0.8413
100M,chip_116_346_merged.tif,0.8,2,1259580884,12,13,0.796,0.017088,34.259,0.845,0.01804,34.1349,0.8364
100M,chip_116_346_merged.tif,0.8,3,878974253,12,13,0.796,0.016886,34.4619,0.8435,0.017168,34.6322,0.8432
100M,chip_116_346_merged.tif,0.8,4,399028735,12,13,0.796,0.016924,34.3362,0.8441,0.018413,33.8629,0.8311
100M,chip_292_552_merged.tif,0.2,0,1076142189,3,13,0.199,0.004658,38.692,0.9671,0.019122,32.1523,0.8597
100M,chip_292_552_merged.tif,0.2,1,596196671,3,13,0.199,0.004059,40.1501,0.9715,0.01531,34.1356,0.89
100M,chip_292_552_merged.tif,0.2,2,215590040,3,13,0.199,0.003437,40.9773,0.9782,0.012134,35.1581,0.9207
100M,chip_292_552_merged.tif,0.2,3,1982467057,3,13,0.199,0.004285,39.582,0.9696,0.016127,33.4158,0.8741
100M,chip_292_552_merged.tif,0.2,4,1502521539,3,13,0.199,0.003557,41.0626,0.9759,0.014583,34.6987,0.8994
100M,chip_292_552_merged.tif,0.4,0,915526856,6,13,0.398,0.010563,35.0075,0.9233,0.020656,31.7997,0.8498
100M,chip_292_552_merged.tif,0.4,1,435581338,6,13,0.398,0.009181,35.609,0.9358,0.015944,32.8339,0.893
100M,chip_292_552_merged.tif,0.4,2,54974707,6,13,0.398,0.010281,35.0363,0.9264,0.021123,31.5811,0.848
100M,chip_292_552_merged.tif,0.4,3,1722512837,6,13,0.398,0.010961,33.7525,0.9273,0.023884,30.0904,0.8433
100M,chip_292_552_merged.tif,0.4,4,1341906206,6,13,0.398,0.010379,35.2364,0.9247,0.019215,32.5423,0.861
100M,chip_292_552_merged.tif,0.6,0,172228649,9,13,0.597,0.019403,30.9477,0.8609,0.026727,29.5195,0.8145
100M,chip_292_552_merged.tif,0.6,1,1839766779,9,13,0.597,0.016007,32.3144,0.8779,0.022139,30.6989,0.8343
100M,chip_292_552_merged.tif,0.6,2,1459160148,9,13,0.597,0.017391,31.9603,0.869,0.021461,31.0763,0.8406
100M,chip_292_552_merged.tif,0.6,3,979214630,9,13,0.597,0.01645,32.2911,0.878,0.023595,30.5469,0.8293
100M,chip_292_552_merged.tif,0.6,4,598607999,9,13,0.597,0.017761,31.051,0.8645,0.026369,29.1768,0.8032
100M,chip_292_552_merged.tif,0.8,0,1837120101,12,13,0.796,0.025784,29.6602,0.7824,0.028335,29.172,0.7657
100M,chip_292_552_merged.tif,0.8,1,1357174583,12,13,0.796,0.027135,29.1072,0.7705,0.030675,28.5419,0.7432
100M,chip_292_552_merged.tif,0.8,2,976567952,12,13,0.796,0.025095,29.6695,0.7767,0.027956,29.1555,0.7516
100M,chip_292_552_merged.tif,0.8,3,595961321,12,13,0.796,0.025192,29.7008,0.7771,0.02774,29.3007,0.7536
100M,chip_292_552_merged.tif,0.8,4,116015803,12,13,0.796,0.02798,28.9656,0.7709,0.030275,28.614,0.7545
100M,chip_093_355_merged.tif,0.2,0,1553943917,3,13,0.199,0.003098,43.6995,0.9787,0.010248,38.213,0.9289
100M,chip_093_355_merged.tif,0.2,1,1173337286,3,13,0.199,0.002114,46.118,0.9852,0.007664,40.4554,0.9417
100M,chip_093_355_merged.tif,0.2,2,693391768,3,13,0.199,0.003114,43.2131,0.9771,0.01086,37.3879,0.9153
100M,chip_093_355_merged.tif,0.2,3,312785137,3,13,0.199,0.002597,44.4931,0.9795,0.008814,39.2813,0.9239
100M,chip_093_355_merged.tif,0.2,4,1980323267,3,13,0.199,0.002967,43.9912,0.9779,0.009182,39.0022,0.9335
100M,chip_093_355_merged.tif,0.4,0,1393328584,6,13,0.398,0.005145,41.7766,0.9618,0.009131,39.3214,0.9334
100M,chip_093_355_merged.tif,0.4,1,913383066,6,13,0.398,0.005516,40.9372,0.9577,0.009136,39.2321,0.9287
100M,chip_093_355_merged.tif,0.4,2,532776435,6,13,0.398,0.005286,41.2728,0.9599,0.009295,38.763,0.9297
100M,chip_093_355_merged.tif,0.4,3,52830917,6,13,0.398,0.005226,41.6366,0.9623,0.009977,38.662,0.9291
100M,chip_093_355_merged.tif,0.4,4,1819707934,6,13,0.398,0.00629,40.2983,0.9532,0.010643,37.987,0.9197
100M,chip_093_355_merged.tif,0.6,0,650030377,9,13,0.597,0.009473,37.7472,0.9183,0.01196,36.8005,0.8968
100M,chip_093_355_merged.tif,0.6,1,170084859,9,13,0.597,0.009415,37.9291,0.9202,0.01183,37.3334,0.8997
100M,chip_093_355_merged.tif,0.6,2,1936961876,9,13,0.597,0.008939,38.2403,0.9215,0.011857,37.0905,0.8969
100M,chip_093_355_merged.tif,0.6,3,1457016358,9,13,0.597,0.009282,37.9619,0.9221,0.012234,36.6859,0.8966
100M,chip_093_355_merged.tif,0.6,4,1076409727,9,13,0.597,0.009617,37.6523,0.9167,0.011951,37.0062,0.8933
100M,chip_093_355_merged.tif,0.8,0,167438181,12,13,0.796,0.017943,34.4509,0.8417,0.018996,34.1918,0.8315
100M,chip_093_355_merged.tif,0.8,1,1834976311,12,13,0.796,0.016261,34.6541,0.8518,0.018005,34.2831,0.8356
100M,chip_093_355_merged.tif,0.8,2,1454369680,12,13,0.796,0.017469,34.4818,0.8476,0.017767,34.4979,0.8431
100M,chip_093_355_merged.tif,0.8,3,1073763049,12,13,0.796,0.016597,34.8491,0.8457,0.017386,34.754,0.8408
100M,chip_093_355_merged.tif,0.8,4,593817531,12,13,0.796,0.01629,34.6917,0.8482,0.016792,34.6266,0.8453
100M,chip_039_108_merged.tif,0.2,0,190877735,3,13,0.199,0.003324,42.101,0.9747,0.011812,36.2674,0.9118
100M,chip_039_108_merged.tif,0.2,1,1858415865,3,13,0.199,0.003323,41.6516,0.9725,0.011967,35.8697,0.9031
100M,chip_039_108_merged.tif,0.2,2,1477809234,3,13,0.199,0.00348,41.8911,0.9768,0.012605,36.0477,0.9172
100M,chip_039_108_merged.tif,0.2,3,997863716,3,13,0.199,0.004355,38.6499,0.9666,0.01589,32.2849,0.8753
100M,chip_039_108_merged.tif,0.2,4,617257085,3,13,0.199,0.003398,41.9723,0.9776,0.012896,35.9683,0.9194
100M,chip_039_108_merged.tif,0.4,0,30262402,6,13,0.398,0.009589,34.4407,0.9241,0.019248,30.9253,0.8509
100M,chip_039_108_merged.tif,0.4,1,1697800532,6,13,0.398,0.00776,37.361,0.9375,0.015065,34.1833,0.8827
100M,chip_039_108_merged.tif,0.4,2,1317193901,6,13,0.398,0.00685,38.3238,0.9437,0.013867,35.0351,0.8875
100M,chip_039_108_merged.tif,0.4,3,837248383,6,13,0.398,0.008488,36.0022,0.934,0.016725,32.6614,0.8734
100M,chip_039_108_merged.tif,0.4,4,456641752,6,13,0.398,0.008364,36.0113,0.9294,0.015419,33.3829,0.8675
100M,chip_039_108_merged.tif,0.6,0,1434447843,9,13,0.597,0.014839,32.6294,0.8816,0.021908,30.6358,0.8272
100M,chip_039_108_merged.tif,0.6,1,954502325,9,13,0.597,0.016249,31.9682,0.874,0.023778,29.9809,0.8215
100M,chip_039_108_merged.tif,0.6,2,573895694,9,13,0.597,0.016358,31.8633,0.8754,0.023489,29.9531,0.8282
100M,chip_039_108_merged.tif,0.6,3,93950176,9,13,0.597,0.016596,31.0694,0.8712,0.024301,29.0819,0.8177
100M,chip_039_108_merged.tif,0.6,4,1860827193,9,13,0.597,0.016447,31.3755,0.874,0.023947,29.4127,0.8217
100M,chip_039_108_merged.tif,0.8,0,951855647,12,13,0.796,0.029722,28.7024,0.7974,0.034159,27.9196,0.7792
100M,chip_039_108_merged.tif,0.8,1,471910129,12,13,0.796,0.021064,30.7077,0.8176,0.024051,29.9788,0.796
100M,chip_039_108_merged.tif,0.8,2,91303498,12,13,0.796,0.023764,30.1556,0.8112,0.026632,29.4631,0.7946
100M,chip_039_108_merged.tif,0.8,3,1758841628,12,13,0.796,0.021142,31.2463,0.8158,0.023532,30.6553,0.8002
100M,chip_039_108_merged.tif,0.8,4,1378234997,12,13,0.796,0.022653,30.123,0.8104,0.024706,29.6436,0.8011
100M,chip_214_307_merged.tif,0.2,0,151780888,3,13,0.199,0.003162,41.9878,0.9766,0.012135,35.8816,0.906
100M,chip_214_307_merged.tif,0.2,1,1819319018,3,13,0.199,0.004099,39.8813,0.9738,0.016415,33.4377,0.8933
100M,chip_214_307_merged.tif,0.2,2,1438712387,3,13,0.199,0.003126,42.4117,0.9778,0.010352,37.0894,0.9244
100M,chip_214_307_merged.tif,0.2,3,1058105756,3,13,0.199,0.005093,38.7134,0.9731,0.020318,32.2579,0.8913
100M,chip_214_307_merged.tif,0.2,4,578160238,3,13,0.199,0.00324,42.0551,0.9777,0.011861,36.2053,0.9218
100M,chip_214_307_merged.tif,0.4,0,2138649203,6,13,0.398,0.007342,37.701,0.9516,0.014505,34.4627,0.9082
100M,chip_214_307_merged.tif,0.4,1,1658703685,6,13,0.398,0.011236,33.5591,0.9288,0.022676,30.0815,0.8624
100M,chip_214_307_merged.tif,0.4,2,1278097054,6,13,0.398,0.010584,33.8443,0.9312,0.022142,30.1867,0.8608
100M,chip_214_307_merged.tif,0.4,3,798151536,6,13,0.398,0.010512,33.9586,0.9331,0.022087,30.383,0.8649
100M,chip_214_307_merged.tif,0.4,4,417544905,6,13,0.398,0.007124,38.1591,0.9539,0.014032,35.1035,0.9096
100M,chip_214_307_merged.tif,0.6,0,1395350996,9,13,0.597,0.01479,32.7047,0.9013,0.021606,30.7775,0.8591
100M,chip_214_307_merged.tif,0.6,1,915405478,9,13,0.597,0.01493,32.6588,0.896,0.018693,32.0674,0.8723
100M,chip_214_307_merged.tif,0.6,2,534798847,9,13,0.597,0.016086,32.0124,0.894,0.023844,30.0907,0.8468
100M,chip_214_307_merged.tif,0.6,3,54853329,9,13,0.597,0.016026,32.595,0.8958,0.022028,31.0033,0.8636
100M,chip_214_307_merged.tif,0.6,4,1821730346,9,13,0.597,0.015854,32.2112,0.8949,0.022123,30.4422,0.854
100M,chip_214_307_merged.tif,0.8,0,912758800,12,13,0.796,0.024825,29.7697,0.8303,0.027034,29.2515,0.814
100M,chip_214_307_merged.tif,0.8,1,432813282,12,13,0.796,0.022371,30.9221,0.8489,0.024062,30.4268,0.8382
100M,chip_214_307_merged.tif,0.8,2,52206651,12,13,0.796,0.021514,30.6837,0.8452,0.02303,30.3791,0.8373
100M,chip_214_307_merged.tif,0.8,3,1819083668,12,13,0.796,0.022936,30.4537,0.8474,0.024761,30.1091,0.8371
100M,chip_214_307_merged.tif,0.8,4,1339138150,12,13,0.796,0.022754,30.7601,0.849,0.025382,30.1523,0.8322
100M,chip_257_483_merged.tif,0.2,0,117813563,3,13,0.199,0.00395,40.9247,0.9705,0.012539,36.1931,0.9082
100M,chip_257_483_merged.tif,0.2,1,1785351693,3,13,0.199,0.003295,41.4035,0.9739,0.01256,35.7132,0.8978
100M,chip_257_483_merged.tif,0.2,2,1404745062,3,13,0.199,0.00476,38.7929,0.9652,0.017243,32.7314,0.8763
100M,chip_257_483_merged.tif,0.2,3,924799544,3,13,0.199,0.003735,40.5335,0.9729,0.013597,34.564,0.9009
100M,chip_257_483_merged.tif,0.2,4,544192913,3,13,0.199,0.003704,41.47,0.972,0.010927,37.1212,0.921
100M,chip_257_483_merged.tif,0.4,0,2005342991,6,13,0.398,0.009446,36.1352,0.9292,0.016207,33.6529,0.8784
100M,chip_257_483_merged.tif,0.4,1,1624736360,6,13,0.398,0.009288,36.4468,0.9308,0.017134,33.4665,0.8729
100M,chip_257_483_merged.tif,0.4,2,1144790842,6,13,0.398,0.009415,36.3993,0.9312,0.017003,33.6044,0.8747
100M,chip_257_483_merged.tif,0.4,3,764184211,6,13,0.398,0.007874,36.9989,0.9359,0.014507,34.2688,0.8856
100M,chip_257_483_merged.tif,0.4,4,383577580,6,13,0.398,0.007931,36.8743,0.9391,0.014013,34.3991,0.8967
100M,chip_257_483_merged.tif,0.6,0,1262044784,9,13,0.597,0.014479,33.8699,0.8807,0.018497,32.9149,0.8501
100M,chip_257_483_merged.tif,0.6,1,881438153,9,13,0.597,0.015364,33.343,0.8825,0.020434,31.8868,0.848
100M,chip_257_483_merged.tif,0.6,2,401492635,9,13,0.597,0.014455,33.451,0.877,0.019676,32.1079,0.8334
100M,chip_257_483_merged.tif,0.6,3,20886004,9,13,0.597,0.014787,33.263,0.8754,0.019839,31.8228,0.8336
100M,chip_257_483_merged.tif,0.6,4,1787763021,9,13,0.597,0.01535,33.1914,0.8756,0.019294,32.1269,0.8421
100M,chip_257_483_merged.tif,0.8,0,779452588,12,13,0.796,0.021223,31.2317,0.8037,0.023553,30.6883,0.7829
100M,chip_257_483_merged.tif,0.8,1,398845957,12,13,0.796,0.022231,30.9303,0.7979,0.024928,30.3368,0.7722
100M,chip_257_483_merged.tif,0.8,2,18239326,12,13,0.796,0.021255,31.3958,0.8105,0.022488,31.1679,0.7993
100M,chip_257_483_merged.tif,0.8,3,1685777456,12,13,0.796,0.022292,30.9272,0.7962,0.024241,30.5071,0.7788
100M,chip_257_483_merged.tif,0.8,4,1305170825,12,13,0.796,0.025593,30.0983,0.7707,0.028064,29.6533,0.7488
100M,chip_239_336_merged.tif,0.2,0,281009474,3,13,0.199,0.002799,42.6369,0.9837,0.009269,37.2113,0.9465
100M,chip_239_336_merged.tif,0.2,1,2047886491,3,13,0.199,0.003248,41.6459,0.9808,0.00902,37.8544,0.9501
100M,chip_239_336_merged.tif,0.2,2,1567940973,3,13,0.199,0.002845,42.2115,0.9805,0.009459,37.5497,0.9416
100M,chip_239_336_merged.tif,0.2,3,1187334342,3,13,0.199,0.002375,44.5437,0.987,0.008829,38.7798,0.9513
100M,chip_239_336_merged.tif,0.2,4,707388824,3,13,0.199,0.002968,41.3777,0.9814,0.009109,37.5612,0.9462
100M,chip_239_336_merged.tif,0.4,0,1462556939,6,13,0.398,0.006687,37.9274,0.9542,0.011656,35.4727,0.9202
100M,chip_239_336_merged.tif,0.4,1,982611421,6,13,0.398,0.005706,39.0103,0.962,0.009684,36.3788,0.9379
100M,chip_239_336_merged.tif,0.4,2,602004790,6,13,0.398,0.00649,38.1546,0.9606,0.011012,36.6218,0.9342
100M,chip_239_336_merged.tif,0.4,3,122059272,6,13,0.398,0.005974,38.9008,0.96,0.010489,36.4951,0.9326
100M,chip_239_336_merged.tif,0.4,4,1888936289,6,13,0.398,0.005901,38.5821,0.9616,0.010691,36.1627,0.9302
100M,chip_239_336_merged.tif,0.6,0,719258732,9,13,0.597,0.01118,33.4882,0.9141,0.014726,31.971,0.8945
100M,chip_239_336_merged.tif,0.6,1,239313214,9,13,0.597,0.009852,35.8656,0.9274,0.012283,34.9739,0.9141
100M,chip_239_336_merged.tif,0.6,2,2006190231,9,13,0.597,0.010902,35.172,0.9153,0.014629,33.7076,0.8837
100M,chip_239_336_merged.tif,0.6,3,1526244713,9,13,0.597,0.010702,35.0244,0.919,0.014004,33.6246,0.8943
100M,chip_239_336_merged.tif,0.6,4,1145638082,9,13,0.597,0.009878,36.0209,0.9279,0.013431,34.556,0.9
100M,chip_239_336_merged.tif,0.8,0,236666536,12,13,0.796,0.018598,30.8188,0.8397,0.019851,30.5994,0.8354
100M,chip_239_336_merged.tif,0.8,1,1904204666,12,13,0.796,0.018812,30.5736,0.8229,0.021066,29.9544,0.7997
100M,chip_239_336_merged.tif,0.8,2,1523598035,12,13,0.796,0.020539,29.8956,0.8192,0.021169,29.7733,0.8156
100M,chip_239_336_merged.tif,0.8,3,1142991404,12,13,0.796,0.019443,30.8011,0.8256,0.021606,30.1772,0.8016
100M,chip_239_336_merged.tif,0.8,4,663045886,12,13,0.796,0.018199,31.4402,0.8378,0.019958,31.3426,0.8254
100M,chip_094_329_merged.tif,0.2,0,1870864266,3,13,0.199,0.004212,39.7846,0.9664,0.01566,33.6535,0.8724
100M,chip_094_329_merged.tif,0.2,1,1390918748,3,13,0.199,0.004485,40.2067,0.9668,0.015808,34.3085,0.8843
100M,chip_094_329_merged.tif,0.2,2,1010312117,3,13,0.199,0.003996,40.037,0.9688,0.015522,33.7766,0.8775
100M,chip_094_329_merged.tif,0.2,3,530366599,3,13,0.199,0.004073,40.8007,0.9644,0.014851,34.9624,0.8621
100M,chip_094_329_merged.tif,0.2,4,149759968,3,13,0.199,0.004474,39.5266,0.9648,0.015404,33.5051,0.8742
100M,chip_094_329_merged.tif,0.4,0,1610910046,6,13,0.398,0.009165,37.1419,0.9186,0.016421,34.2637,0.8499
100M,chip_094_329_merged.tif,0.4,1,1230303415,6,13,0.398,0.008805,36.8989,0.9271,0.015747,34.2403,0.879
100M,chip_094_329_merged.tif,0.4,2,849696784,6,13,0.398,0.011287,34.959,0.9106,0.021396,31.7249,0.8332
100M,chip_094_329_merged.tif,0.4,3,369751266,6,13,0.398,0.009168,36.9926,0.926,0.015358,34.6944,0.8766
100M,chip_094_329_merged.tif,0.4,4,2136628283,6,13,0.398,0.008845,36.8241,0.9234,0.016186,34.1461,0.8575
100M,chip_094_329_merged.tif,0.6,0,966950726,9,13,0.597,0.015422,33.6658,0.8542,0.019887,32.5661,0.8137
100M,chip_094_329_merged.tif,0.6,1,487005208,9,13,0.597,0.015157,33.668,0.8639,0.020883,32.123,0.8177
100M,chip_094_329_merged.tif,0.6,2,106398577,9,13,0.597,0.015742,33.5862,0.8583,0.022119,31.8484,0.8011
100M,chip_094_329_merged.tif,0.6,3,1773936707,9,13,0.597,0.014522,34.0949,0.863,0.019579,32.7588,0.8169
100M,chip_094_329_merged.tif,0.6,4,1393330076,9,13,0.597,0.015567,33.6583,0.8583,0.01943,32.5463,0.8256
100M,chip_094_329_merged.tif,0.8,0,484358530,12,13,0.796,0.022965,31.5746,0.7782,0.024898,31.1689,0.7623
100M,chip_094_329_merged.tif,0.8,1,4413012,12,13,0.796,0.02253,31.52,0.781,0.024464,31.1181,0.7657
100M,chip_094_329_merged.tif,0.8,2,1771290029,12,13,0.796,0.027053,30.6763,0.7633,0.029928,30.1572,0.7447
100M,chip_094_329_merged.tif,0.8,3,1291344511,12,13,0.796,0.023238,31.4155,0.7753,0.024694,31.1932,0.7658
100M,chip_094_329_merged.tif,0.8,4,910737880,12,13,0.796,0.023328,31.4666,0.7818,0.024457,31.1973,0.77
100M,chip_232_596_merged.tif,0.2,0,810649575,3,13,0.199,0.003132,42.0392,0.9784,0.010982,36.3281,0.9193
100M,chip_232_596_merged.tif,0.2,1,430042944,3,13,0.199,0.003626,41.2496,0.9753,0.012363,35.6236,0.9141
100M,chip_232_596_merged.tif,0.2,2,2097581074,3,13,0.199,0.003167,42.1264,0.9779,0.010893,36.5104,0.9233
100M,chip_232_596_merged.tif,0.2,3,1716974443,3,13,0.199,0.003581,41.3879,0.9753,0.010938,36.4396,0.9201
100M,chip_232_596_merged.tif,0.2,4,1336367812,3,13,0.199,0.0033,41.703,0.9782,0.011277,36.1267,0.9215
100M,chip_232_596_merged.tif,0.4,0,650034242,6,13,0.398,0.007243,37.2245,0.9495,0.014204,33.9948,0.9013
100M,chip_232_596_merged.tif,0.4,1,269427611,6,13,0.398,0.0086,35.4562,0.9426,0.015531,32.4138,0.9039
100M,chip_232_596_merged.tif,0.4,2,1936965741,6,13,0.398,0.007468,37.7467,0.9517,0.013902,34.8856,0.9119
100M,chip_232_596_merged.tif,0.4,3,1556359110,6,13,0.398,0.007638,37.6116,0.9477,0.01318,35.0851,0.9093
100M,chip_232_596_merged.tif,0.4,4,1076413592,6,13,0.398,0.008558,36.9573,0.9437,0.015877,34.1254,0.8963
100M,chip_232_596_merged.tif,0.6,0,2054219683,9,13,0.597,0.014121,33.0662,0.8967,0.019087,31.7657,0.8618
100M,chip_232_596_merged.tif,0.6,1,1673613052,9,13,0.597,0.013342,33.5503,0.9022,0.017693,32.1062,0.8696
100M,chip_232_596_merged.tif,0.6,2,1193667534,9,13,0.597,0.012894,34.1515,0.9023,0.016591,33.3231,0.8768
100M,chip_232_596_merged.tif,0.6,3,813060903,9,13,0.597,0.012873,33.7145,0.9059,0.017266,32.8077,0.8732
100M,chip_232_596_merged.tif,0.6,4,333115385,9,13,0.597,0.013013,34.2259,0.9075,0.017152,32.9694,0.8799
100M,chip_232_596_merged.tif,0.8,0,1571627487,12,13,0.796,0.022664,30.4491,0.8129,0.02478,30.1662,0.7984
100M,chip_232_596_merged.tif,0.8,1,1191020856,12,13,0.796,0.022471,29.8905,0.8135,0.02525,29.2698,0.7978
100M,chip_232_596_merged.tif,0.8,2,711075338,12,13,0.796,0.021295,30.6483,0.8201,0.022263,30.7917,0.8089
100M,chip_232_596_merged.tif,0.8,3,330468707,12,13,0.796,0.022532,30.558,0.8238,0.023919,30.427,0.8133
100M,chip_232_596_merged.tif,0.8,4,2097345724,12,13,0.796,0.022741,30.2309,0.8157,0.024814,29.8984,0.8014
100M,chip_136_485_merged.tif,0.2,0,341705292,3,13,0.199,0.003282,42.1313,0.9806,0.011708,36.3634,0.9263
100M,chip_136_485_merged.tif,0.2,1,2108582309,3,13,0.199,0.003893,40.9046,0.9769,0.012638,35.7722,0.9212
100M,chip_136_485_merged.tif,0.2,2,1628636791,3,13,0.199,0.003226,42.4806,0.9805,0.010282,37.2136,0.9394
100M,chip_136_485_merged.tif,0.2,3,1248030160,3,13,0.199,0.003275,40.7381,0.9787,0.010874,35.0283,0.929
100M,chip_136_485_merged.tif,0.2,4,768084642,3,13,0.199,0.003435,41.8449,0.9776,0.011682,36.2942,0.9217
100M,chip_136_485_merged.tif,0.4,0,1523252757,6,13,0.398,0.006868,37.4819,0.9508,0.01325,34.2912,0.9033
100M,chip_136_485_merged.tif,0.4,1,1043307239,6,13,0.398,0.006852,37.739,0.9513,0.012357,35.2417,0.9135
100M,chip_136_485_merged.tif,0.4,2,662700608,6,13,0.398,0.007079,37.6516,0.9512,0.012836,34.6091,0.9102
100M,chip_136_485_merged.tif,0.4,3,182755090,6,13,0.398,0.006704,37.9229,0.9552,0.012686,34.8912,0.916
