chip_idx,backbone,mask_ratio,mae,psnr,ssim,masked_mae,masked_psnr,masked_ssim,time_sec
414,300M,0.1,0.001171,45.4016,0.994484,0.010929,35.7013,0.945093,0.08
414,300M,0.2,0.002045,41.1425,0.988579,0.012526,33.2714,0.917512,0.08
414,300M,0.3,0.004664,37.3465,0.970376,0.013443,32.749,0.903726,0.11
414,300M,0.4,0.005259,36.4676,0.965234,0.013214,32.4659,0.900615,0.12
414,300M,0.5,0.007915,33.2952,0.945021,0.015513,30.3726,0.879506,0.13
414,300M,0.6,0.010348,32.8724,0.923264,0.016762,30.7777,0.858366,0.15
414,300M,0.7,0.01654,29.1328,0.852024,0.024746,27.383,0.75894,0.16
414,300M,0.8,0.02423,26.9751,0.783351,0.029682,26.0937,0.714489,0.18
414,300M,0.9,0.038026,24.2047,0.668151,0.042347,23.7373,0.608408,0.19
415,300M,0.1,0.001037,45.7903,0.991818,0.00968,36.0899,0.914,0.08
415,300M,0.2,0.001899,42.2838,0.984446,0.011276,34.5464,0.896216,0.09
415,300M,0.3,0.003696,39.4087,0.967059,0.011877,34.3395,0.884233,0.11
415,300M,0.4,0.004944,38.3652,0.958255,0.011674,34.6334,0.890289,0.12
415,300M,0.5,0.007149,35.7719,0.933101,0.014012,32.8493,0.851609,0.14
415,300M,0.6,0.009845,33.9581,0.907965,0.015688,31.9346,0.837007,0.15
415,300M,0.7,0.011999,32.95,0.87736,0.016798,31.4887,0.812,0.17
415,300M,0.8,0.015628,31.5698,0.839782,0.018907,30.7424,0.794279,0.18
415,300M,0.9,0.021724,29.3198,0.759311,0.02447,28.8027,0.721018,0.19
416,300M,0.1,0.000738,48.9133,0.994568,0.007231,39.001,0.943398,0.07
416,300M,0.2,0.001487,44.7759,0.989098,0.008094,37.4164,0.935014,0.09
416,300M,0.3,0.002348,42.7863,0.981932,0.008522,37.1877,0.925933,0.1
416,300M,0.4,0.00418,38.9252,0.965843,0.010504,34.9236,0.901937,0.12
416,300M,0.5,0.005273,38.1394,0.956055,0.010334,35.2169,0.907342,0.14
416,300M,0.6,0.008406,35.0123,0.925496,0.013288,33.0239,0.875418,0.15
416,300M,0.7,0.009403,34.5596,0.918784,0.013355,33.0358,0.874088,0.16
416,300M,0.8,0.011052,33.6444,0.899048,0.014837,32.3654,0.855989,0.17
416,300M,0.9,0.017968,30.5582,0.845395,0.02024,30.0411,0.81926,0.19
417,300M,0.1,0.000375,55.4373,0.998161,0.004081,45.0674,0.981576,0.07
417,300M,0.2,0.000648,51.9926,0.996654,0.003737,44.3849,0.980749,0.09
417,300M,0.3,0.001171,49.7372,0.99436,0.003958,44.4489,0.980649,0.1
417,300M,0.4,0.00169,46.9368,0.989742,0.004476,42.7065,0.969849,0.12
417,300M,0.5,0.002186,45.7845,0.986876,0.004417,42.7297,0.970593,0.13
417,300M,0.6,0.003886,41.7316,0.972211,0.006193,39.7081,0.9524,0.15
417,300M,0.7,0.004994,40.007,0.961586,0.007359,38.3229,0.935886,0.16
417,300M,0.8,0.007322,37.4021,0.938685,0.009026,36.4935,0.919327,0.18
417,300M,0.9,0.01019,35.9145,0.91676,0.011479,35.3974,0.90103,0.19
418,300M,0.1,0.001396,42.4905,0.988559,0.016091,31.8725,0.847558,0.07
418,300M,0.2,0.003392,38.8952,0.972508,0.016213,32.1005,0.845445,0.09
418,300M,0.3,0.005318,36.3751,0.954624,0.018287,31.0113,0.827865,0.1
418,300M,0.4,0.007985,34.4428,0.930735,0.01981,30.4965,0.802277,0.12
418,300M,0.5,0.011932,32.1574,0.885778,0.022487,29.4052,0.753639,0.14
418,300M,0.6,0.015658,30.473,0.845233,0.025156,28.4141,0.731667,0.15
418,300M,0.7,0.017953,29.4868,0.812608,0.026259,27.8352,0.700443,0.16
418,300M,0.8,0.026259,27.1005,0.729271,0.031576,26.2998,0.656058,0.18
418,300M,0.9,0.032284,25.6406,0.647773,0.036789,25.0733,0.590527,0.19
419,300M,0.1,0.001636,42.2079,0.987648,0.013357,33.0875,0.883991,0.08
419,300M,0.2,0.002298,41.5374,0.980384,0.012175,34.2969,0.885051,0.09
419,300M,0.3,0.004486,38.0361,0.964345,0.013321,33.309,0.88092,0.11
419,300M,0.4,0.004791,37.8638,0.960259,0.01269,33.6336,0.880521,0.11
419,300M,0.5,0.007544,34.8221,0.934318,0.015731,31.6308,0.842085,0.13
419,300M,0.6,0.010785,32.5502,0.894909,0.018707,30.1584,0.80186,0.15
419,300M,0.7,0.013507,31.8081,0.872577,0.019046,30.3156,0.806538,0.17
419,300M,0.8,0.018867,29.6621,0.815429,0.024012,28.6147,0.75003,0.18
419,300M,0.9,0.026389,27.6407,0.743093,0.029556,27.1485,0.698757,0.19
420,300M,0.1,0.000915,45.1443,0.993893,0.011957,33.9826,0.911803,0.07
420,300M,0.2,0.00258,40.6746,0.981012,0.011761,34.0868,0.904139,0.09
420,300M,0.3,0.003922,38.2822,0.970192,0.01303,33.0681,0.888578,0.11
420,300M,0.4,0.004906,36.3552,0.956721,0.013936,31.8211,0.863279,0.11
420,300M,0.5,0.007818,34.5979,0.93233,0.014593,31.8872,0.867872,0.14
420,300M,0.6,0.009834,32.6808,0.906934,0.017365,30.2115,0.820952,0.14
420,300M,0.7,0.014019,30.5695,0.867084,0.020057,29.0141,0.79866,0.16
420,300M,0.8,0.017201,30.0003,0.830605,0.021893,28.9529,0.770036,0.18
420,300M,0.9,0.023973,27.5984,0.755756,0.027478,27.0058,0.71096,0.19
421,300M,0.1,0.000973,45.728,0.992938,0.009536,35.8158,0.916364,0.07
421,300M,0.2,0.001655,43.9635,0.988463,0.007913,37.1688,0.93839,0.09
421,300M,0.3,0.003739,39.3919,0.971246,0.010038,35.1025,0.915509,0.12
421,300M,0.4,0.004485,38.4238,0.961715,0.010343,34.7954,0.899162,0.12
421,300M,0.5,0.005226,37.3018,0.952871,0.011639,33.824,0.881746,0.13
421,300M,0.6,0.007166,35.4098,0.929174,0.01325,32.7403,0.851129,0.14
421,300M,0.7,0.009959,33.7776,0.900823,0.014353,32.1905,0.839976,0.16
421,300M,0.8,0.013764,31.5245,0.856423,0.017517,30.4772,0.802747,0.18
421,300M,0.9,0.021697,28.3407,0.768999,0.023891,27.9223,0.736437,0.2
422,300M,0.1,0.000744,49.1026,0.996491,0.006943,39.4022,0.968099,0.07
422,300M,0.2,0.00133,46.983,0.993383,0.00636,40.1883,0.965968,0.09
422,300M,0.3,0.002405,42.6216,0.985772,0.008127,37.3333,0.950875,0.1
422,300M,0.4,0.002981,41.1097,0.982204,0.008346,36.6381,0.942568,0.11
422,300M,0.5,0.0052,37.4585,0.962781,0.010401,34.4482,0.916049,0.13
422,300M,0.6,0.007345,35.5995,0.939754,0.011997,33.4688,0.890511,0.15
422,300M,0.7,0.010168,33.3737,0.913844,0.014441,31.8499,0.863378,0.16
422,300M,0.8,0.015353,30.4056,0.858523,0.019797,29.3015,0.801059,0.17
422,300M,0.9,0.026879,27.2169,0.756689,0.029268,26.8471,0.726382,0.2
423,300M,0.1,0.001025,46.7672,0.993398,0.009129,37.2689,0.936117,0.08
423,300M,0.2,0.001408,45.2685,0.989112,0.008905,37.2595,0.920409,0.08
423,300M,0.3,0.002707,42.2463,0.979378,0.00931,36.8825,0.920508,0.1
423,300M,0.4,0.004336,39.3079,0.961557,0.011037,35.2503,0.886287,0.12
423,300M,0.5,0.00623,37.2857,0.942381,0.01163,34.575,0.879035,0.14
423,300M,0.6,0.009477,34.5137,0.907741,0.014512,32.6633,0.843466,0.16
423,300M,0.7,0.011806,33.26,0.86894,0.016296,31.8603,0.801104,0.19
423,300M,0.8,0.015204,31.5587,0.823611,0.019226,30.5395,0.756713,0.18
423,300M,0.9,0.020675,29.9936,0.751684,0.022895,29.5508,0.709326,0.2
424,300M,0.1,0.00068,48.2026,0.995954,0.008886,37.0409,0.940132,0.07
424,300M,0.2,0.001954,42.2225,0.986155,0.01008,35.0978,0.923039,0.09
424,300M,0.3,0.003266,39.8742,0.978171,0.01164,34.3553,0.917377,0.1
424,300M,0.4,0.004674,37.937,0.968569,0.011897,33.8794,0.908698,0.12
424,300M,0.5,0.006746,35.9837,0.949344,0.012963,33.1471,0.889278,0.14
424,300M,0.6,0.008138,34.574,0.933955,0.014907,31.9453,0.865226,0.14
424,300M,0.7,0.012638,31.8788,0.896964,0.01808,30.3235,0.835621,0.17
424,300M,0.8,0.016605,30.1776,0.858137,0.02073,29.2141,0.805542,0.18
424,300M,0.9,0.027814,26.7892,0.746624,0.0308,26.3464,0.71343,0.2
425,300M,0.1,0.001039,46.769,0.993129,0.009254,37.2707,0.931481,0.08
425,300M,0.2,0.00216,42.6822,0.984768,0.010327,35.8874,0.9255,0.09
425,300M,0.3,0.002921,41.6336,0.98072,0.010045,36.2697,0.927337,0.11
425,300M,0.4,0.00435,38.9052,0.966618,0.011219,34.7908,0.910719,0.12
425,300M,0.5,0.006797,36.6468,0.951305,0.012335,34.0584,0.903638,0.14
425,300M,0.6,0.009283,34.1278,0.927466,0.015162,31.9971,0.872768,0.15
425,300M,0.7,0.013618,31.9446,0.891848,0.017913,30.7539,0.842114,0.17
425,300M,0.8,0.018301,30.0383,0.849653,0.022142,29.2109,0.809752,0.18
425,300M,0.9,0.028199,27.2694,0.771866,0.031226,26.8266,0.735461,0.19
426,300M,0.1,0.000622,49.2877,0.996213,0.008131,38.1261,0.943221,0.07
426,300M,0.2,0.001334,46.3016,0.991571,0.006879,39.1769,0.950628,0.09
426,300M,0.3,0.002276,42.9164,0.985178,0.007827,37.5526,0.943158,0.1
426,300M,0.4,0.003082,42.7791,0.980539,0.007646,38.8328,0.94635,0.12
426,300M,0.5,0.004876,38.9233,0.966316,0.009853,35.8684,0.921127,0.13
426,300M,0.6,0.006632,37.284,0.953786,0.010832,35.1532,0.918845,0.15
426,300M,0.7,0.008345,36.1419,0.945848,0.0116,34.7115,0.918247,0.17
426,300M,0.8,0.012516,33.3329,0.914882,0.015725,32.3416,0.889379,0.18
426,300M,0.9,0.020382,29.7228,0.869533,0.02195,29.401,0.860636,0.2
427,300M,0.1,0.000597,49.765,0.996204,0.007806,38.6034,0.949008,0.07
427,300M,0.2,0.00171,44.966,0.989094,0.00745,38.5756,0.947993,0.1
427,300M,0.3,0.002877,40.9984,0.978253,0.009723,35.7102,0.918326,0.11
427,300M,0.4,0.004636,38.1388,0.959834,0.011503,34.1925,0.887674,0.12
427,300M,0.5,0.005514,37.8777,0.953508,0.010595,35.0412,0.898027,0.14
427,300M,0.6,0.006971,36.4892,0.935035,0.011985,34.1357,0.868683,0.15
427,300M,0.7,0.010256,34.2769,0.899953,0.014256,32.8465,0.84632,0.17
427,300M,0.8,0.015184,31.6048,0.838865,0.018835,30.6688,0.785085,0.18
427,300M,0.9,0.021058,30.0056,0.770292,0.023451,29.5382,0.73043,0.19
428,300M,0.1,0.000583,49.8763,0.996031,0.008166,38.4151,0.939634,0.07
428,300M,0.2,0.001651,44.7353,0.986965,0.009243,37.2534,0.919772,0.09
428,300M,0.3,0.002847,41.6342,0.977331,0.010334,36.0356,0.906976,0.1
428,300M,0.4,0.004453,38.4916,0.962472,0.011956,34.2022,0.88648,0.12
428,300M,0.5,0.006235,37.0043,0.941598,0.013002,33.813,0.867126,0.13
428,300M,0.6,0.00823,35.631,0.91873,0.013555,33.4639,0.850213,0.15
428,300M,0.7,0.012378,32.8423,0.865565,0.017329,31.381,0.798508,0.17
428,300M,0.8,0.014859,31.8401,0.838394,0.018911,30.7928,0.781557,0.18
428,300M,0.9,0.019646,30.1346,0.771761,0.021878,29.6671,0.736888,0.2
429,300M,0.1,0.001107,45.9124,0.992161,0.012055,35.5426,0.916379,0.07
429,300M,0.2,0.00353,38.4813,0.977481,0.014723,32.2797,0.894489,0.1
429,300M,0.3,0.004715,38.3391,0.969419,0.013015,33.9291,0.909052,0.11
429,300M,0.4,0.006784,35.0738,0.949718,0.016416,31.2361,0.864562,0.12
429,300M,0.5,0.008574,33.6959,0.931256,0.019097,30.2181,0.830494,0.13
429,300M,0.6,0.011204,32.5321,0.907312,0.019607,30.1017,0.81602,0.14
429,300M,0.7,0.014008,31.6732,0.85961,0.0208,29.9564,0.769253,0.16
429,300M,0.8,0.02117,28.9427,0.797206,0.026944,27.8953,0.71666,0.18
429,300M,0.9,0.030504,26.4102,0.674481,0.034164,25.918,0.619879,0.19
430,300M,0.1,0.000729,47.1953,0.99433,0.010203,35.734,0.914494,0.07
430,300M,0.2,0.002107,42.3354,0.98632,0.010588,35.3235,0.924761,0.09
430,300M,0.3,0.00322,40.0364,0.975652,0.011689,34.4378,0.897831,0.1
430,300M,0.4,0.004941,37.6448,0.958716,0.012259,33.6985,0.881681,0.12
430,300M,0.5,0.00705,35.6635,0.939137,0.014858,32.4258,0.857061,0.13
430,300M,0.6,0.010105,33.0081,0.904338,0.017684,30.5777,0.813673,0.14
430,300M,0.7,0.015095,31.3438,0.854393,0.019991,30.1239,0.787991,0.17
430,300M,0.8,0.019425,29.4544,0.812423,0.024251,28.4908,0.746668,0.18
430,300M,0.9,0.030071,26.5165,0.712611,0.032927,26.1224,0.671135,0.2
431,300M,0.1,0.001271,44.5854,0.992484,0.010833,35.2802,0.920502,0.08
431,300M,0.2,0.001892,43.3827,0.989986,0.009272,36.4807,0.944706,0.09
431,300M,0.3,0.003442,38.6094,0.97791,0.011434,33.3954,0.914302,0.11
431,300M,0.4,0.00497,36.7817,0.966004,0.012817,32.6673,0.898907,0.12
431,300M,0.5,0.006986,35.3204,0.946153,0.013558,32.4411,0.87849,0.14
431,300M,0.6,0.010301,32.8121,0.912498,0.016549,30.7532,0.83921,0.15
431,300M,0.7,0.014818,30.3704,0.866362,0.021837,28.6864,0.768823,0.16
431,300M,0.8,0.019385,29.0048,0.8038,0.0236,28.1505,0.738476,0.18
431,300M,0.9,0.027495,26.9669,0.712821,0.030275,26.5486,0.662645,0.2
432,300M,0.1,0.000703,48.2535,0.994998,0.009186,37.0919,0.93093,0.07
432,300M,0.2,0.001837,44.1425,0.985992,0.009004,37.2405,0.925753,0.09
432,300M,0.3,0.003064,41.464,0.977226,0.009238,36.6705,0.923502,0.11
432,300M,0.4,0.004215,39.39,0.967291,0.010728,35.3323,0.908873,0.12
432,300M,0.5,0.005525,37.561,0.954866,0.011899,34.2289,0.89522,0.13
432,300M,0.6,0.007791,36.1666,0.933241,0.012941,33.9629,0.877573,0.15
432,300M,0.7,0.010638,33.8471,0.902586,0.015445,32.2278,0.849481,0.16
432,300M,0.8,0.01585,31.1556,0.851425,0.019787,30.1921,0.801447,0.18
432,300M,0.9,0.023364,28.3766,0.787017,0.02647,27.8345,0.754619,0.19
433,300M,0.1,0.000828,49.2499,0.995413,0.00676,40.1294,0.960359,0.08
433,300M,0.2,0.001485,46.9333,0.992178,0.006467,40.5429,0.964027,0.1
433,300M,0.3,0.00207,44.6042,0.988138,0.007245,39.1635,0.953121,0.1
433,300M,0.4,0.003718,40.9467,0.974635,0.008574,37.3183,0.931465,0.12
433,300M,0.5,0.004724,38.9939,0.96253,0.009956,35.7562,0.911876,0.13
433,300M,0.6,0.006592,37.2825,0.942818,0.011235,34.9669,0.891559,0.15
433,300M,0.7,0.008613,35.7193,0.923447,0.012322,34.1639,0.877711,0.16
433,300M,0.8,0.013023,32.8275,0.871749,0.017247,31.6076,0.816094,0.17
433,300M,0.9,0.019724,30.3249,0.80968,0.022218,29.8078,0.776665,0.19
434,300M,0.1,0.001904,42.6918,0.989276,0.012039,34.6829,0.929292,0.08
434,300M,0.2,0.003026,40.4043,0.983577,0.013179,34.0138,0.921666,0.09
434,300M,0.3,0.004222,38.355,0.974041,0.014516,32.9912,0.90151,0.1
434,300M,0.4,0.007158,35.2329,0.95219,0.016701,31.5531,0.869326,0.12
434,300M,0.5,0.008852,33.9783,0.940653,0.018262,30.8329,0.85846,0.13
434,300M,0.6,0.01562,29.3544,0.8758,0.026166,27.1137,0.7683,0.15
434,300M,0.7,0.020425,28.2175,0.825764,0.029009,26.6937,0.722252,0.16
434,300M,0.8,0.028017,26.4322,0.760323,0.036609,25.2705,0.657507,0.17
434,300M,0.9,0.044366,23.2821,0.623684,0.048852,22.8637,0.558007,0.2
435,300M,0.1,0.000896,47.4288,0.995127,0.008359,37.7285,0.950972,0.08
435,300M,0.2,0.002001,43.4758,0.986607,0.009337,36.7857,0.936145,0.09
435,300M,0.3,0.00357,39.7817,0.97573,0.010601,35.0546,0.921554,0.11
435,300M,0.4,0.004379,38.5311,0.968753,0.011146,34.4735,0.91455,0.12
435,300M,0.5,0.005835,37.1743,0.956625,0.012432,33.8896,0.898909,0.13
435,300M,0.6,0.009361,33.1167,0.916965,0.01653,30.6473,0.83279,0.15
435,300M,0.7,0.012908,31.4381,0.886395,0.018741,29.8189,0.815375,0.16
435,300M,0.8,0.019981,28.6251,0.815557,0.024325,27.7708,0.758787,0.18
435,300M,0.9,0.028265,26.5778,0.729616,0.032023,26.0357,0.680539,0.19
436,300M,0.1,0.000431,50.2705,0.997244,0.006505,38.4874,0.944555,0.07
436,300M,0.2,0.001497,45.5583,0.990756,0.00587,39.6254,0.958993,0.1
436,300M,0.3,0.001612,45.2981,0.989749,0.006077,39.5355,0.953913,0.1
436,300M,0.4,0.002442,41.6285,0.98236,0.007363,36.8351,0.932458,0.11
436,300M,0.5,0.003515,40.5403,0.973092,0.007252,37.395,0.934568,0.13
436,300M,0.6,0.005935,36.9522,0.945422,0.010028,34.6743,0.892743,0.15
436,300M,0.7,0.008715,34.2093,0.919834,0.01178,32.9004,0.876936,0.17
436,300M,0.8,0.011072,33.5621,0.885025,0.013649,32.6535,0.845971,0.18
436,300M,0.9,0.017196,30.6072,0.821761,0.01926,30.1151,0.791517,0.19
437,300M,0.1,0.001062,44.2205,0.990596,0.013875,33.0588,0.862621,0.07
437,300M,0.2,0.002772,40.7362,0.976917,0.011812,34.4412,0.889885,0.1
437,300M,0.3,0.004324,38.3446,0.964454,0.013039,33.5512,0.878487,0.11
437,300M,0.4,0.005731,36.4645,0.950335,0.014781,32.3501,0.859859,0.12
437,300M,0.5,0.0085,34.253,0.921504,0.016019,31.5008,0.84211,0.14
437,300M,0.6,0.01085,32.2599,0.895432,0.019158,29.7906,0.804875,0.14
437,300M,0.7,0.015037,30.7434,0.850686,0.020755,29.3437,0.776003,0.17
437,300M,0.8,0.017973,30.0298,0.808546,0.023485,28.8682,0.732313,0.17
437,300M,0.9,0.027,27.4412,0.713193,0.02973,27.0228,0.674928,0.2
438,300M,0.1,0.001241,44.6848,0.990354,0.012163,34.7726,0.899869,0.07
438,300M,0.2,0.002928,39.9223,0.975319,0.013996,33.1276,0.861665,0.09
438,300M,0.3,0.003672,39.1781,0.969367,0.013087,33.6592,0.874693,0.1
438,300M,0.4,0.006289,35.7689,0.944648,0.016218,31.6545,0.838341,0.12
438,300M,0.5,0.008116,34.9271,0.924478,0.016571,31.8273,0.828589,0.13
438,300M,0.6,0.010732,33.1017,0.898448,0.018614,30.7099,0.80101,0.14
438,300M,0.7,0.014706,31.6238,0.855008,0.020157,30.2546,0.782799,0.17
438,300M,0.8,0.020439,29.5584,0.795564,0.024882,28.7041,0.735919,0.18
438,300M,0.9,0.028671,27.4258,0.701847,0.032111,26.9336,0.652677,0.19
439,300M,0.1,0.001306,43.9276,0.991353,0.014226,33.5577,0.891998,0.07
439,300M,0.2,0.003703,38.375,0.977198,0.01728,31.685,0.883083,0.09
439,300M,0.3,0.00549,35.9861,0.962923,0.018239,30.7721,0.860166,0.11
439,300M,0.4,0.008176,33.8271,0.936504,0.019544,30.0427,0.82872,0.12
439,300M,0.5,0.011849,31.6163,0.909565,0.021704,28.9876,0.809401,0.14
439,300M,0.6,0.015387,29.9495,0.880964,0.024127,27.996,0.793072,0.15
439,300M,0.7,0.020188,27.9641,0.833297,0.029976,26.2473,0.721265,0.16
439,300M,0.8,0.02808,26.0554,0.748478,0.03528,25.0641,0.649676,0.18
439,300M,0.9,0.040684,23.9045,0.627977,0.045307,23.437,0.566421,0.19
440,300M,0.1,0.001206,45.3076,0.990841,0.010276,36.0024,0.9115,0.08
440,300M,0.2,0.001934,43.4612,0.986418,0.010529,36.1017,0.921168,0.09
440,300M,0.3,0.004138,38.9372,0.96915,0.012478,34.1438,0.899998,0.11
440,300M,0.4,0.005801,36.4384,0.95329,0.014213,32.5467,0.870457,0.12
440,300M,0.5,0.007971,34.8506,0.930678,0.015169,32.0564,0.856806,0.14
440,300M,0.6,0.010165,32.9207,0.900719,0.017789,30.4904,0.802704,0.14
440,300M,0.7,0.015033,30.9122,0.847827,0.021507,29.3569,0.761688,0.16
440,300M,0.8,0.020142,29.0618,0.789059,0.024986,28.1258,0.718845,0.18
440,300M,0.9,0.029855,26.7089,0.689213,0.03363,26.1919,0.630661,0.19
441,300M,0.1,0.001699,41.9169,0.986958,0.013322,32.9737,0.897353,0.08
441,300M,0.2,0.002747,40.4998,0.978112,0.011963,34.1094,0.901587,0.09
441,300M,0.3,0.003324,40.1417,0.975531,0.011633,34.701,0.906228,0.1
441,300M,0.4,0.006037,36.2835,0.951467,0.013758,32.706,0.872831,0.12
441,300M,0.5,0.007889,34.755,0.93361,0.015463,31.8324,0.85727,0.13
441,300M,0.6,0.009805,33.2936,0.910588,0.016015,31.1629,0.840012,0.15
441,300M,0.7,0.014306,31.4844,0.861787,0.019886,30.0541,0.789415,0.17
441,300M,0.8,0.021654,28.1878,0.809348,0.027033,27.2242,0.740413,0.18
441,300M,0.9,0.028927,26.2326,0.717704,0.032214,25.7651,0.682209,0.19
442,300M,0.1,0.001174,44.2459,0.991516,0.014384,33.3645,0.889952,0.07
442,300M,0.2,0.002944,40.2034,0.979764,0.014076,33.4087,0.896711,0.09
442,300M,0.3,0.003767,39.3478,0.97197,0.013184,33.9071,0.889925,0.1
442,300M,0.4,0.006233,36.1415,0.954919,0.015865,32.0839,0.877337,0.12
442,300M,0.5,0.008088,34.1027,0.933837,0.01742,30.7705,0.843751,0.13
442,300M,0.6,0.012502,31.4366,0.896907,0.020944,29.1959,0.809908,0.15
442,300M,0.7,0.017258,29.5304,0.857745,0.025625,27.8135,0.768657,0.16
442,300M,0.8,0.02291,27.4796,0.798949,0.030136,26.2889,0.714141,0.17
442,300M,0.9,0.033385,25.2575,0.694754,0.037606,24.7404,0.639819,0.19
443,300M,0.1,0.000687,49.6394,0.995422,0.007481,39.2696,0.952877,0.07
443,300M,0.2,0.00148,45.8581,0.991182,0.007438,38.8462,0.953964,0.09
443,300M,0.3,0.002438,42.8446,0.983372,0.008382,37.4808,0.937631,0.1
443,300M,0.4,0.003926,40.1237,0.976035,0.009865,36.122,0.931891,0.12
443,300M,0.5,0.005916,37.0863,0.962543,0.011149,34.334,0.925084,0.14
443,300M,0.6,0.005927,38.0734,0.954139,0.010756,35.4851,0.913238,0.14
443,300M,0.7,0.008875,35.514,0.933975,0.012605,33.9902,0.898499,0.16
443,300M,0.8,0.01357,32.0438,0.899153,0.017498,30.9397,0.860724,0.17
443,300M,0.9,0.032072,25.8068,0.788239,0.03473,25.4611,0.765535,0.2
444,300M,0.1,0.001152,45.3447,0.991539,0.011293,35.4325,0.901543,0.07
444,300M,0.2,0.002079,41.895,0.985077,0.011987,34.2873,0.900558,0.09
444,300M,0.3,0.003579,39.3236,0.971526,0.013754,33.4768,0.87762,0.1
444,300M,0.4,0.006132,36.6614,0.953251,0.013815,33.1341,0.879284,0.12
444,300M,0.5,0.007464,35.4004,0.935466,0.014485,32.521,0.857534,0.14
444,300M,0.6,0.009738,33.5664,0.911304,0.016891,31.1747,0.82164,0.14
444,300M,0.7,0.013936,31.1929,0.860281,0.019651,29.7005,0.784255,0.17
444,300M,0.8,0.019124,29.4232,0.802791,0.023874,28.4596,0.737046,0.18
444,300M,0.9,0.027555,27.1504,0.712276,0.030513,26.7075,0.667122,0.2
445,300M,0.1,0.000884,47.0114,0.994619,0.008665,37.0991,0.942034,0.07
445,300M,0.2,0.002182,41.6732,0.983239,0.010693,34.7712,0.911241,0.09
445,300M,0.3,0.003096,39.6812,0.977922,0.010115,34.5402,0.923803,0.11
445,300M,0.4,0.004156,38.6676,0.967139,0.011008,34.4374,0.902153,0.11
445,300M,0.5,0.005701,36.0803,0.948152,0.012278,32.7482,0.87632,0.13
445,300M,0.6,0.008684,33.7063,0.919104,0.013509,31.7874,0.861063,0.15
445,300M,0.7,0.010831,33.193,0.894393,0.015163,31.7318,0.84026,0.17
445,300M,0.8,0.013043,31.6402,0.861516,0.016709,30.5645,0.81309,0.18
445,300M,0.9,0.021312,27.6311,0.768113,0.023734,27.1637,0.737777,0.2
446,300M,0.1,0.000889,46.0438,0.994177,0.008716,36.1316,0.934593,0.07
446,300M,0.2,0.001662,42.9268,0.988841,0.008806,35.6862,0.931828,0.09
446,300M,0.3,0.003127,40.2445,0.980081,0.009429,35.4511,0.934434,0.11
446,300M,0.4,0.003429,39.3914,0.974244,0.00974,34.8573,0.922057,0.11
446,300M,0.5,0.005042,37.0264,0.960869,0.010514,33.8351,0.909377,0.13
446,300M,0.6,0.007932,34.1973,0.936492,0.012242,32.3128,0.892366,0.15
446,300M,0.7,0.010312,32.2754,0.913388,0.014971,30.6562,0.862264,0.16
446,300M,0.8,0.014764,29.8229,0.874358,0.019164,28.6901,0.824135,0.17
446,300M,0.9,0.022695,27.1723,0.800833,0.025274,26.7049,0.768865,0.19
447,300M,0.1,0.000757,47.4668,0.995506,0.009276,36.5855,0.938144,0.07
447,300M,0.2,0.00158,43.3471,0.989924,0.010678,35.0485,0.925397,0.08
447,300M,0.3,0.003318,40.8272,0.978015,0.010489,35.8286,0.925117,0.11
447,300M,0.4,0.003891,39.1859,0.971381,0.011051,34.6518,0.910264,0.11
447,300M,0.5,0.006607,35.9553,0.949113,0.014075,32.6706,0.869307,0.13
447,300M,0.6,0.010245,32.8295,0.910666,0.017311,30.5515,0.826,0.15
447,300M,0.7,0.013524,31.4167,0.874246,0.019931,29.7327,0.78772,0.16
447,300M,0.8,0.02112,28.6783,0.793,0.026707,27.6591,0.71725,0.18
447,300M,0.9,0.030403,26.7328,0.696028,0.033667,26.29,0.651913,0.2
448,300M,0.1,0.000961,45.6888,0.991078,0.011775,34.8075,0.862867,0.07
448,300M,0.2,0.00215,41.8874,0.981772,0.011706,34.5278,0.884893,0.09
448,300M,0.3,0.004214,38.2175,0.964428,0.013765,33.0765,0.872687,0.11
448,300M,0.4,0.005762,36.8822,0.953007,0.013773,33.0978,0.874774,0.12
448,300M,0.5,0.00719,35.1273,0.928374,0.015317,31.8426,0.831041,0.13
448,300M,0.6,0.010442,33.3154,0.902118,0.016639,31.2919,0.828417,0.15
448,300M,0.7,0.01279,32.0142,0.875263,0.019433,30.1976,0.796193,0.16
448,300M,0.8,0.01873,29.8333,0.801049,0.022945,28.9519,0.746201,0.18
448,300M,0.9,0.028489,26.5845,0.717662,0.03137,26.1662,0.682121,0.2
449,300M,0.1,0.00072,47.5707,0.995678,0.008303,36.9527,0.942718,0.07
449,300M,0.2,0.001333,46.0129,0.992764,0.007256,38.6533,0.958264,0.09
449,300M,0.3,0.002329,42.4338,0.984444,0.007871,37.1455,0.943083,0.1
449,300M,0.4,0.003088,41.3093,0.979319,0.008407,36.96,0.936646,0.11
449,300M,0.5,0.00496,38.1936,0.965178,0.00982,35.2274,0.92459,0.14
449,300M,0.6,0.006188,36.5992,0.954207,0.011127,34.0509,0.909965,0.14
449,300M,0.7,0.010028,33.5416,0.920402,0.013555,32.2328,0.879023,0.17
449,300M,0.8,0.012791,32.237,0.889142,0.015767,31.3284,0.850893,0.18
449,300M,0.9,0.019248,29.3769,0.824623,0.022192,28.7588,0.786927,0.19
450,300M,0.1,0.001226,44.5363,0.992091,0.012643,34.4013,0.90838,0.07
